time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_11_22_17_16_9.244,1,0,279,2019_11_22_17_23_25.196,1,0,646,2019_11_22_17_30_40.882,0,0,0,2019_11_22_17_37_52.398,1,1,770,2019_11_22_17_45_2.515,0,0,0,2019_11_22_17_52_13.082,1,1,53
2019_11_22_17_16_12.295,1,1,316,2019_11_22_17_23_28.247,0,0,0,2019_11_22_17_30_43.915,0,0,0,2019_11_22_17_37_55.449,1,0,711,2019_11_22_17_45_5.549,1,0,818,2019_11_22_17_52_16.133,1,0,138
2019_11_22_17_16_15.346,1,0,305,2019_11_22_17_23_31.281,0,0,0,2019_11_22_17_30_46.95,1,1,540,2019_11_22_17_37_58.5,0,0,0,2019_11_22_17_45_8.6,1,0,791,2019_11_22_17_52_19.184,1,1,143
2019_11_22_17_16_18.397,1,0,230,2019_11_22_17_23_34.315,0,0,0,2019_11_22_17_30_50.001,0,0,0,2019_11_22_17_38_1.534,0,0,0,2019_11_22_17_45_11.651,0,0,0,2019_11_22_17_52_22.235,1,0,100
2019_11_22_17_16_21.448,1,0,155,2019_11_22_17_23_37.35,0,0,0,2019_11_22_17_30_53.035,0,0,0,2019_11_22_17_38_4.569,0,0,0,2019_11_22_17_45_14.686,1,1,1010,2019_11_22_17_52_25.286,1,1,169
2019_11_22_17_16_24.482,1,1,65,2019_11_22_17_23_40.384,0,0,0,2019_11_22_17_30_56.069,0,0,0,2019_11_22_17_38_7.603,0,0,0,2019_11_22_17_45_17.737,0,0,0,2019_11_22_17_52_28.337,1,0,142
2019_11_22_17_16_27.533,1,0,278,2019_11_22_17_23_43.418,1,0,680,2019_11_22_17_30_59.103,0,0,0,2019_11_22_17_38_10.637,0,0,0,2019_11_22_17_45_20.771,0,1,0,2019_11_22_17_52_31.388,1,0,3
2019_11_22_17_16_30.584,1,0,107,2019_11_22_17_23_46.469,1,1,637,2019_11_22_17_31_2.138,0,0,0,2019_11_22_17_38_13.672,1,1,1065,2019_11_22_17_45_23.805,0,0,0,2019_11_22_17_52_34.439,1,1,88
2019_11_22_17_16_33.635,1,0,176,2019_11_22_17_23_49.52,0,0,0,2019_11_22_17_31_5.172,0,0,0,2019_11_22_17_38_16.723,0,0,0,2019_11_22_17_45_26.839,1,0,760,2019_11_22_17_52_37.49,1,0,109
2019_11_22_17_16_36.669,1,0,198,2019_11_22_17_23_52.554,1,0,616,2019_11_22_17_31_8.206,0,0,0,2019_11_22_17_38_19.757,1,1,691,2019_11_22_17_45_29.89,1,1,685,2019_11_22_17_52_40.541,1,1,114
2019_11_22_17_16_39.72,1,1,235,2019_11_22_17_23_55.605,0,0,0,2019_11_22_17_31_11.24,1,0,921,2019_11_22_17_38_22.808,0,0,0,2019_11_22_17_45_32.941,1,1,914,2019_11_22_17_52_43.592,1,0,71
2019_11_22_17_16_42.771,1,1,256,2019_11_22_17_23_58.64,0,0,0,2019_11_22_17_31_14.291,1,1,670,2019_11_22_17_38_25.842,0,0,0,2019_11_22_17_45_35.992,0,0,0,2019_11_22_17_52_46.642,1,0,172
2019_11_22_17_16_45.805,1,0,246,2019_11_22_17_24_1.674,0,0,0,2019_11_22_17_31_17.343,1,1,803,2019_11_22_17_38_28.877,0,0,0,2019_11_22_17_45_39.026,1,0,621,2019_11_22_17_52_49.693,1,0,273
2019_11_22_17_16_48.856,1,0,171,2019_11_22_17_24_4.708,0,0,0,2019_11_22_17_31_20.393,0,0,0,2019_11_22_17_38_31.911,0,0,0,2019_11_22_17_45_42.077,1,1,866,2019_11_22_17_52_52.744,1,0,1
2019_11_22_17_16_51.907,1,0,160,2019_11_22_17_24_7.742,0,0,0,2019_11_22_17_31_23.428,0,0,0,2019_11_22_17_38_34.945,0,0,0,2019_11_22_17_45_45.128,0,0,0,2019_11_22_17_52_55.795,1,1,139
2019_11_22_17_16_54.942,1,1,229,2019_11_22_17_24_10.776,1,1,1241,2019_11_22_17_31_26.462,0,0,0,2019_11_22_17_38_37.979,0,0,0,2019_11_22_17_45_48.163,0,0,0,2019_11_22_17_52_58.846,1,0,48
2019_11_22_17_16_57.976,1,0,59,2019_11_22_17_24_13.828,1,1,1071,2019_11_22_17_31_29.496,0,0,0,2019_11_22_17_38_41.013,1,0,955,2019_11_22_17_45_51.197,1,1,707,2019_11_22_17_53_1.897,1,0,165
2019_11_22_17_17_1.01,1,0,145,2019_11_22_17_24_16.879,1,1,660,2019_11_22_17_31_32.53,1,0,735,2019_11_22_17_38_44.064,0,0,0,2019_11_22_17_45_54.248,0,0,0,2019_11_22_17_53_4.948,1,0,234
2019_11_22_17_17_4.061,1,0,166,2019_11_22_17_24_19.93,1,1,633,2019_11_22_17_31_35.581,1,0,804,2019_11_22_17_38_47.099,0,0,0,2019_11_22_17_45_57.282,1,0,653,2019_11_22_17_53_7.999,1,0,32
2019_11_22_17_17_7.095,1,0,220,2019_11_22_17_24_22.98,0,0,0,2019_11_22_17_31_38.632,1,1,1065,2019_11_22_17_38_50.133,0,0,0,2019_11_22_17_46_0.333,1,0,786,2019_11_22_17_53_11.05,1,0,132
2019_11_22_17_17_10.146,1,0,113,2019_11_22_17_24_26.015,1,1,1523,2019_11_22_17_31_41.683,1,0,1790,2019_11_22_17_38_53.167,1,1,577,2019_11_22_17_46_3.384,1,1,759,2019_11_22_17_53_14.101,1,0,169
2019_11_22_17_17_13.18,1,0,263,2019_11_22_17_24_29.066,0,0,0,2019_11_22_17_31_44.734,0,0,0,2019_11_22_17_38_56.218,1,1,774,2019_11_22_17_46_6.435,1,1,717,2019_11_22_17_53_17.152,1,0,127
2019_11_22_17_17_16.231,1,1,284,2019_11_22_17_24_32.1,0,0,0,2019_11_22_17_31_47.768,0,1,0,2019_11_22_17_38_59.269,0,0,0,2019_11_22_17_46_9.486,0,0,0,2019_11_22_17_53_20.203,1,1,148
2019_11_22_17_17_19.266,1,1,209,2019_11_22_17_24_35.134,1,0,612,2019_11_22_17_31_50.803,0,0,0,2019_11_22_17_39_2.303,1,0,705,2019_11_22_17_46_12.52,1,1,759,2019_11_22_17_53_23.254,1,0,105
2019_11_22_17_17_22.317,1,0,150,2019_11_22_17_24_38.185,0,0,0,2019_11_22_17_31_53.837,0,0,0,2019_11_22_17_39_5.354,0,0,0,2019_11_22_17_46_15.571,0,0,0,2019_11_22_17_53_26.305,1,1,45
2019_11_22_17_17_25.351,1,0,140,2019_11_22_17_24_41.219,0,0,0,2019_11_22_17_31_56.871,1,0,746,2019_11_22_17_39_8.389,0,0,0,2019_11_22_17_46_18.605,0,0,0,2019_11_22_17_53_29.356,1,0,227
2019_11_22_17_17_28.402,1,0,241,2019_11_22_17_24_44.254,1,1,948,2019_11_22_17_31_59.922,0,0,0,2019_11_22_17_39_11.423,0,0,0,2019_11_22_17_46_21.64,0,0,0,2019_11_22_17_53_32.407,1,0,231
2019_11_22_17_17_31.453,1,0,262,2019_11_22_17_24_47.305,1,0,633,2019_11_22_17_32_2.957,0,0,0,2019_11_22_17_39_14.457,1,1,1223,2019_11_22_17_46_24.674,0,0,0,2019_11_22_17_53_35.458,1,1,237
2019_11_22_17_17_34.504,1,0,267,2019_11_22_17_24_50.356,1,1,478,2019_11_22_17_32_5.991,0,0,0,2019_11_22_17_39_17.508,0,0,0,2019_11_22_17_46_27.708,1,0,963,2019_11_22_17_53_38.509,1,1,258
2019_11_22_17_17_37.538,1,1,321,2019_11_22_17_24_53.407,0,0,0,2019_11_22_17_32_9.025,0,0,0,2019_11_22_17_39_20.542,0,0,0,2019_11_22_17_46_30.759,0,0,0,2019_11_22_17_53_41.559,1,0,231
2019_11_22_17_17_40.572,1,0,263,2019_11_22_17_24_56.441,0,0,0,2019_11_22_17_32_12.059,1,0,694,2019_11_22_17_39_23.577,0,0,0,2019_11_22_17_46_33.793,0,0,0,2019_11_22_17_53_44.61,1,0,204
2019_11_22_17_17_43.607,1,0,236,2019_11_22_17_24_59.475,0,0,0,2019_11_22_17_32_15.11,1,1,907,2019_11_22_17_39_26.611,1,1,925,2019_11_22_17_46_36.828,0,0,0,2019_11_22_17_53_47.661,1,0,225
2019_11_22_17_17_46.641,1,0,130,2019_11_22_17_25_2.509,1,1,613,2019_11_22_17_32_18.161,0,0,0,2019_11_22_17_39_29.662,0,0,0,2019_11_22_17_46_39.862,1,1,665,2019_11_22_17_53_50.712,1,0,214
2019_11_22_17_17_49.675,1,1,280,2019_11_22_17_25_5.56,0,0,0,2019_11_22_17_32_21.196,0,0,0,2019_11_22_17_39_32.696,0,0,0,2019_11_22_17_46_42.913,0,0,0,2019_11_22_17_53_53.764,1,0,251
2019_11_22_17_17_52.726,1,1,317,2019_11_22_17_25_8.595,1,1,447,2019_11_22_17_32_24.23,1,1,923,2019_11_22_17_39_35.73,0,0,0,2019_11_22_17_46_45.947,0,0,0,2019_11_22_17_53_56.814,1,0,192
2019_11_22_17_17_55.76,1,0,339,2019_11_22_17_25_11.646,0,0,0,2019_11_22_17_32_27.281,1,0,864,2019_11_22_17_39_38.765,1,0,660,2019_11_22_17_46_48.982,0,0,0,2019_11_22_17_53_59.865,1,1,101
2019_11_22_17_17_58.811,1,0,280,2019_11_22_17_25_14.68,1,1,458,2019_11_22_17_32_30.332,0,0,0,2019_11_22_17_39_41.816,1,1,665,2019_11_22_17_46_52.016,0,0,0,2019_11_22_17_54_2.916,1,0,58
2019_11_22_17_18_1.862,1,0,269,2019_11_22_17_25_17.731,0,0,0,2019_11_22_17_32_33.366,0,0,0,2019_11_22_17_39_44.867,1,1,430,2019_11_22_17_46_55.05,1,0,1045,2019_11_22_17_54_5.967,1,0,144
2019_11_22_17_18_4.946,1,0,0,2019_11_22_17_25_20.765,0,0,0,2019_11_22_17_32_36.4,0,0,0,2019_11_22_17_39_47.917,1,1,531,2019_11_22_17_46_58.101,0,0,0,2019_11_22_17_54_9.018,1,0,180
2019_11_22_17_18_7.997,1,1,341,2019_11_22_17_25_23.799,1,1,619,2019_11_22_17_32_39.435,1,1,1847,2019_11_22_17_39_50.969,0,0,0,2019_11_22_17_47_1.135,0,0,0,2019_11_22_17_54_12.069,1,0,121
2019_11_22_17_18_11.048,1,0,283,2019_11_22_17_25_26.85,1,1,640,2019_11_22_17_32_42.485,1,1,1083,2019_11_22_17_39_54.003,0,0,0,2019_11_22_17_47_4.17,1,1,726,2019_11_22_17_54_15.12,1,0,222
2019_11_22_17_18_14.083,1,1,272,2019_11_22_17_25_29.901,0,0,0,2019_11_22_17_32_45.536,1,1,1633,2019_11_22_17_39_57.037,0,0,0,2019_11_22_17_47_7.22,0,0,0,2019_11_22_17_54_18.171,1,1,243
2019_11_22_17_18_17.117,1,0,294,2019_11_22_17_25_32.935,1,1,714,2019_11_22_17_32_48.587,0,1,0,2019_11_22_17_40_0.071,1,1,809,2019_11_22_17_47_10.255,1,1,976,2019_11_22_17_54_21.222,1,0,121
2019_11_22_17_18_20.151,1,1,219,2019_11_22_17_25_35.986,0,0,0,2019_11_22_17_32_51.655,0,0,0,2019_11_22_17_40_3.122,0,0,0,2019_11_22_17_47_13.306,1,1,1638,2019_11_22_17_54_24.273,1,0,270
2019_11_22_17_18_23.185,1,0,289,2019_11_22_17_25_39.021,1,1,693,2019_11_22_17_32_54.689,1,1,1216,2019_11_22_17_40_6.157,0,0,0,2019_11_22_17_47_16.357,1,0,731,2019_11_22_17_54_27.324,1,0,259
2019_11_22_17_18_26.236,1,0,294,2019_11_22_17_25_42.072,0,0,0,2019_11_22_17_32_57.74,0,0,0,2019_11_22_17_40_9.19,0,0,0,2019_11_22_17_47_19.408,1,1,560,2019_11_22_17_54_30.375,1,1,248
2019_11_22_17_18_29.271,1,1,332,2019_11_22_17_25_45.106,1,1,544,2019_11_22_17_33_0.774,1,1,763,2019_11_22_17_40_12.225,0,0,0,2019_11_22_17_47_22.459,1,1,613,2019_11_22_17_54_33.426,1,0,237
2019_11_22_17_18_32.305,1,0,290,2019_11_22_17_25_48.157,0,0,0,2019_11_22_17_33_3.825,0,0,0,2019_11_22_17_40_15.259,0,0,0,2019_11_22_17_47_25.51,0,0,0,2019_11_22_17_54_36.477,1,0,274
2019_11_22_17_18_35.356,1,0,295,2019_11_22_17_25_51.191,0,0,0,2019_11_22_17_33_6.86,0,1,0,2019_11_22_17_40_18.294,1,1,763,2019_11_22_17_47_28.544,0,0,0,2019_11_22_17_54_39.528,1,0,231
2019_11_22_17_18_38.407,1,0,284,2019_11_22_17_25_54.225,1,1,1024,2019_11_22_17_33_9.894,0,0,0,2019_11_22_17_40_21.345,1,1,1632,2019_11_22_17_47_31.578,0,0,0,2019_11_22_17_54_42.578,1,0,236
2019_11_22_17_18_41.441,1,0,322,2019_11_22_17_25_57.276,1,0,662,2019_11_22_17_33_12.928,1,0,657,2019_11_22_17_40_24.395,0,0,0,2019_11_22_17_47_34.612,0,0,0,2019_11_22_17_54_45.629,1,0,209
2019_11_22_17_18_44.475,1,1,231,2019_11_22_17_26_0.327,0,0,0,2019_11_22_17_33_15.979,0,0,0,2019_11_22_17_40_27.43,0,0,0,2019_11_22_17_47_37.647,0,0,0,2019_11_22_17_54_48.68,1,0,214
2019_11_22_17_18_47.527,1,0,348,2019_11_22_17_26_3.362,0,0,0,2019_11_22_17_33_19.013,0,0,0,2019_11_22_17_40_30.464,0,0,0,2019_11_22_17_47_40.681,0,0,0,2019_11_22_17_54_51.731,1,0,283
2019_11_22_17_18_50.561,1,1,290,2019_11_22_17_26_6.396,0,0,0,2019_11_22_17_33_22.048,0,0,0,2019_11_22_17_40_33.498,1,1,518,2019_11_22_17_47_43.715,0,0,0,2019_11_22_17_54_54.782,1,0,272
2019_11_22_17_18_53.612,1,0,631,2019_11_22_17_26_9.43,0,0,0,2019_11_22_17_33_25.082,0,0,0,2019_11_22_17_40_36.549,1,1,587,2019_11_22_17_47_46.749,1,0,626,2019_11_22_17_54_57.833,1,0,133
2019_11_22_17_18_56.646,1,0,301,2019_11_22_17_26_12.465,0,0,0,2019_11_22_17_33_28.116,1,0,813,2019_11_22_17_40_39.6,1,0,656,2019_11_22_17_47_49.8,0,0,0,2019_11_22_17_55_0.884,1,0,186
2019_11_22_17_18_59.697,1,0,290,2019_11_22_17_26_15.499,0,0,0,2019_11_22_17_33_31.167,0,0,0,2019_11_22_17_40_42.651,1,0,1125,2019_11_22_17_47_52.835,0,0,0,2019_11_22_17_55_3.935,1,1,191
2019_11_22_17_19_2.731,1,0,327,2019_11_22_17_26_18.533,0,0,0,2019_11_22_17_33_34.202,0,0,0,2019_11_22_17_40_45.702,0,0,0,2019_11_22_17_47_55.869,0,0,0,2019_11_22_17_55_6.986,1,1,228
2019_11_22_17_19_5.782,1,0,317,2019_11_22_17_26_21.567,0,0,0,2019_11_22_17_33_37.236,0,0,0,2019_11_22_17_40_48.736,1,1,1152,2019_11_22_17_47_58.903,1,0,648,2019_11_22_17_55_10.037,1,0,217
2019_11_22_17_19_8.833,1,0,290,2019_11_22_17_26_24.602,1,1,1416,2019_11_22_17_33_40.27,1,1,787,2019_11_22_17_40_51.787,0,0,0,2019_11_22_17_48_1.954,0,0,0,2019_11_22_17_55_13.088,1,0,254
2019_11_22_17_19_11.884,1,1,327,2019_11_22_17_26_27.652,0,0,0,2019_11_22_17_33_43.321,0,0,0,2019_11_22_17_40_54.822,0,0,0,2019_11_22_17_48_4.988,1,0,691,2019_11_22_17_55_16.139,1,0,211
2019_11_22_17_19_14.918,1,1,316,2019_11_22_17_26_30.687,0,0,0,2019_11_22_17_33_46.355,0,1,0,2019_11_22_17_40_57.856,1,1,1344,2019_11_22_17_48_8.039,1,1,775,2019_11_22_17_55_19.19,1,1,216
2019_11_22_17_19_17.969,1,1,385,2019_11_22_17_26_33.721,1,1,601,2019_11_22_17_33_49.39,0,0,0,2019_11_22_17_41_0.907,1,1,917,2019_11_22_17_48_11.09,1,0,493,2019_11_22_17_55_22.241,1,1,269
2019_11_22_17_19_21.003,1,0,359,2019_11_22_17_26_36.771,1,1,542,2019_11_22_17_33_52.424,0,1,0,2019_11_22_17_41_3.958,0,0,0,2019_11_22_17_48_14.141,0,0,0,2019_11_22_17_55_25.292,1,0,226
2019_11_22_17_19_24.038,1,0,317,2019_11_22_17_26_39.823,0,0,0,2019_11_22_17_33_55.458,0,0,0,2019_11_22_17_41_6.992,1,1,480,2019_11_22_17_48_17.176,1,1,599,2019_11_22_17_55_28.343,1,1,295
2019_11_22_17_19_27.089,1,1,258,2019_11_22_17_26_42.857,0,0,0,2019_11_22_17_33_58.492,1,1,1476,2019_11_22_17_41_10.043,0,0,0,2019_11_22_17_48_20.226,0,0,0,2019_11_22_17_55_31.394,1,0,237
2019_11_22_17_19_30.14,1,0,263,2019_11_22_17_26_45.891,0,0,0,2019_11_22_17_34_1.543,0,0,0,2019_11_22_17_41_13.077,0,0,0,2019_11_22_17_48_23.261,1,0,754,2019_11_22_17_55_34.445,1,1,258
2019_11_22_17_19_33.174,1,0,301,2019_11_22_17_26_48.926,0,0,0,2019_11_22_17_34_4.578,1,0,847,2019_11_22_17_41_16.112,0,0,0,2019_11_22_17_48_26.312,1,0,871,2019_11_22_17_55_37.496,1,0,247
2019_11_22_17_19_36.208,1,0,290,2019_11_22_17_26_51.96,0,0,0,2019_11_22_17_34_7.629,0,0,0,2019_11_22_17_41_19.146,0,0,0,2019_11_22_17_48_29.363,1,1,636,2019_11_22_17_55_40.546,1,0,220
2019_11_22_17_19_39.259,1,1,200,2019_11_22_17_26_54.994,0,0,0,2019_11_22_17_34_10.663,0,0,0,2019_11_22_17_41_22.18,0,0,0,2019_11_22_17_48_32.414,0,0,0,2019_11_22_17_55_43.597,1,1,273
2019_11_22_17_19_42.31,1,0,269,2019_11_22_17_26_58.029,1,0,709,2019_11_22_17_34_13.697,0,0,0,2019_11_22_17_41_25.214,0,0,0,2019_11_22_17_48_35.448,1,1,695,2019_11_22_17_55_46.648,1,0,246
2019_11_22_17_9_26.035,,,,,,,,,,,,,,,,,,,,,,,
