time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_9_25_16_48_11.762,1,0,307,2019_9_25_16_55_37.161,1,1,1157,2019_9_25_17_2_47.956,0,0,0,2019_9_25_17_10_6.286,1,1,755,2019_9_25_17_17_16.881,0,0,0,2019_9_25_17_24_28.377,1,0,684
2019_9_25_16_48_14.796,1,0,857,2019_9_25_16_55_40.195,0,0,0,2019_9_25_17_2_50.99,0,0,0,2019_9_25_17_10_9.32,0,0,0,2019_9_25_17_17_19.915,0,0,0,2019_9_25_17_24_31.411,1,0,754
2019_9_25_16_48_17.831,1,1,334,2019_9_25_16_55_43.23,0,0,0,2019_9_25_17_2_54.024,0,0,0,2019_9_25_17_10_12.355,0,0,0,2019_9_25_17_17_22.949,0,0,0,2019_9_25_17_24_34.445,1,0,264
2019_9_25_16_48_20.865,1,0,276,2019_9_25_16_55_46.264,0,0,0,2019_9_25_17_2_57.059,0,0,0,2019_9_25_17_10_15.389,0,0,0,2019_9_25_17_17_25.984,0,0,0,2019_9_25_17_24_37.48,1,0,429
2019_9_25_16_48_23.899,1,1,330,2019_9_25_16_55_49.298,0,0,0,2019_9_25_17_3_0.093,0,0,0,2019_9_25_17_10_18.423,1,1,1098,2019_9_25_17_17_29.018,0,0,0,2019_9_25_17_24_40.514,1,0,259
2019_9_25_16_48_26.933,1,0,255,2019_9_25_16_55_52.332,0,0,0,2019_9_25_17_3_3.127,0,0,0,2019_9_25_17_10_21.457,1,1,1376,2019_9_25_17_17_32.052,0,0,0,2019_9_25_17_24_43.548,1,0,360
2019_9_25_16_48_29.968,1,0,293,2019_9_25_16_55_55.367,0,0,0,2019_9_25_17_3_6.161,0,0,0,2019_9_25_17_10_24.492,0,0,0,2019_9_25_17_17_35.086,0,0,0,2019_9_25_17_24_46.616,1,0,381
2019_9_25_16_48_33.002,1,0,283,2019_9_25_16_55_58.401,0,0,0,2019_9_25_17_3_9.196,0,0,0,2019_9_25_17_10_27.526,0,0,0,2019_9_25_17_17_38.121,0,0,0,2019_9_25_17_24_49.65,1,1,403
2019_9_25_16_48_36.036,1,0,305,2019_9_25_16_56_1.435,0,0,0,2019_9_25_17_3_12.23,0,0,0,2019_9_25_17_10_30.56,0,0,0,2019_9_25_17_17_41.155,0,0,0,2019_9_25_17_24_52.684,1,1,489
2019_9_25_16_48_39.071,1,0,294,2019_9_25_16_56_4.469,0,0,0,2019_9_25_17_3_15.264,0,0,0,2019_9_25_17_10_33.594,1,1,822,2019_9_25_17_17_44.189,0,0,0,2019_9_25_17_24_55.719,1,0,558
2019_9_25_16_48_42.105,1,0,924,2019_9_25_16_56_7.504,1,1,1374,2019_9_25_17_3_18.298,1,1,893,2019_9_25_17_10_36.629,0,0,0,2019_9_25_17_17_47.223,0,0,0,2019_9_25_17_24_58.753,1,0,308
2019_9_25_16_48_45.139,1,1,290,2019_9_25_16_56_10.555,0,0,0,2019_9_25_17_3_21.333,0,0,0,2019_9_25_17_10_39.663,0,0,0,2019_9_25_17_17_50.258,0,0,0,2019_9_25_17_25_1.787,1,0,378
2019_9_25_16_48_48.206,1,1,215,2019_9_25_16_56_13.589,0,0,0,2019_9_25_17_3_24.367,1,1,664,2019_9_25_17_10_42.698,1,1,727,2019_9_25_17_17_53.292,1,1,510,2019_9_25_17_25_4.821,1,1,319
2019_9_25_16_48_51.241,1,1,796,2019_9_25_16_56_16.623,1,1,574,2019_9_25_17_3_27.401,0,0,0,2019_9_25_17_10_45.731,1,1,589,2019_9_25_17_17_56.326,0,0,0,2019_9_25_17_25_7.856,1,1,293
2019_9_25_16_48_54.275,1,0,610,2019_9_25_16_56_19.674,1,1,1108,2019_9_25_17_3_30.435,1,1,804,2019_9_25_17_10_48.766,0,0,0,2019_9_25_17_17_59.36,0,0,0,2019_9_25_17_25_10.89,1,0,571
2019_9_25_16_48_57.309,1,0,583,2019_9_25_16_56_22.708,0,0,0,2019_9_25_17_3_33.47,0,0,0,2019_9_25_17_10_51.8,1,1,697,2019_9_25_17_18_2.394,1,1,480,2019_9_25_17_25_13.924,1,1,336
2019_9_25_16_49_0.343,1,1,525,2019_9_25_16_56_25.742,0,0,0,2019_9_25_17_3_36.504,1,1,975,2019_9_25_17_10_54.834,0,0,0,2019_9_25_17_18_5.429,0,0,0,2019_9_25_17_25_16.958,1,0,374
2019_9_25_16_49_3.378,1,0,451,2019_9_25_16_56_28.777,0,0,0,2019_9_25_17_3_39.538,0,0,0,2019_9_25_17_10_57.868,0,0,0,2019_9_25_17_18_8.463,0,0,0,2019_9_25_17_25_19.993,1,1,108
2019_9_25_16_49_6.412,1,0,360,2019_9_25_16_56_31.811,0,0,0,2019_9_25_17_3_42.572,0,0,0,2019_9_25_17_11_0.902,0,0,0,2019_9_25_17_18_11.497,0,0,0,2019_9_25_17_25_23.027,1,0,482
2019_9_25_16_49_9.446,1,0,702,2019_9_25_16_56_34.845,0,0,0,2019_9_25_17_3_45.606,0,0,0,2019_9_25_17_11_3.937,0,0,0,2019_9_25_17_18_14.531,1,1,1190,2019_9_25_17_25_26.061,1,0,583
2019_9_25_16_49_12.48,1,1,756,2019_9_25_16_56_37.879,0,0,0,2019_9_25_17_3_48.641,0,0,0,2019_9_25_17_11_6.971,0,0,0,2019_9_25_17_18_17.566,0,0,0,2019_9_25_17_25_29.096,1,1,477
2019_9_25_16_49_15.514,1,0,554,2019_9_25_16_56_40.914,0,0,0,2019_9_25_17_3_51.675,0,0,0,2019_9_25_17_11_10.005,0,0,0,2019_9_25_17_18_20.6,0,1,0,2019_9_25_17_25_32.146,1,0,386
2019_9_25_16_39_3.044,,,,,,,,,,,,,,,,,,,,,,,
