time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_5_24_12_54_37.541,1,0,251,2019_5_24_13_1_57.945,0,0,0,2019_5_24_13_9_15.015,0,0,0,2019_5_24_13_16_34.018,0,0,0,2019_5_24_13_23_47.103,0,0,0,2019_5_24_13_31_0.322,1,0,237
2019_5_24_12_54_40.575,1,1,329,2019_5_24_13_2_0.979,0,0,0,2019_5_24_13_9_18.049,0,0,0,2019_5_24_13_16_37.053,0,0,0,2019_5_24_13_23_50.138,0,0,0,2019_5_24_13_31_3.356,1,1,251
2019_5_24_12_54_43.61,1,0,415,2019_5_24_13_2_4.014,0,0,0,2019_5_24_13_9_21.083,0,0,0,2019_5_24_13_16_40.086,0,0,0,2019_5_24_13_23_53.172,1,1,1427,2019_5_24_13_31_6.39,1,0,249
2019_5_24_12_54_46.644,1,0,292,2019_5_24_13_2_7.048,0,0,0,2019_5_24_13_9_24.118,1,0,674,2019_5_24_13_16_43.121,0,0,0,2019_5_24_13_23_56.206,0,0,0,2019_5_24_13_31_9.425,1,0,454
2019_5_24_12_54_49.678,1,0,258,2019_5_24_13_2_10.082,1,1,758,2019_5_24_13_9_27.152,1,1,1344,2019_5_24_13_16_46.155,0,0,0,2019_5_24_13_23_59.24,0,0,0,2019_5_24_13_31_12.459,1,1,276
2019_5_24_12_54_52.713,1,0,248,2019_5_24_13_2_13.117,1,0,788,2019_5_24_13_9_30.186,0,0,0,2019_5_24_13_16_49.19,1,1,794,2019_5_24_13_24_2.275,0,0,0,2019_5_24_13_31_15.493,1,1,210
2019_5_24_12_54_55.747,1,1,205,2019_5_24_13_2_16.151,0,0,0,2019_5_24_13_9_33.22,0,0,0,2019_5_24_13_16_52.224,1,0,1104,2019_5_24_13_24_5.309,1,0,698,2019_5_24_13_31_18.527,1,0,272
2019_5_24_12_54_58.781,1,0,243,2019_5_24_13_2_19.185,0,0,0,2019_5_24_13_9_36.255,1,1,761,2019_5_24_13_16_55.258,0,0,0,2019_5_24_13_24_8.343,0,0,0,2019_5_24_13_31_21.562,1,1,269
2019_5_24_12_55_1.815,1,0,377,2019_5_24_13_2_22.219,0,0,0,2019_5_24_13_9_39.289,0,0,0,2019_5_24_13_16_58.293,0,0,0,2019_5_24_13_24_11.378,0,0,0,2019_5_24_13_31_24.596,1,0,275
2019_5_24_12_55_4.85,1,0,294,2019_5_24_13_2_25.254,0,0,0,2019_5_24_13_9_42.324,0,0,0,2019_5_24_13_17_1.327,0,0,0,2019_5_24_13_24_14.412,1,1,819,2019_5_24_13_31_27.63,1,1,280
2019_5_24_12_55_7.884,1,1,452,2019_5_24_13_2_28.288,0,0,0,2019_5_24_13_9_45.358,0,0,0,2019_5_24_13_17_4.361,0,0,0,2019_5_24_13_24_17.446,0,0,0,2019_5_24_13_31_30.665,1,0,278
2019_5_24_12_55_10.918,1,0,282,2019_5_24_13_2_31.322,1,0,766,2019_5_24_13_9_48.392,0,0,0,2019_5_24_13_17_7.395,0,0,0,2019_5_24_13_24_20.48,1,1,943,2019_5_24_13_31_33.699,1,0,348
2019_5_24_12_55_13.953,1,0,280,2019_5_24_13_2_34.357,1,1,771,2019_5_24_13_9_51.426,0,0,0,2019_5_24_13_17_10.43,1,1,850,2019_5_24_13_24_23.515,0,0,0,2019_5_24_13_31_36.733,1,1,282
2019_5_24_12_55_16.987,1,0,269,2019_5_24_13_2_37.391,0,0,0,2019_5_24_13_9_54.46,0,0,0,2019_5_24_13_17_13.464,0,0,0,2019_5_24_13_24_26.549,1,0,914,2019_5_24_13_31_39.767,1,0,296
2019_5_24_12_55_20.021,1,0,307,2019_5_24_13_2_40.425,1,0,735,2019_5_24_13_9_57.495,0,0,0,2019_5_24_13_17_16.498,1,1,949,2019_5_24_13_24_29.583,1,1,784,2019_5_24_13_31_42.802,1,1,341
2019_5_24_12_55_23.055,1,1,329,2019_5_24_13_2_43.459,0,0,0,2019_5_24_13_10_0.529,1,0,871,2019_5_24_13_17_19.532,0,0,0,2019_5_24_13_24_32.618,1,1,701,2019_5_24_13_31_45.836,1,0,275
2019_5_24_12_55_26.09,1,1,535,2019_5_24_13_2_46.494,0,0,0,2019_5_24_13_10_3.563,1,1,932,2019_5_24_13_17_22.567,0,0,0,2019_5_24_13_24_35.652,0,0,0,2019_5_24_13_31_48.87,1,0,273
2019_5_24_12_55_29.124,1,0,300,2019_5_24_13_2_49.528,0,0,0,2019_5_24_13_10_6.598,1,1,1194,2019_5_24_13_17_25.601,0,0,0,2019_5_24_13_24_38.686,1,0,913,2019_5_24_13_31_51.904,1,0,422
2019_5_24_12_55_32.158,1,0,282,2019_5_24_13_2_52.562,0,0,0,2019_5_24_13_10_9.632,0,0,0,2019_5_24_13_17_28.635,0,0,0,2019_5_24_13_24_41.72,1,1,567,2019_5_24_13_31_54.939,1,0,284
2019_5_24_12_55_35.192,1,0,280,2019_5_24_13_2_55.596,0,0,0,2019_5_24_13_10_12.666,0,0,0,2019_5_24_13_17_31.67,0,0,0,2019_5_24_13_24_44.755,0,0,0,2019_5_24_13_31_57.973,1,1,274
2019_5_24_12_55_38.227,1,1,262,2019_5_24_13_2_58.631,1,1,833,2019_5_24_13_10_15.701,0,0,0,2019_5_24_13_17_34.704,0,0,0,2019_5_24_13_24_47.789,0,0,0,2019_5_24_13_32_1.007,1,0,264
2019_5_24_12_55_41.261,1,0,267,2019_5_24_13_3_1.665,1,1,799,2019_5_24_13_10_18.735,0,0,0,2019_5_24_13_17_37.738,1,0,765,2019_5_24_13_24_50.823,0,1,0,2019_5_24_13_32_4.042,1,0,277
2019_5_24_12_55_44.295,1,0,281,2019_5_24_13_3_4.699,1,1,813,2019_5_24_13_10_21.769,1,0,775,2019_5_24_13_17_40.773,0,0,0,2019_5_24_13_24_53.857,0,0,0,2019_5_24_13_32_7.076,1,0,259
2019_5_24_12_55_47.33,1,0,319,2019_5_24_13_3_7.734,1,1,954,2019_5_24_13_10_24.803,0,0,0,2019_5_24_13_17_43.807,0,0,0,2019_5_24_13_24_56.892,0,0,0,2019_5_24_13_32_10.11,1,0,209
2019_5_24_12_55_50.364,1,0,364,2019_5_24_13_3_10.768,0,0,0,2019_5_24_13_10_27.838,1,1,650,2019_5_24_13_17_46.841,0,0,0,2019_5_24_13_24_59.926,1,0,697,2019_5_24_13_32_13.144,1,0,263
2019_5_24_12_55_53.398,1,0,434,2019_5_24_13_3_13.802,1,1,838,2019_5_24_13_10_30.871,0,0,0,2019_5_24_13_17_49.875,1,1,932,2019_5_24_13_25_2.96,1,1,999,2019_5_24_13_32_16.179,1,0,268
2019_5_24_12_55_56.432,1,0,280,2019_5_24_13_3_16.836,0,0,0,2019_5_24_13_10_33.906,0,0,0,2019_5_24_13_17_52.91,1,1,778,2019_5_24_13_25_5.995,1,1,741,2019_5_24_13_32_19.213,1,0,250
2019_5_24_12_55_59.467,1,1,334,2019_5_24_13_3_19.871,0,0,0,2019_5_24_13_10_36.94,1,1,675,2019_5_24_13_17_55.944,0,0,0,2019_5_24_13_25_9.029,0,0,0,2019_5_24_13_32_22.247,1,1,336
2019_5_24_12_56_2.501,1,1,275,2019_5_24_13_3_22.905,1,0,679,2019_5_24_13_10_39.975,0,0,0,2019_5_24_13_17_58.978,1,0,597,2019_5_24_13_25_12.063,1,1,928,2019_5_24_13_32_25.282,1,0,237
2019_5_24_12_56_5.535,1,0,305,2019_5_24_13_3_25.939,0,0,0,2019_5_24_13_10_43.009,0,0,0,2019_5_24_13_18_2.012,0,0,0,2019_5_24_13_25_15.097,0,0,0,2019_5_24_13_32_28.316,1,1,379
2019_5_24_12_56_8.57,1,0,311,2019_5_24_13_3_28.974,0,0,0,2019_5_24_13_10_46.043,1,0,837,2019_5_24_13_18_5.047,0,0,0,2019_5_24_13_25_18.132,0,0,0,2019_5_24_13_32_31.35,1,0,305
2019_5_24_12_56_11.604,1,0,236,2019_5_24_13_3_32.008,1,1,1040,2019_5_24_13_10_49.077,0,0,0,2019_5_24_13_18_8.081,0,0,0,2019_5_24_13_25_21.166,0,0,0,2019_5_24_13_32_34.384,1,0,294
2019_5_24_12_56_14.638,1,0,258,2019_5_24_13_3_35.042,1,0,830,2019_5_24_13_10_52.111,0,0,0,2019_5_24_13_18_11.115,1,1,756,2019_5_24_13_25_24.2,0,0,0,2019_5_24_13_32_37.419,1,1,260
2019_5_24_12_56_17.672,1,0,296,2019_5_24_13_3_38.076,1,1,684,2019_5_24_13_10_55.146,0,0,0,2019_5_24_13_18_14.15,0,0,0,2019_5_24_13_25_27.234,1,0,773,2019_5_24_13_32_40.452,1,1,178
2019_5_24_12_56_20.707,1,1,390,2019_5_24_13_3_41.111,0,0,0,2019_5_24_13_10_58.18,0,0,0,2019_5_24_13_18_17.184,0,0,0,2019_5_24_13_25_30.269,0,0,0,2019_5_24_13_32_43.487,1,0,384
2019_5_24_12_56_23.741,1,0,291,2019_5_24_13_3_44.145,0,0,0,2019_5_24_13_11_1.214,1,0,737,2019_5_24_13_18_20.218,0,0,0,2019_5_24_13_25_33.303,0,0,0,2019_5_24_13_32_46.521,1,0,197
2019_5_24_12_56_26.775,1,0,345,2019_5_24_13_3_47.179,0,0,0,2019_5_24_13_11_4.249,1,1,767,2019_5_24_13_18_23.252,1,1,747,2019_5_24_13_25_36.337,0,0,0,2019_5_24_13_32_49.556,1,0,275
2019_5_24_12_56_29.81,1,0,319,2019_5_24_13_3_50.213,1,1,707,2019_5_24_13_11_7.283,0,0,0,2019_5_24_13_18_26.287,0,0,0,2019_5_24_13_25_39.372,1,1,764,2019_5_24_13_32_52.59,1,0,249
2019_5_24_12_56_32.844,1,1,276,2019_5_24_13_3_53.248,0,0,0,2019_5_24_13_11_10.317,0,0,0,2019_5_24_13_18_29.321,0,0,0,2019_5_24_13_25_42.406,0,0,0,2019_5_24_13_32_55.624,1,0,287
2019_5_24_12_56_35.878,1,1,298,2019_5_24_13_3_56.282,1,1,758,2019_5_24_13_11_13.352,1,1,704,2019_5_24_13_18_32.355,0,0,0,2019_5_24_13_25_45.44,0,0,0,2019_5_24_13_32_58.659,1,0,260
2019_5_24_12_56_38.912,1,0,280,2019_5_24_13_3_59.316,0,0,0,2019_5_24_13_11_16.386,1,0,870,2019_5_24_13_18_35.389,1,0,754,2019_5_24_13_25_48.474,0,0,0,2019_5_24_13_33_1.693,1,1,378
2019_5_24_12_56_41.947,1,0,294,2019_5_24_13_4_2.351,1,1,777,2019_5_24_13_11_19.42,0,0,0,2019_5_24_13_18_38.424,1,1,656,2019_5_24_13_25_51.509,0,0,0,2019_5_24_13_33_4.727,1,0,376
2019_5_24_12_56_44.981,1,0,283,2019_5_24_13_4_5.385,0,0,0,2019_5_24_13_11_22.454,0,0,0,2019_5_24_13_18_41.458,1,1,621,2019_5_24_13_25_54.543,1,0,768,2019_5_24_13_33_7.761,1,0,317
2019_5_24_12_56_48.015,1,0,297,2019_5_24_13_4_8.419,0,0,0,2019_5_24_13_11_25.489,0,0,0,2019_5_24_13_18_44.492,1,1,611,2019_5_24_13_25_57.577,0,0,0,2019_5_24_13_33_10.796,1,0,371
2019_5_24_12_56_51.049,1,1,287,2019_5_24_13_4_11.453,1,1,683,2019_5_24_13_11_28.523,1,1,709,2019_5_24_13_18_47.527,0,0,0,2019_5_24_13_26_0.612,0,0,0,2019_5_24_13_33_13.83,1,0,313
2019_5_24_12_56_54.084,1,0,333,2019_5_24_13_4_14.488,1,1,920,2019_5_24_13_11_31.557,1,1,730,2019_5_24_13_18_50.561,0,0,0,2019_5_24_13_26_3.646,1,1,969,2019_5_24_13_33_16.864,1,0,279
2019_5_24_12_56_57.118,1,1,322,2019_5_24_13_4_17.522,0,0,0,2019_5_24_13_11_34.592,1,1,880,2019_5_24_13_18_53.595,0,0,0,2019_5_24_13_26_6.68,0,0,0,2019_5_24_13_33_19.899,1,1,316
2019_5_24_12_57_0.152,1,0,328,2019_5_24_13_4_20.557,1,1,1092,2019_5_24_13_11_37.626,1,1,782,2019_5_24_13_18_56.629,1,1,906,2019_5_24_13_26_9.714,0,1,0,2019_5_24_13_33_22.933,1,0,346
2019_5_24_12_57_3.187,1,1,342,2019_5_24_13_4_23.591,0,0,0,2019_5_24_13_11_40.66,0,0,0,2019_5_24_13_18_59.664,0,0,0,2019_5_24_13_26_12.749,1,1,1138,2019_5_24_13_33_25.967,1,0,400
2019_5_24_12_57_6.221,1,0,323,2019_5_24_13_4_26.625,1,1,1039,2019_5_24_13_11_43.694,1,1,793,2019_5_24_13_19_2.698,0,0,0,2019_5_24_13_26_15.783,1,0,1288,2019_5_24_13_33_29.001,1,0,334
2019_5_24_12_57_9.255,1,0,185,2019_5_24_13_4_29.659,0,0,0,2019_5_24_13_11_46.729,0,0,0,2019_5_24_13_19_5.732,0,0,0,2019_5_24_13_26_18.817,1,1,766,2019_5_24_13_33_32.036,1,1,387
2019_5_24_12_57_12.289,1,1,367,2019_5_24_13_4_32.693,1,1,963,2019_5_24_13_11_49.763,1,1,725,2019_5_24_13_19_8.767,0,0,0,2019_5_24_13_26_21.852,1,1,1035,2019_5_24_13_33_35.07,1,0,225
2019_5_24_12_57_15.324,1,0,325,2019_5_24_13_4_35.728,0,0,0,2019_5_24_13_11_52.797,0,0,0,2019_5_24_13_19_11.801,0,0,0,2019_5_24_13_26_24.886,0,0,0,2019_5_24_13_33_38.104,1,0,391
2019_5_24_12_57_18.358,1,0,322,2019_5_24_13_4_38.762,0,0,0,2019_5_24_13_11_55.832,1,1,640,2019_5_24_13_19_14.835,1,1,1140,2019_5_24_13_26_27.92,0,0,0,2019_5_24_13_33_41.139,1,0,388
2019_5_24_12_57_21.392,1,0,432,2019_5_24_13_4_41.796,1,1,691,2019_5_24_13_11_58.866,0,0,0,2019_5_24_13_19_17.869,1,1,762,2019_5_24_13_26_30.954,0,0,0,2019_5_24_13_33_44.173,1,0,434
2019_5_24_12_57_24.427,1,0,373,2019_5_24_13_4_44.831,1,0,689,2019_5_24_13_12_1.9,1,0,708,2019_5_24_13_19_20.904,0,0,0,2019_5_24_13_26_33.989,0,0,0,2019_5_24_13_33_47.207,1,0,304
2019_5_24_12_57_27.461,1,1,331,2019_5_24_13_4_47.865,0,0,0,2019_5_24_13_12_4.934,0,0,0,2019_5_24_13_19_23.938,0,0,0,2019_5_24_13_26_37.023,0,0,0,2019_5_24_13_33_50.241,1,0,270
2019_5_24_12_57_30.495,1,0,345,2019_5_24_13_4_50.899,0,0,0,2019_5_24_13_12_7.969,0,0,0,2019_5_24_13_19_26.972,0,0,0,2019_5_24_13_26_40.057,0,0,0,2019_5_24_13_33_53.276,1,0,355
2019_5_24_12_57_33.529,1,1,303,2019_5_24_13_4_53.933,0,0,0,2019_5_24_13_12_11.003,0,0,0,2019_5_24_13_19_30.006,1,1,1033,2019_5_24_13_26_43.092,0,0,0,2019_5_24_13_33_56.31,1,0,321
2019_5_24_12_57_36.564,1,0,317,2019_5_24_13_4_56.968,0,0,0,2019_5_24_13_12_14.037,0,0,0,2019_5_24_13_19_33.041,1,1,775,2019_5_24_13_26_46.126,1,0,769,2019_5_24_13_33_59.344,1,0,479
2019_5_24_12_57_39.598,1,0,314,2019_5_24_13_5_0.002,0,0,0,2019_5_24_13_12_17.072,1,0,1600,2019_5_24_13_19_36.075,1,0,756,2019_5_24_13_26_49.16,0,0,0,2019_5_24_13_34_2.378,1,0,300
2019_5_24_12_57_42.632,1,0,336,2019_5_24_13_5_3.036,0,0,0,2019_5_24_13_12_20.106,0,0,0,2019_5_24_13_19_39.109,0,0,0,2019_5_24_13_26_52.194,0,0,0,2019_5_24_13_34_5.413,1,1,258
2019_5_24_12_57_45.667,1,0,286,2019_5_24_13_5_6.07,0,0,0,2019_5_24_13_12_23.14,0,0,0,2019_5_24_13_19_42.144,0,0,0,2019_5_24_13_26_55.229,0,0,0,2019_5_24_13_34_8.446,1,1,216
2019_5_24_12_57_48.701,1,0,315,2019_5_24_13_5_9.105,0,0,0,2019_5_24_13_12_26.174,0,0,0,2019_5_24_13_19_45.178,1,1,742,2019_5_24_13_26_58.263,1,0,624,2019_5_24_13_34_11.481,1,0,237
2019_5_24_12_57_51.735,1,0,249,2019_5_24_13_5_12.139,1,1,765,2019_5_24_13_12_29.209,1,1,967,2019_5_24_13_19_48.212,0,0,0,2019_5_24_13_27_1.297,0,0,0,2019_5_24_13_34_14.516,1,0,315
2019_5_24_12_57_54.769,1,1,399,2019_5_24_13_5_15.173,0,0,0,2019_5_24_13_12_32.243,0,0,0,2019_5_24_13_19_51.246,0,0,0,2019_5_24_13_27_4.331,1,0,1076,2019_5_24_13_34_17.55,1,0,313
2019_5_24_12_57_57.804,1,1,349,2019_5_24_13_5_18.208,0,0,0,2019_5_24_13_12_35.277,1,1,706,2019_5_24_13_19_54.281,1,1,927,2019_5_24_13_27_7.366,1,1,761,2019_5_24_13_34_20.584,1,1,470
2019_5_24_12_58_0.838,1,1,386,2019_5_24_13_5_21.242,1,1,606,2019_5_24_13_12_38.311,0,0,0,2019_5_24_13_19_57.315,1,1,716,2019_5_24_13_27_10.4,1,0,735,2019_5_24_13_34_23.618,1,1,324
2019_5_24_12_58_3.872,1,0,320,2019_5_24_13_5_24.276,1,1,772,2019_5_24_13_12_41.346,1,1,710,2019_5_24_13_20_0.349,0,0,0,2019_5_24_13_27_13.434,0,0,0,2019_5_24_13_34_26.653,1,0,298
2019_5_24_12_58_6.906,1,0,278,2019_5_24_13_5_27.31,0,0,0,2019_5_24_13_12_44.38,0,0,0,2019_5_24_13_20_3.384,1,1,736,2019_5_24_13_27_16.469,1,1,666,2019_5_24_13_34_29.687,1,1,240
2019_5_24_12_58_9.941,1,1,379,2019_5_24_13_5_30.345,0,0,0,2019_5_24_13_12_47.414,1,1,929,2019_5_24_13_20_6.418,0,0,0,2019_5_24_13_27_19.503,0,0,0,2019_5_24_13_34_32.721,1,0,462
2019_5_24_12_58_12.975,1,0,345,2019_5_24_13_5_33.379,0,0,0,2019_5_24_13_12_50.449,0,0,0,2019_5_24_13_20_9.452,0,0,0,2019_5_24_13_27_22.537,1,0,686,2019_5_24_13_34_35.756,1,1,315
2019_5_24_12_58_16.009,1,0,327,2019_5_24_13_5_36.413,0,0,0,2019_5_24_13_12_53.483,1,0,757,2019_5_24_13_20_12.486,0,0,0,2019_5_24_13_27_25.571,1,0,868,2019_5_24_13_34_38.79,1,0,241
2019_5_24_12_58_19.044,1,0,309,2019_5_24_13_5_39.448,0,0,0,2019_5_24_13_12_56.517,0,0,0,2019_5_24_13_20_15.521,0,0,0,2019_5_24_13_27_28.606,1,1,721,2019_5_24_13_34_41.824,1,0,286
2019_5_24_12_58_22.078,1,1,298,2019_5_24_13_5_42.482,0,0,0,2019_5_24_13_12_59.551,0,0,0,2019_5_24_13_20_18.555,0,0,0,2019_5_24_13_27_31.64,0,0,0,2019_5_24_13_34_44.858,1,1,412
2019_5_24_12_58_25.112,1,0,280,2019_5_24_13_5_45.516,1,0,724,2019_5_24_13_13_2.586,0,0,0,2019_5_24_13_20_21.589,0,0,0,2019_5_24_13_27_34.674,1,1,725,2019_5_24_13_34_47.893,1,0,330
2019_5_24_12_48_18.539,,,,,,,,,,,,,,,,,,,,,,,
