time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_5_25_13_16_56.542,1,0,295,2019_5_25_13_24_12.528,0,0,0,2019_5_25_13_31_32.316,0,0,0,2019_5_25_13_38_44.3,1,1,1528,2019_5_25_13_45_59.169,0,0,0,2019_5_25_13_53_8.953,1,1,243
2019_5_25_13_16_59.577,1,0,309,2019_5_25_13_24_15.563,1,1,787,2019_5_25_13_31_35.35,0,0,0,2019_5_25_13_38_47.334,0,0,0,2019_5_25_13_46_2.203,0,0,0,2019_5_25_13_53_11.987,1,1,289
2019_5_25_13_17_2.611,1,1,299,2019_5_25_13_24_18.597,0,0,0,2019_5_25_13_31_38.384,0,0,0,2019_5_25_13_38_50.369,0,0,0,2019_5_25_13_46_5.238,0,0,0,2019_5_25_13_53_15.022,1,0,279
2019_5_25_13_17_5.645,1,0,376,2019_5_25_13_24_21.631,0,0,0,2019_5_25_13_31_41.418,0,0,0,2019_5_25_13_38_53.403,0,0,0,2019_5_25_13_46_8.272,0,0,0,2019_5_25_13_53_18.056,1,0,276
2019_5_25_13_17_8.68,1,0,350,2019_5_25_13_24_24.666,0,0,0,2019_5_25_13_31_44.453,1,1,1304,2019_5_25_13_38_56.437,1,1,831,2019_5_25_13_46_11.306,0,0,0,2019_5_25_13_53_21.09,1,0,298
2019_5_25_13_17_11.714,1,0,332,2019_5_25_13_24_27.7,1,1,713,2019_5_25_13_31_47.487,0,0,0,2019_5_25_13_38_59.472,0,0,0,2019_5_25_13_46_14.34,0,1,0,2019_5_25_13_53_24.124,1,0,264
2019_5_25_13_17_14.748,1,1,457,2019_5_25_13_24_30.734,0,0,0,2019_5_25_13_31_50.521,0,0,0,2019_5_25_13_39_2.506,0,0,0,2019_5_25_13_46_17.375,0,0,0,2019_5_25_13_53_27.159,1,0,317
2019_5_25_13_17_17.782,1,1,391,2019_5_25_13_24_33.768,1,1,973,2019_5_25_13_31_53.555,1,1,1026,2019_5_25_13_39_5.54,0,0,0,2019_5_25_13_46_20.409,0,0,0,2019_5_25_13_53_30.193,1,0,275
2019_5_25_13_17_20.817,1,0,357,2019_5_25_13_24_36.803,0,0,0,2019_5_25_13_31_56.59,1,0,1247,2019_5_25_13_39_8.574,0,0,0,2019_5_25_13_46_23.443,0,0,0,2019_5_25_13_53_33.227,1,1,289
2019_5_25_13_17_23.851,1,0,314,2019_5_25_13_24_39.837,1,1,712,2019_5_25_13_31_59.624,0,0,0,2019_5_25_13_39_11.609,1,1,844,2019_5_25_13_46_26.478,0,0,0,2019_5_25_13_53_36.262,1,0,286
2019_5_25_13_17_26.885,1,0,392,2019_5_25_13_24_42.871,0,0,0,2019_5_25_13_32_2.658,0,0,0,2019_5_25_13_39_14.643,1,1,1138,2019_5_25_13_46_29.512,0,0,0,2019_5_25_13_53_39.296,1,0,236
2019_5_25_13_17_29.919,1,0,414,2019_5_25_13_24_45.905,0,0,0,2019_5_25_13_32_5.693,0,0,0,2019_5_25_13_39_17.677,1,1,887,2019_5_25_13_46_32.546,0,0,0,2019_5_25_13_53_42.33,1,0,298
2019_5_25_13_17_32.954,1,1,412,2019_5_25_13_24_48.94,1,1,809,2019_5_25_13_32_8.727,0,1,0,2019_5_25_13_39_20.712,0,0,0,2019_5_25_13_46_35.58,0,0,0,2019_5_25_13_53_45.364,1,0,312
2019_5_25_13_17_35.988,1,0,370,2019_5_25_13_24_51.974,1,1,959,2019_5_25_13_32_11.761,1,1,1580,2019_5_25_13_39_23.746,0,0,0,2019_5_25_13_46_38.615,0,1,0,2019_5_25_13_53_48.399,1,0,310
2019_5_25_13_17_39.022,1,1,391,2019_5_25_13_24_55.008,0,0,0,2019_5_25_13_32_14.795,0,1,0,2019_5_25_13_39_26.78,0,0,0,2019_5_25_13_46_41.649,0,0,0,2019_5_25_13_53_51.433,1,1,299
2019_5_25_13_17_42.057,1,0,341,2019_5_25_13_24_58.043,1,1,747,2019_5_25_13_32_17.83,0,1,0,2019_5_25_13_39_29.815,1,1,1358,2019_5_25_13_46_44.683,1,1,1017,2019_5_25_13_53_54.467,1,0,577
2019_5_25_13_17_45.091,1,1,387,2019_5_25_13_25_1.077,0,0,0,2019_5_25_13_32_20.864,0,0,0,2019_5_25_13_39_32.849,0,0,0,2019_5_25_13_46_47.717,1,1,1983,2019_5_25_13_53_57.502,1,0,591
2019_5_25_13_17_48.125,1,0,360,2019_5_25_13_25_4.111,1,1,678,2019_5_25_13_32_23.898,1,1,1307,2019_5_25_13_39_35.883,0,0,0,2019_5_25_13_46_50.752,0,0,0,2019_5_25_13_54_0.536,1,0,564
2019_5_25_13_17_51.16,1,0,294,2019_5_25_13_25_7.145,0,0,0,2019_5_25_13_32_26.933,0,0,0,2019_5_25_13_39_38.917,0,0,0,2019_5_25_13_46_53.786,1,1,930,2019_5_25_13_54_3.57,1,1,490
2019_5_25_13_17_54.194,1,1,348,2019_5_25_13_25_10.18,1,1,778,2019_5_25_13_32_29.967,0,1,0,2019_5_25_13_39_41.951,0,0,0,2019_5_25_13_46_56.82,0,1,0,2019_5_25_13_54_6.604,1,0,368
2019_5_25_13_17_57.228,1,0,425,2019_5_25_13_25_13.214,0,0,0,2019_5_25_13_32_33.001,0,0,0,2019_5_25_13_39_44.986,0,0,0,2019_5_25_13_46_59.855,0,0,0,2019_5_25_13_54_9.639,1,0,342
2019_5_25_13_18_0.262,1,0,455,2019_5_25_13_25_16.248,0,0,0,2019_5_25_13_32_36.035,1,1,1146,2019_5_25_13_39_48.02,1,1,1257,2019_5_25_13_47_2.889,0,0,0,2019_5_25_13_54_12.673,1,0,507
2019_5_25_13_18_3.297,1,0,317,2019_5_25_13_25_19.283,1,1,779,2019_5_25_13_32_39.07,0,0,0,2019_5_25_13_39_51.054,1,1,606,2019_5_25_13_47_5.923,0,0,0,2019_5_25_13_54_15.707,1,0,369
2019_5_25_13_18_6.331,1,0,378,2019_5_25_13_25_22.317,0,0,0,2019_5_25_13_32_42.104,0,0,0,2019_5_25_13_39_54.089,0,0,0,2019_5_25_13_47_8.958,0,0,0,2019_5_25_13_54_18.742,1,0,343
2019_5_25_13_18_9.365,1,1,432,2019_5_25_13_25_25.351,0,0,0,2019_5_25_13_32_45.138,0,0,0,2019_5_25_13_39_57.123,0,0,0,2019_5_25_13_47_11.992,0,0,0,2019_5_25_13_54_21.776,1,0,316
2019_5_25_13_18_12.399,1,0,430,2019_5_25_13_25_28.385,0,0,0,2019_5_25_13_32_48.173,0,0,0,2019_5_25_13_40_0.157,0,0,0,2019_5_25_13_47_15.026,0,0,0,2019_5_25_13_54_24.81,1,0,314
2019_5_25_13_18_15.434,1,1,324,2019_5_25_13_25_31.42,0,0,0,2019_5_25_13_32_51.207,0,0,0,2019_5_25_13_40_3.191,1,1,1405,2019_5_25_13_47_18.061,0,0,0,2019_5_25_13_54_27.844,1,0,264
2019_5_25_13_18_18.468,1,0,306,2019_5_25_13_25_34.454,0,0,0,2019_5_25_13_32_54.241,0,0,0,2019_5_25_13_40_6.226,1,1,939,2019_5_25_13_47_21.095,0,0,0,2019_5_25_13_54_30.879,1,0,333
2019_5_25_13_18_21.502,1,0,375,2019_5_25_13_25_37.488,0,0,0,2019_5_25_13_32_57.275,0,0,0,2019_5_25_13_40_9.26,0,0,0,2019_5_25_13_47_24.129,0,0,0,2019_5_25_13_54_33.913,1,0,307
2019_5_25_13_18_24.537,1,0,333,2019_5_25_13_25_40.523,0,0,0,2019_5_25_13_33_0.31,0,0,0,2019_5_25_13_40_12.294,0,0,0,2019_5_25_13_47_27.163,0,0,0,2019_5_25_13_54_36.947,1,1,297
2019_5_25_13_18_27.571,1,0,323,2019_5_25_13_25_43.557,0,0,0,2019_5_25_13_33_3.344,0,0,0,2019_5_25_13_40_15.329,0,0,0,2019_5_25_13_47_30.197,0,0,0,2019_5_25_13_54_39.981,1,1,271
2019_5_25_13_18_30.605,1,0,416,2019_5_25_13_25_46.591,1,0,830,2019_5_25_13_33_6.378,0,0,0,2019_5_25_13_40_18.363,1,1,938,2019_5_25_13_47_33.232,0,0,0,2019_5_25_13_54_43.016,1,0,276
2019_5_25_13_18_33.639,1,0,438,2019_5_25_13_25_49.625,1,1,900,2019_5_25_13_33_9.412,1,1,1625,2019_5_25_13_40_21.397,0,0,0,2019_5_25_13_47_36.266,0,0,0,2019_5_25_13_54_46.05,1,0,314
2019_5_25_13_18_36.674,1,1,380,2019_5_25_13_25_52.66,0,0,0,2019_5_25_13_33_12.447,0,0,0,2019_5_25_13_40_24.431,0,0,0,2019_5_25_13_47_39.3,0,0,0,2019_5_25_13_54_49.084,1,0,296
2019_5_25_13_18_39.708,1,1,369,2019_5_25_13_25_55.694,0,0,0,2019_5_25_13_33_15.481,0,1,0,2019_5_25_13_40_27.466,1,1,1875,2019_5_25_13_47_42.335,1,1,1310,2019_5_25_13_54_52.119,1,1,270
2019_5_25_13_18_42.742,1,1,415,2019_5_25_13_25_58.728,1,1,709,2019_5_25_13_33_18.515,0,0,0,2019_5_25_13_40_30.5,1,1,1113,2019_5_25_13_47_45.369,0,0,0,2019_5_25_13_54_55.153,1,1,387
2019_5_25_13_18_45.776,1,0,613,2019_5_25_13_26_1.762,1,1,811,2019_5_25_13_33_21.55,0,1,0,2019_5_25_13_40_33.534,0,0,0,2019_5_25_13_47_48.403,0,0,0,2019_5_25_13_54_58.187,1,0,305
2019_5_25_13_18_48.811,1,0,595,2019_5_25_13_26_4.797,0,0,0,2019_5_25_13_33_24.584,0,0,0,2019_5_25_13_40_36.568,1,1,1092,2019_5_25_13_47_51.438,1,1,1255,2019_5_25_13_55_1.221,1,1,327
2019_5_25_13_18_51.845,1,1,616,2019_5_25_13_26_7.831,0,0,0,2019_5_25_13_33_27.618,0,1,0,2019_5_25_13_40_39.603,0,0,0,2019_5_25_13_47_54.472,0,0,0,2019_5_25_13_55_4.256,1,0,309
2019_5_25_13_18_54.879,1,0,582,2019_5_25_13_26_10.865,0,0,0,2019_5_25_13_33_30.652,0,0,0,2019_5_25_13_40_42.637,0,0,0,2019_5_25_13_47_57.506,1,0,1042,2019_5_25_13_55_7.29,1,1,410
2019_5_25_13_18_57.914,1,0,324,2019_5_25_13_26_13.9,0,0,0,2019_5_25_13_33_33.687,0,0,0,2019_5_25_13_40_45.671,0,0,0,2019_5_25_13_48_0.54,0,0,0,2019_5_25_13_55_10.324,1,0,312
2019_5_25_13_19_0.948,1,0,314,2019_5_25_13_26_16.934,0,0,0,2019_5_25_13_33_36.721,0,0,0,2019_5_25_13_40_48.706,0,0,0,2019_5_25_13_48_3.575,0,1,0,2019_5_25_13_55_13.359,1,0,334
2019_5_25_13_19_3.982,1,1,279,2019_5_25_13_26_19.968,0,0,0,2019_5_25_13_33_39.755,0,0,0,2019_5_25_13_40_51.74,0,0,0,2019_5_25_13_48_6.609,0,0,0,2019_5_25_13_55_16.393,1,1,299
2019_5_25_13_19_7.016,1,0,325,2019_5_25_13_26_23.002,0,0,0,2019_5_25_13_33_42.79,0,0,0,2019_5_25_13_40_54.774,0,0,0,2019_5_25_13_48_9.643,1,1,1121,2019_5_25_13_55_19.427,1,0,361
2019_5_25_13_8_59.477,,,,,,,,,,,,,,,,,,,,,,,
