time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_11_26_15_29_26.629,1,0,393,2019_11_26_15_36_52.768,0,0,0,2019_11_26_15_44_20.041,0,0,0,2019_11_26_15_51_38.478,0,0,0,2019_11_26_15_59_10.052,0,0,0,2019_11_26_16_6_28.906,1,0,356
2019_11_26_15_29_29.663,1,0,527,2019_11_26_15_36_55.802,0,0,0,2019_11_26_15_44_23.075,0,0,0,2019_11_26_15_51_41.512,0,0,0,2019_11_26_15_59_13.087,0,0,0,2019_11_26_16_6_31.957,1,0,601
2019_11_26_15_29_32.697,1,1,389,2019_11_26_15_36_58.837,0,0,0,2019_11_26_15_44_26.11,0,0,0,2019_11_26_15_51_44.546,1,1,1116,2019_11_26_15_59_16.121,0,0,0,2019_11_26_16_6_34.991,1,0,463
2019_11_26_15_29_35.732,1,0,395,2019_11_26_15_37_1.871,0,0,0,2019_11_26_15_44_29.144,0,0,0,2019_11_26_15_51_47.597,1,1,1633,2019_11_26_15_59_19.155,0,0,0,2019_11_26_16_6_38.026,1,0,548
2019_11_26_15_29_38.766,1,0,512,2019_11_26_15_37_4.905,0,0,0,2019_11_26_15_44_32.178,1,1,812,2019_11_26_15_51_50.632,0,0,0,2019_11_26_15_59_22.189,1,1,1185,2019_11_26_16_6_41.06,1,0,458
2019_11_26_15_29_41.8,1,0,518,2019_11_26_15_37_7.939,0,0,0,2019_11_26_15_44_35.229,1,1,545,2019_11_26_15_51_53.666,1,1,1052,2019_11_26_15_59_25.24,0,0,0,2019_11_26_16_6_44.111,1,1,383
2019_11_26_15_29_44.834,1,0,412,2019_11_26_15_37_10.974,0,0,0,2019_11_26_15_44_38.264,0,0,0,2019_11_26_15_51_56.7,0,0,0,2019_11_26_15_59_28.275,1,1,891,2019_11_26_16_6_47.145,1,0,517
2019_11_26_15_29_47.869,1,0,481,2019_11_26_15_37_14.008,0,0,0,2019_11_26_15_44_41.298,0,0,0,2019_11_26_15_51_59.735,0,0,0,2019_11_26_15_59_31.326,0,0,0,2019_11_26_16_6_50.196,1,0,330
2019_11_26_15_29_50.903,1,0,343,2019_11_26_15_37_17.042,0,0,0,2019_11_26_15_44_44.332,0,0,0,2019_11_26_15_52_2.769,0,0,0,2019_11_26_15_59_34.36,0,0,0,2019_11_26_16_6_53.247,1,0,319
2019_11_26_15_29_53.937,1,0,461,2019_11_26_15_37_20.077,0,0,0,2019_11_26_15_44_47.366,1,1,760,2019_11_26_15_52_5.803,0,0,0,2019_11_26_15_59_37.394,0,0,0,2019_11_26_16_6_56.298,1,0,676
2019_11_26_15_29_56.971,1,1,371,2019_11_26_15_37_23.111,0,0,0,2019_11_26_15_44_50.417,0,0,0,2019_11_26_15_52_8.837,0,0,0,2019_11_26_15_59_40.429,0,0,0,2019_11_26_16_6_59.349,1,0,425
2019_11_26_15_30_0.006,1,0,392,2019_11_26_15_37_26.145,0,0,0,2019_11_26_15_44_53.451,0,0,0,2019_11_26_15_52_11.872,0,0,0,2019_11_26_15_59_43.463,0,0,0,2019_11_26_16_7_2.4,1,0,542
2019_11_26_15_30_3.04,1,0,622,2019_11_26_15_37_29.179,0,0,0,2019_11_26_15_44_56.486,0,0,0,2019_11_26_15_52_14.906,0,0,0,2019_11_26_15_59_46.497,0,0,0,2019_11_26_16_7_5.451,1,0,515
2019_11_26_15_30_6.074,1,1,372,2019_11_26_15_37_32.214,0,0,0,2019_11_26_15_44_59.52,0,0,0,2019_11_26_15_52_17.94,0,0,0,2019_11_26_15_59_49.531,0,0,0,2019_11_26_16_7_8.502,1,1,472
2019_11_26_15_30_9.109,1,0,361,2019_11_26_15_37_35.248,0,0,0,2019_11_26_15_45_2.554,0,0,0,2019_11_26_15_52_20.975,0,0,0,2019_11_26_15_59_52.566,1,1,808,2019_11_26_16_7_11.553,1,0,301
2019_11_26_15_30_12.143,1,0,367,2019_11_26_15_37_38.282,0,0,0,2019_11_26_15_45_5.589,0,0,0,2019_11_26_15_52_24.009,0,0,0,2019_11_26_15_59_55.617,0,0,0,2019_11_26_16_7_14.587,1,0,291
2019_11_26_15_30_15.177,1,0,469,2019_11_26_15_37_41.317,1,1,905,2019_11_26_15_45_8.623,1,1,831,2019_11_26_15_52_27.043,0,0,0,2019_11_26_15_59_58.651,0,0,0,2019_11_26_16_7_17.621,1,1,600
2019_11_26_15_30_18.211,1,0,411,2019_11_26_15_37_44.367,0,0,0,2019_11_26_15_45_11.674,0,0,0,2019_11_26_15_52_30.077,1,1,961,2019_11_26_16_0_1.685,0,0,0,2019_11_26_16_7_20.673,1,1,430
2019_11_26_15_30_21.246,1,1,640,2019_11_26_15_37_47.402,0,0,0,2019_11_26_15_45_14.708,0,0,0,2019_11_26_15_52_33.128,0,0,0,2019_11_26_16_0_4.72,0,0,0,2019_11_26_16_7_23.723,1,0,611
2019_11_26_15_30_24.28,1,0,662,2019_11_26_15_37_50.436,0,0,0,2019_11_26_15_45_17.742,1,1,559,2019_11_26_15_52_36.163,0,0,0,2019_11_26_16_0_7.753,0,0,0,2019_11_26_16_7_26.774,1,1,792
2019_11_26_15_30_27.314,1,0,476,2019_11_26_15_37_53.47,0,0,0,2019_11_26_15_45_20.777,0,0,0,2019_11_26_15_52_39.197,0,0,0,2019_11_26_16_0_10.788,0,0,0,2019_11_26_16_7_29.825,1,0,1037
2019_11_26_15_30_30.348,1,0,354,2019_11_26_15_37_56.505,0,0,0,2019_11_26_15_45_23.811,0,0,0,2019_11_26_15_52_42.231,0,0,0,2019_11_26_16_0_13.822,1,1,1824,2019_11_26_16_7_32.877,1,1,1106
2019_11_26_15_30_33.383,1,1,359,2019_11_26_15_37_59.539,0,0,0,2019_11_26_15_45_26.845,0,0,0,2019_11_26_15_52_45.266,0,0,0,2019_11_26_16_0_16.873,0,0,0,2019_11_26_16_7_35.927,1,0,471
2019_11_26_15_30_36.417,1,0,429,2019_11_26_15_38_2.573,0,0,0,2019_11_26_15_45_29.88,0,0,0,2019_11_26_15_52_48.3,0,0,0,2019_11_26_16_0_19.908,1,1,1130,2019_11_26_16_7_38.978,1,0,476
2019_11_26_15_30_39.451,1,0,371,2019_11_26_15_38_5.607,1,1,615,2019_11_26_15_45_32.914,0,0,0,2019_11_26_15_52_51.334,1,1,952,2019_11_26_16_0_22.959,0,0,0,2019_11_26_16_7_42.029,1,1,529
2019_11_26_15_30_42.486,1,0,584,2019_11_26_15_38_8.659,0,0,0,2019_11_26_15_45_35.948,0,0,0,2019_11_26_15_52_54.368,0,0,0,2019_11_26_16_0_25.993,0,0,0,2019_11_26_16_7_45.08,1,0,518
2019_11_26_15_30_45.52,1,0,366,2019_11_26_15_38_11.693,0,0,0,2019_11_26_15_45_38.982,0,0,0,2019_11_26_15_52_57.403,1,1,1139,2019_11_26_16_0_29.027,1,1,811,2019_11_26_16_7_48.131,1,1,603
2019_11_26_15_30_48.554,1,1,564,2019_11_26_15_38_14.727,0,0,0,2019_11_26_15_45_42.017,0,0,0,2019_11_26_15_53_0.454,0,0,0,2019_11_26_16_0_32.078,1,1,1088,2019_11_26_16_7_51.166,1,0,513
2019_11_26_15_30_51.589,1,1,378,2019_11_26_15_38_17.761,0,0,0,2019_11_26_15_45_45.051,1,1,723,2019_11_26_15_53_3.488,0,0,0,2019_11_26_16_0_35.129,0,0,0,2019_11_26_16_7_54.216,1,0,390
2019_11_26_15_30_54.623,1,0,383,2019_11_26_15_38_20.795,0,0,0,2019_11_26_15_45_48.102,1,1,664,2019_11_26_15_53_6.522,0,0,0,2019_11_26_16_0_38.163,0,0,0,2019_11_26_16_7_57.3,1,0,394
2019_11_26_15_30_57.657,1,0,421,2019_11_26_15_38_23.83,0,0,0,2019_11_26_15_45_51.153,0,0,0,2019_11_26_15_53_9.556,0,0,0,2019_11_26_16_0_41.198,1,1,752,2019_11_26_16_8_0.351,1,0,271
2019_11_26_15_31_0.691,1,0,346,2019_11_26_15_38_26.864,0,0,0,2019_11_26_15_45_54.187,0,0,0,2019_11_26_15_53_12.591,0,0,0,2019_11_26_16_0_44.248,0,0,0,2019_11_26_16_8_3.402,1,1,500
2019_11_26_15_31_3.726,1,1,400,2019_11_26_15_38_29.898,1,1,772,2019_11_26_15_45_57.222,0,0,0,2019_11_26_15_53_15.625,0,0,0,2019_11_26_16_0_47.283,0,0,0,2019_11_26_16_8_6.453,1,0,409
2019_11_26_15_31_6.76,1,0,374,2019_11_26_15_38_32.949,1,1,1145,2019_11_26_15_46_0.256,0,0,0,2019_11_26_15_53_18.659,0,0,0,2019_11_26_16_0_50.317,1,1,833,2019_11_26_16_8_9.505,1,0,494
2019_11_26_15_31_9.794,1,0,444,2019_11_26_15_38_35.984,1,1,894,2019_11_26_15_46_3.29,0,0,0,2019_11_26_15_53_21.693,0,0,0,2019_11_26_16_0_53.368,0,0,0,2019_11_26_16_8_12.555,1,0,451
2019_11_26_15_31_12.829,1,0,337,2019_11_26_15_38_39.035,1,1,883,2019_11_26_15_46_6.324,0,0,0,2019_11_26_15_53_24.728,0,0,0,2019_11_26_16_0_56.402,0,0,0,2019_11_26_16_8_15.606,1,0,696
2019_11_26_15_31_15.863,1,0,359,2019_11_26_15_38_42.069,0,0,0,2019_11_26_15_46_9.359,1,1,559,2019_11_26_15_53_27.762,0,0,0,2019_11_26_16_0_59.437,0,0,0,2019_11_26_16_8_18.657,1,0,653
2019_11_26_15_31_18.897,1,0,557,2019_11_26_15_38_45.103,1,1,607,2019_11_26_15_46_12.409,0,0,0,2019_11_26_15_53_30.796,1,1,642,2019_11_26_16_1_2.471,1,1,1975,2019_11_26_16_8_21.691,1,0,1266
2019_11_26_15_31_21.931,1,0,307,2019_11_26_15_38_48.137,0,0,0,2019_11_26_15_46_15.444,0,0,0,2019_11_26_15_53_33.847,1,1,935,2019_11_26_16_1_5.522,1,1,732,2019_11_26_16_8_24.742,1,0,520
2019_11_26_15_31_24.966,1,1,440,2019_11_26_15_38_51.172,0,0,0,2019_11_26_15_46_18.478,1,1,464,2019_11_26_15_53_36.898,0,0,0,2019_11_26_16_1_8.573,0,0,0,2019_11_26_16_8_27.793,1,1,684
2019_11_26_15_31_28,1,1,398,2019_11_26_15_38_54.206,0,0,0,2019_11_26_15_46_21.529,0,0,0,2019_11_26_15_53_39.933,0,0,0,2019_11_26_16_1_11.607,1,1,935,2019_11_26_16_8_30.844,1,0,434
2019_11_26_15_31_31.034,1,0,404,2019_11_26_15_38_57.24,0,0,0,2019_11_26_15_46_24.563,0,0,0,2019_11_26_15_53_42.967,0,0,0,2019_11_26_16_1_14.658,0,0,0,2019_11_26_16_8_33.896,1,1,951
2019_11_26_15_31_34.068,1,0,313,2019_11_26_15_39_0.274,0,0,0,2019_11_26_15_46_27.597,0,0,0,2019_11_26_15_53_46.001,0,0,0,2019_11_26_16_1_17.692,0,0,0,2019_11_26_16_8_36.947,1,0,700
2019_11_26_15_31_37.103,1,0,383,2019_11_26_15_39_3.309,1,1,785,2019_11_26_15_46_30.632,0,0,0,2019_11_26_15_53_49.035,0,0,0,2019_11_26_16_1_20.727,0,0,0,2019_11_26_16_8_39.997,1,0,561
2019_11_26_15_31_40.137,1,0,533,2019_11_26_15_39_6.36,0,0,0,2019_11_26_15_46_33.666,0,0,0,2019_11_26_15_53_52.07,1,1,808,2019_11_26_16_1_23.761,0,0,0,2019_11_26_16_8_43.048,1,1,518
2019_11_26_15_31_43.171,1,0,587,2019_11_26_15_39_9.394,1,1,892,2019_11_26_15_46_36.7,0,0,0,2019_11_26_15_53_55.121,0,0,0,2019_11_26_16_1_26.795,0,0,0,2019_11_26_16_8_46.082,1,1,476
2019_11_26_15_31_46.206,1,1,560,2019_11_26_15_39_12.445,0,0,0,2019_11_26_15_46_39.735,0,0,0,2019_11_26_15_53_58.155,0,0,0,2019_11_26_16_1_29.829,0,0,0,2019_11_26_16_8_49.117,1,0,737
2019_11_26_15_31_49.24,1,0,518,2019_11_26_15_39_15.479,0,0,0,2019_11_26_15_46_42.769,0,0,0,2019_11_26_15_54_1.189,0,0,0,2019_11_26_16_1_32.864,0,0,0,2019_11_26_16_8_52.168,1,0,598
2019_11_26_15_31_52.274,1,0,332,2019_11_26_15_39_18.513,0,0,0,2019_11_26_15_46_45.803,1,1,1090,2019_11_26_15_54_4.223,1,1,959,2019_11_26_16_1_35.898,0,0,0,2019_11_26_16_8_55.219,1,0,779
2019_11_26_15_31_55.308,1,0,370,2019_11_26_15_39_21.548,1,1,722,2019_11_26_15_46_48.854,0,0,0,2019_11_26_15_54_7.274,0,0,0,2019_11_26_16_1_38.932,1,1,1082,2019_11_26_16_8_58.27,1,0,753
2019_11_26_15_31_58.343,1,1,487,2019_11_26_15_39_24.599,0,0,0,2019_11_26_15_46_51.888,0,0,0,2019_11_26_15_54_10.309,0,0,0,2019_11_26_16_1_41.983,0,0,0,2019_11_26_16_9_1.32,1,0,422
2019_11_26_15_32_1.377,1,1,381,2019_11_26_15_39_27.633,1,1,653,2019_11_26_15_46_54.923,1,1,1187,2019_11_26_15_54_13.343,0,0,0,2019_11_26_16_1_45.018,0,0,0,2019_11_26_16_9_4.372,1,0,378
2019_11_26_15_32_4.411,1,0,339,2019_11_26_15_39_30.684,0,0,0,2019_11_26_15_46_57.974,0,0,0,2019_11_26_15_54_16.377,0,0,0,2019_11_26_16_1_48.052,0,0,0,2019_11_26_16_9_7.423,1,1,448
2019_11_26_15_32_7.445,1,0,377,2019_11_26_15_39_33.718,1,1,712,2019_11_26_15_47_1.008,0,0,0,2019_11_26_15_54_19.412,1,1,842,2019_11_26_16_1_51.086,0,0,0,2019_11_26_16_9_10.473,1,0,549
2019_11_26_15_32_10.48,1,0,334,2019_11_26_15_39_36.769,0,0,0,2019_11_26_15_47_4.042,0,0,0,2019_11_26_15_54_22.446,1,1,1072,2019_11_26_16_1_54.121,0,0,0,2019_11_26_16_9_13.524,1,0,346
2019_11_26_15_32_13.514,1,0,308,2019_11_26_15_39_39.803,0,0,0,2019_11_26_15_47_7.077,0,0,0,2019_11_26_15_54_25.497,1,1,741,2019_11_26_16_1_57.155,0,0,0,2019_11_26_16_9_16.575,1,0,351
2019_11_26_15_32_16.548,1,1,314,2019_11_26_15_39_42.838,1,1,1032,2019_11_26_15_47_10.111,1,1,911,2019_11_26_15_54_28.548,0,0,0,2019_11_26_16_2_0.189,0,0,0,2019_11_26_16_9_19.626,1,0,515
2019_11_26_15_32_19.583,1,0,511,2019_11_26_15_39_45.889,1,1,637,2019_11_26_15_47_13.145,1,1,981,2019_11_26_15_54_31.582,0,0,0,2019_11_26_16_2_3.223,1,1,1527,2019_11_26_16_9_22.677,1,0,457
2019_11_26_15_32_22.617,1,1,245,2019_11_26_15_39_48.94,0,0,0,2019_11_26_15_47_16.196,1,1,794,2019_11_26_15_54_34.616,0,0,0,2019_11_26_16_2_6.274,0,0,0,2019_11_26_16_9_25.712,1,1,494
2019_11_26_15_32_25.651,1,0,379,2019_11_26_15_39_51.974,1,1,936,2019_11_26_15_47_19.247,1,1,751,2019_11_26_15_54_37.651,1,1,731,2019_11_26_16_2_9.308,1,1,706,2019_11_26_16_9_28.763,1,0,372
2019_11_26_15_32_28.685,1,1,401,2019_11_26_15_39_55.008,0,0,0,2019_11_26_15_47_22.298,0,0,0,2019_11_26_15_54_40.702,0,0,0,2019_11_26_16_2_12.359,1,1,1142,2019_11_26_16_9_31.813,1,0,441
2019_11_26_15_32_31.72,1,0,454,2019_11_26_15_39_58.042,1,1,947,2019_11_26_15_47_25.332,1,1,842,2019_11_26_15_54_43.736,0,0,0,2019_11_26_16_2_15.394,0,0,0,2019_11_26_16_9_34.848,1,0,558
2019_11_26_15_32_34.754,1,0,300,2019_11_26_15_40_1.093,0,0,0,2019_11_26_15_47_28.383,0,0,0,2019_11_26_15_54_46.77,0,0,0,2019_11_26_16_2_18.428,1,1,850,2019_11_26_16_9_37.899,1,1,579
2019_11_26_15_32_37.788,1,1,546,2019_11_26_15_40_4.128,1,1,1214,2019_11_26_15_47_31.417,1,1,581,2019_11_26_15_54_49.804,0,0,0,2019_11_26_16_2_21.479,1,1,1031,2019_11_26_16_9_40.95,1,0,520
2019_11_26_15_32_40.823,1,0,408,2019_11_26_15_40_7.179,0,0,0,2019_11_26_15_47_34.468,0,0,0,2019_11_26_15_54_52.839,0,0,0,2019_11_26_16_2_24.53,0,0,0,2019_11_26_16_9_44.001,1,0,461
2019_11_26_15_32_43.857,1,0,317,2019_11_26_15_40_10.213,0,0,0,2019_11_26_15_47_37.503,1,1,1023,2019_11_26_15_54_55.873,0,1,0,2019_11_26_16_2_27.564,0,0,0,2019_11_26_16_9_47.052,1,0,499
2019_11_26_15_32_46.891,1,0,291,2019_11_26_15_40_13.247,1,1,911,2019_11_26_15_47_40.554,0,0,0,2019_11_26_15_54_58.907,1,1,1347,2019_11_26_16_2_30.598,0,0,0,2019_11_26_16_9_50.102,1,0,520
2019_11_26_15_32_49.925,1,0,536,2019_11_26_15_40_16.298,0,0,0,2019_11_26_15_47_43.588,0,0,0,2019_11_26_15_55_1.958,0,0,0,2019_11_26_16_2_33.633,0,0,0,2019_11_26_16_9_53.153,1,0,604
2019_11_26_15_32_52.96,1,1,430,2019_11_26_15_40_19.333,0,0,0,2019_11_26_15_47_46.622,0,0,0,2019_11_26_15_55_4.992,0,0,0,2019_11_26_16_2_36.667,0,0,0,2019_11_26_16_9_56.188,1,0,530
2019_11_26_15_32_55.994,1,0,436,2019_11_26_15_40_22.367,0,0,0,2019_11_26_15_47_49.657,0,0,0,2019_11_26_15_55_8.027,0,0,0,2019_11_26_16_2_39.701,0,0,0,2019_11_26_16_9_59.222,1,0,408
2019_11_26_15_32_59.028,1,1,650,2019_11_26_15_40_25.401,0,0,0,2019_11_26_15_47_52.691,0,0,0,2019_11_26_15_55_11.061,1,1,905,2019_11_26_16_2_42.736,0,0,0,2019_11_26_16_10_2.256,1,0,494
2019_11_26_15_33_2.063,1,0,496,2019_11_26_15_40_28.435,0,0,0,2019_11_26_15_47_55.725,0,0,0,2019_11_26_15_55_14.112,1,1,990,2019_11_26_16_2_45.77,0,0,0,2019_11_26_16_10_5.291,1,0,468
2019_11_26_15_33_5.097,1,0,277,2019_11_26_15_40_31.47,0,0,0,2019_11_26_15_47_58.759,0,0,0,2019_11_26_15_55_17.146,0,0,0,2019_11_26_16_2_48.804,0,0,0,2019_11_26_16_10_8.342,1,0,777
2019_11_26_15_33_8.131,1,0,555,2019_11_26_15_40_34.504,0,0,0,2019_11_26_15_48_1.794,0,0,0,2019_11_26_15_55_20.181,1,0,409,2019_11_26_16_2_51.838,0,0,0,2019_11_26_16_10_11.393,1,1,477
2019_11_26_15_33_11.165,1,0,465,2019_11_26_15_40_37.538,0,0,0,2019_11_26_15_48_4.828,0,0,0,2019_11_26_15_55_23.232,0,0,0,2019_11_26_16_2_54.873,0,0,0,2019_11_26_16_10_14.443,1,1,435
2019_11_26_15_33_14.2,1,0,614,2019_11_26_15_40_40.573,0,0,0,2019_11_26_15_48_7.862,0,0,0,2019_11_26_15_55_26.266,1,1,932,2019_11_26_16_2_57.907,0,0,0,2019_11_26_16_10_17.494,1,0,392
2019_11_26_15_33_17.234,1,0,684,2019_11_26_15_40_43.607,1,1,1159,2019_11_26_15_48_10.896,1,1,926,2019_11_26_15_55_29.317,0,0,0,2019_11_26_16_3_0.941,0,0,0,2019_11_26_16_10_20.546,1,0,397
2019_11_26_15_33_20.268,1,1,386,2019_11_26_15_40_46.658,0,0,0,2019_11_26_15_48_13.947,0,0,0,2019_11_26_15_55_32.351,0,0,0,2019_11_26_16_3_3.976,0,0,0,2019_11_26_16_10_23.596,1,0,418
2019_11_26_15_33_23.303,1,1,392,2019_11_26_15_40_49.692,0,0,0,2019_11_26_15_48_16.982,1,1,872,2019_11_26_15_55_35.385,1,1,709,2019_11_26_16_3_7.01,1,1,1004,2019_11_26_16_10_26.631,1,1,424
2019_11_26_15_33_26.337,1,1,477,2019_11_26_15_40_52.726,1,1,968,2019_11_26_15_48_20.033,0,0,0,2019_11_26_15_55_38.436,0,1,0,2019_11_26_16_3_10.061,0,0,0,2019_11_26_16_10_29.681,1,1,637
2019_11_26_15_33_29.371,1,0,419,2019_11_26_15_40_55.777,1,1,1309,2019_11_26_15_48_23.067,1,1,963,2019_11_26_15_55_41.504,0,0,0,2019_11_26_16_3_13.095,0,0,0,2019_11_26_16_10_32.733,1,0,594
2019_11_26_15_33_32.405,1,0,393,2019_11_26_15_40_58.828,0,0,0,2019_11_26_15_48_26.118,0,0,0,2019_11_26_15_55_44.538,1,1,884,2019_11_26_16_3_16.129,1,1,1165,2019_11_26_16_10_35.783,1,1,295
2019_11_26_15_33_35.439,1,1,414,2019_11_26_15_41_1.862,0,0,0,2019_11_26_15_48_29.152,1,1,1022,2019_11_26_15_55_47.572,0,0,0,2019_11_26_16_3_19.18,0,0,0,2019_11_26_16_10_38.834,1,0,508
2019_11_26_15_33_38.474,1,0,660,2019_11_26_15_41_4.897,0,0,0,2019_11_26_15_48_32.203,0,0,0,2019_11_26_15_55_50.607,0,0,0,2019_11_26_16_3_22.215,0,0,0,2019_11_26_16_10_41.885,1,1,577
2019_11_26_15_33_41.508,1,0,538,2019_11_26_15_41_7.931,0,0,0,2019_11_26_15_48_35.237,1,0,984,2019_11_26_15_55_53.641,0,0,0,2019_11_26_16_3_25.249,0,0,0,2019_11_26_16_10_44.92,1,0,727
2019_11_26_15_33_44.542,1,0,319,2019_11_26_15_41_10.965,0,0,0,2019_11_26_15_48_38.288,0,0,0,2019_11_26_15_55_56.675,0,0,0,2019_11_26_16_3_28.283,1,1,755,2019_11_26_16_10_47.971,1,0,396
2019_11_26_15_33_47.577,1,1,341,2019_11_26_15_41_14,0,0,0,2019_11_26_15_48_41.323,0,0,0,2019_11_26_15_55_59.71,0,0,0,2019_11_26_16_3_31.317,0,0,0,2019_11_26_16_10_51.022,1,1,881
2019_11_26_15_33_50.611,1,0,395,2019_11_26_15_41_17.033,0,0,0,2019_11_26_15_48_44.357,0,0,0,2019_11_26_15_56_2.744,0,0,0,2019_11_26_16_3_34.352,1,1,1118,2019_11_26_16_10_54.056,1,0,422
2019_11_26_15_23_40.987,,,,,,,,,,,,,,,,,,,,,,,
