time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2020_5_5_14_23_23.543,1,0,515,2020_5_5_14_30_59.186,1,1,1161,2020_5_5_14_38_10.071,0,0,0,2020_5_5_14_45_21.957,1,1,727,2020_5_5_14_52_33.343,0,0,0,2020_5_5_14_59_43.528,1,0,550
2020_5_5_14_23_26.578,1,0,489,2020_5_5_14_31_2.221,1,0,1455,2020_5_5_14_38_13.106,1,0,762,2020_5_5_14_45_24.991,1,1,1229,2020_5_5_14_52_36.377,1,1,564,2020_5_5_14_59_46.562,1,1,428
2020_5_5_14_23_29.612,1,0,623,2020_5_5_14_31_5.255,1,1,1252,2020_5_5_14_38_16.14,1,1,1152,2020_5_5_14_45_28.026,0,0,0,2020_5_5_14_52_39.411,0,0,0,2020_5_5_14_59_49.596,1,0,353
2020_5_5_14_23_32.646,1,1,452,2020_5_5_14_31_8.289,0,0,0,2020_5_5_14_38_19.174,0,1,0,2020_5_5_14_45_31.06,1,1,921,2020_5_5_14_52_42.446,1,1,800,2020_5_5_14_59_52.63,1,0,328
2020_5_5_14_23_35.68,1,0,522,2020_5_5_14_31_11.323,0,0,0,2020_5_5_14_38_22.209,0,0,0,2020_5_5_14_45_34.094,0,0,0,2020_5_5_14_52_45.48,1,0,886,2020_5_5_14_59_55.665,1,0,365
2020_5_5_14_23_38.715,1,0,688,2020_5_5_14_31_14.358,0,0,0,2020_5_5_14_38_25.243,1,0,849,2020_5_5_14_45_37.128,1,1,708,2020_5_5_14_52_48.514,0,0,0,2020_5_5_14_59_58.699,1,1,291
2020_5_5_14_23_41.749,1,0,422,2020_5_5_14_31_17.392,0,0,0,2020_5_5_14_38_28.277,1,1,1255,2020_5_5_14_45_40.163,0,0,0,2020_5_5_14_52_51.549,1,1,897,2020_5_5_15_0_1.733,1,0,377
2020_5_5_14_23_44.783,1,1,459,2020_5_5_14_31_20.426,0,0,0,2020_5_5_14_38_31.311,0,0,0,2020_5_5_14_45_43.197,0,0,0,2020_5_5_14_52_54.583,0,0,0,2020_5_5_15_0_4.767,1,1,414
2020_5_5_14_23_47.817,1,0,337,2020_5_5_14_31_23.46,1,1,599,2020_5_5_14_38_34.346,0,0,0,2020_5_5_14_45_46.231,1,1,789,2020_5_5_14_52_57.617,1,0,941,2020_5_5_15_0_7.802,1,0,420
2020_5_5_14_23_50.852,1,0,423,2020_5_5_14_31_26.495,0,0,0,2020_5_5_14_38_37.38,0,0,0,2020_5_5_14_45_49.265,0,0,0,2020_5_5_14_53_0.651,0,0,0,2020_5_5_15_0_10.836,1,0,378
2020_5_5_14_23_53.886,1,0,493,2020_5_5_14_31_29.529,1,1,594,2020_5_5_14_38_40.414,0,0,0,2020_5_5_14_45_52.3,1,0,753,2020_5_5_14_53_3.686,0,0,0,2020_5_5_15_0_13.87,1,1,367
2020_5_5_14_23_56.92,1,0,370,2020_5_5_14_31_32.563,1,0,712,2020_5_5_14_38_43.448,1,0,835,2020_5_5_14_45_55.334,0,0,0,2020_5_5_14_53_6.72,0,0,0,2020_5_5_15_0_16.904,1,1,357
2020_5_5_14_23_59.954,1,1,392,2020_5_5_14_31_35.598,0,0,0,2020_5_5_14_38_46.483,1,1,1305,2020_5_5_14_45_58.368,0,0,0,2020_5_5_14_53_9.754,0,0,0,2020_5_5_15_0_19.939,1,0,395
2020_5_5_14_24_2.989,1,0,446,2020_5_5_14_31_38.632,1,1,739,2020_5_5_14_38_49.517,1,1,975,2020_5_5_14_46_1.403,1,0,578,2020_5_5_14_53_12.788,1,1,793,2020_5_5_15_0_22.973,1,0,433
2020_5_5_14_24_6.023,1,0,387,2020_5_5_14_31_41.666,0,0,0,2020_5_5_14_38_52.551,1,1,1076,2020_5_5_14_46_4.437,1,1,792,2020_5_5_14_53_15.823,0,0,0,2020_5_5_15_0_26.007,1,1,390
2020_5_5_14_24_9.057,1,0,441,2020_5_5_14_31_44.7,0,0,0,2020_5_5_14_38_55.586,0,0,0,2020_5_5_14_46_7.471,0,0,0,2020_5_5_14_53_18.857,1,0,901,2020_5_5_15_0_29.042,1,0,380
2020_5_5_14_24_12.092,1,0,447,2020_5_5_14_31_47.735,1,0,676,2020_5_5_14_38_58.62,0,0,0,2020_5_5_14_46_10.505,0,0,0,2020_5_5_14_53_21.891,0,0,0,2020_5_5_15_0_32.076,1,0,482
2020_5_5_14_24_15.126,1,0,389,2020_5_5_14_31_50.769,0,0,0,2020_5_5_14_39_1.654,0,0,0,2020_5_5_14_46_13.54,0,0,0,2020_5_5_14_53_24.926,0,0,0,2020_5_5_15_0_35.11,1,0,552
2020_5_5_14_24_18.16,1,0,506,2020_5_5_14_31_53.803,1,0,640,2020_5_5_14_39_4.688,0,0,0,2020_5_5_14_46_16.574,0,0,0,2020_5_5_14_53_27.96,0,0,0,2020_5_5_15_0_38.144,1,0,365
2020_5_5_14_24_21.194,1,1,496,2020_5_5_14_31_56.837,1,1,902,2020_5_5_14_39_7.723,0,0,0,2020_5_5_14_46_19.608,0,0,0,2020_5_5_14_53_30.994,1,0,763,2020_5_5_15_0_41.179,1,0,483
2020_5_5_14_24_24.229,1,0,582,2020_5_5_14_31_59.872,0,0,0,2020_5_5_14_39_10.757,0,0,0,2020_5_5_14_46_22.642,1,1,1034,2020_5_5_14_53_34.028,0,1,0,2020_5_5_15_0_44.213,1,0,601
2020_5_5_14_24_27.263,1,0,540,2020_5_5_14_32_2.906,0,0,0,2020_5_5_14_39_13.791,0,0,0,2020_5_5_14_46_25.677,0,0,0,2020_5_5_14_53_37.096,1,1,1558,2020_5_5_15_0_47.247,1,1,478
2020_5_5_14_24_30.297,1,0,369,2020_5_5_14_32_5.94,1,1,647,2020_5_5_14_39_16.825,1,1,738,2020_5_5_14_46_28.711,0,0,0,2020_5_5_14_53_40.13,0,0,0,2020_5_5_15_0_50.281,1,0,468
2020_5_5_14_24_33.331,1,0,375,2020_5_5_14_32_8.974,0,0,0,2020_5_5_14_39_19.86,0,1,0,2020_5_5_14_46_31.745,0,0,0,2020_5_5_14_53_43.164,0,0,0,2020_5_5_15_0_53.317,1,0,522
2020_5_5_14_24_36.366,1,0,365,2020_5_5_14_32_12.009,0,0,0,2020_5_5_14_39_22.894,0,0,0,2020_5_5_14_46_34.78,0,0,0,2020_5_5_14_53_46.198,1,1,935,2020_5_5_15_0_56.351,1,1,400
2020_5_5_14_24_39.4,1,1,370,2020_5_5_14_32_15.043,1,1,1256,2020_5_5_14_39_25.928,0,1,0,2020_5_5_14_46_37.814,0,0,0,2020_5_5_14_53_49.233,0,0,0,2020_5_5_15_0_59.385,1,1,501
2020_5_5_14_24_42.434,1,0,344,2020_5_5_14_32_18.077,0,0,0,2020_5_5_14_39_28.962,1,0,921,2020_5_5_14_46_40.848,1,1,716,2020_5_5_14_53_52.267,0,0,0,2020_5_5_15_1_2.419,1,0,395
2020_5_5_14_24_45.469,1,0,398,2020_5_5_14_32_21.112,1,0,787,2020_5_5_14_39_31.997,1,1,815,2020_5_5_14_46_43.882,0,0,0,2020_5_5_14_53_55.301,1,0,1048,2020_5_5_15_1_5.454,1,0,401
2020_5_5_14_24_48.503,1,0,500,2020_5_5_14_32_24.146,1,1,841,2020_5_5_14_39_35.031,0,0,0,2020_5_5_14_46_46.917,1,1,904,2020_5_5_14_53_58.335,1,1,1230,2020_5_5_15_1_8.487,1,0,390
2020_5_5_14_24_51.537,1,1,409,2020_5_5_14_32_27.18,0,0,0,2020_5_5_14_39_38.065,0,0,0,2020_5_5_14_46_49.951,1,0,797,2020_5_5_14_54_1.37,0,0,0,2020_5_5_15_1_11.522,1,0,412
2020_5_5_14_24_54.571,1,0,335,2020_5_5_14_32_30.214,0,0,0,2020_5_5_14_39_41.1,0,0,0,2020_5_5_14_46_52.986,0,0,0,2020_5_5_14_54_4.404,0,0,0,2020_5_5_15_1_14.557,1,0,402
2020_5_5_14_24_57.606,1,0,357,2020_5_5_14_32_33.249,1,0,586,2020_5_5_14_39_44.134,0,0,0,2020_5_5_14_46_56.02,0,0,0,2020_5_5_14_54_7.438,1,1,1215,2020_5_5_15_1_17.591,1,1,424
2020_5_5_14_25_0.64,1,1,458,2020_5_5_14_32_36.283,0,0,0,2020_5_5_14_39_47.168,0,0,0,2020_5_5_14_46_59.055,0,0,0,2020_5_5_14_54_10.473,1,1,1044,2020_5_5_15_1_20.624,1,0,429
2020_5_5_14_25_3.674,1,0,720,2020_5_5_14_32_39.317,1,1,838,2020_5_5_14_39_50.202,0,0,0,2020_5_5_14_47_2.089,1,1,852,2020_5_5_14_54_13.507,0,0,0,2020_5_5_15_1_23.659,1,1,355
2020_5_5_14_25_6.708,1,0,742,2020_5_5_14_32_42.351,0,0,0,2020_5_5_14_39_53.238,1,0,855,2020_5_5_14_47_5.123,1,0,1002,2020_5_5_14_54_16.541,0,0,0,2020_5_5_15_1_26.694,1,0,345
2020_5_5_14_25_9.743,1,0,572,2020_5_5_14_32_45.386,0,0,0,2020_5_5_14_39_56.272,0,0,0,2020_5_5_14_47_8.157,0,0,0,2020_5_5_14_54_19.575,0,0,0,2020_5_5_15_1_29.728,1,1,351
2020_5_5_14_25_12.777,1,0,449,2020_5_5_14_32_48.42,0,0,0,2020_5_5_14_39_59.306,1,1,722,2020_5_5_14_47_11.192,1,1,613,2020_5_5_14_54_22.611,1,0,843,2020_5_5_15_1_32.762,1,0,356
2020_5_5_14_25_15.811,1,0,471,2020_5_5_14_32_51.454,0,0,0,2020_5_5_14_40_2.34,1,1,856,2020_5_5_14_47_14.226,0,0,0,2020_5_5_14_54_25.645,1,1,993,2020_5_5_15_1_35.796,1,0,378
2020_5_5_14_25_18.845,1,1,317,2020_5_5_14_32_54.489,0,0,0,2020_5_5_14_40_5.375,0,0,0,2020_5_5_14_47_17.26,0,0,0,2020_5_5_14_54_28.679,0,0,0,2020_5_5_15_1_38.831,1,0,464
2020_5_5_14_25_21.88,1,0,450,2020_5_5_14_32_57.523,0,0,0,2020_5_5_14_40_8.409,0,0,0,2020_5_5_14_47_20.295,0,0,0,2020_5_5_14_54_31.713,0,0,0,2020_5_5_15_1_41.865,1,0,453
2020_5_5_14_25_24.914,1,0,488,2020_5_5_14_33_0.557,0,0,0,2020_5_5_14_40_11.443,0,0,0,2020_5_5_14_47_23.329,0,0,0,2020_5_5_14_54_34.748,0,0,0,2020_5_5_15_1_44.899,1,1,395
2020_5_5_14_25_27.948,1,0,558,2020_5_5_14_33_3.591,1,1,691,2020_5_5_14_40_14.477,1,0,607,2020_5_5_14_47_26.363,0,0,0,2020_5_5_14_54_37.782,1,0,712,2020_5_5_15_1_47.934,1,0,433
2020_5_5_14_25_30.983,1,0,372,2020_5_5_14_33_6.626,0,0,0,2020_5_5_14_40_17.512,0,0,0,2020_5_5_14_47_29.397,0,0,0,2020_5_5_14_54_40.816,0,0,0,2020_5_5_15_1_50.968,1,0,375
2020_5_5_14_25_34.017,1,1,329,2020_5_5_14_33_9.66,1,1,671,2020_5_5_14_40_20.546,1,0,1098,2020_5_5_14_47_32.432,0,0,0,2020_5_5_14_54_43.85,1,1,899,2020_5_5_15_1_54.002,1,0,412
2020_5_5_14_25_37.051,1,0,335,2020_5_5_14_33_12.694,0,0,0,2020_5_5_14_40_23.58,0,0,0,2020_5_5_14_47_35.466,1,0,995,2020_5_5_14_54_46.885,1,1,1337,2020_5_5_15_1_57.036,1,1,354
2020_5_5_14_25_40.085,1,0,325,2020_5_5_14_33_15.729,1,1,650,2020_5_5_14_40_26.615,0,0,0,2020_5_5_14_47_38.5,0,0,0,2020_5_5_14_54_49.919,0,0,0,2020_5_5_15_2_0.071,1,0,360
2020_5_5_14_25_43.12,1,0,362,2020_5_5_14_33_18.764,0,0,0,2020_5_5_14_40_29.649,1,1,1419,2020_5_5_14_47_41.534,0,0,0,2020_5_5_14_54_52.953,1,1,981,2020_5_5_15_2_3.105,1,0,397
2020_5_5_14_25_46.154,1,0,480,2020_5_5_14_33_21.798,0,0,0,2020_5_5_14_40_32.683,1,0,849,2020_5_5_14_47_44.569,0,0,0,2020_5_5_14_54_55.988,0,0,0,2020_5_5_15_2_6.139,1,0,339
2020_5_5_14_25_49.189,1,0,454,2020_5_5_14_33_24.832,0,0,0,2020_5_5_14_40_35.717,0,1,0,2020_5_5_14_47_47.603,0,0,0,2020_5_5_14_54_59.022,0,0,0,2020_5_5_15_2_9.173,1,0,393
2020_5_5_14_25_52.223,1,0,332,2020_5_5_14_33_27.866,1,1,641,2020_5_5_14_40_38.752,1,1,781,2020_5_5_14_47_50.637,0,0,0,2020_5_5_14_55_2.056,0,0,0,2020_5_5_15_2_12.208,1,1,351
2020_5_5_14_25_55.258,1,0,369,2020_5_5_14_33_30.901,0,0,0,2020_5_5_14_40_41.786,0,0,0,2020_5_5_14_47_53.672,0,0,0,2020_5_5_14_55_5.09,1,1,795,2020_5_5_15_2_15.242,1,0,308
2020_5_5_14_25_58.292,1,0,375,2020_5_5_14_33_33.935,1,1,621,2020_5_5_14_40_44.82,0,0,0,2020_5_5_14_47_56.706,0,0,0,2020_5_5_14_55_8.125,0,0,0,2020_5_5_15_2_18.276,1,0,458
2020_5_5_14_26_1.326,1,0,365,2020_5_5_14_33_36.969,0,0,0,2020_5_5_14_40_47.854,0,0,0,2020_5_5_14_47_59.74,0,0,0,2020_5_5_14_55_11.159,1,1,983,2020_5_5_15_2_21.31,1,1,368
2020_5_5_14_26_4.361,1,1,307,2020_5_5_14_33_40.004,1,1,552,2020_5_5_14_40_50.889,0,0,0,2020_5_5_14_48_2.774,0,0,0,2020_5_5_14_55_14.193,1,1,1117,2020_5_5_15_2_24.345,1,1,453
2020_5_5_14_26_7.395,1,1,504,2020_5_5_14_33_43.038,0,0,0,2020_5_5_14_40_53.923,1,1,841,2020_5_5_14_48_5.809,0,0,0,2020_5_5_14_55_17.227,0,0,0,2020_5_5_15_2_27.379,1,0,363
2020_5_5_14_26_10.429,1,1,414,2020_5_5_14_33_46.072,1,0,692,2020_5_5_14_40_56.957,0,0,0,2020_5_5_14_48_8.843,1,0,690,2020_5_5_14_55_20.262,0,0,0,2020_5_5_15_2_30.413,1,0,385
2020_5_5_14_26_13.463,1,1,436,2020_5_5_14_33_49.106,0,0,0,2020_5_5_14_40_59.992,1,1,741,2020_5_5_14_48_11.877,0,0,0,2020_5_5_14_55_23.296,1,0,734,2020_5_5_15_2_33.448,1,0,359
2020_5_5_14_26_16.498,1,0,425,2020_5_5_14_33_52.141,0,0,0,2020_5_5_14_41_3.026,1,0,1626,2020_5_5_14_48_14.911,1,1,782,2020_5_5_14_55_26.33,1,0,1075,2020_5_5_15_2_36.482,1,1,380
2020_5_5_14_26_19.532,1,1,447,2020_5_5_14_33_55.175,1,1,741,2020_5_5_14_41_6.06,0,0,0,2020_5_5_14_48_17.946,0,0,0,2020_5_5_14_55_29.365,1,1,937,2020_5_5_15_2_39.516,1,0,498
2020_5_5_14_26_22.566,1,1,421,2020_5_5_14_33_58.209,0,0,0,2020_5_5_14_41_9.127,0,0,0,2020_5_5_14_48_20.98,1,0,713,2020_5_5_14_55_32.399,1,1,911,2020_5_5_15_2_42.55,1,0,520
2020_5_5_14_26_25.6,1,0,459,2020_5_5_14_34_1.243,0,0,0,2020_5_5_14_41_12.162,1,1,1914,2020_5_5_14_48_24.014,0,0,0,2020_5_5_14_55_35.433,0,0,0,2020_5_5_15_2_45.585,1,0,461
2020_5_5_14_26_28.635,1,0,448,2020_5_5_14_34_4.278,0,0,0,2020_5_5_14_41_15.196,0,0,0,2020_5_5_14_48_27.048,1,1,660,2020_5_5_14_55_38.467,1,1,842,2020_5_5_15_2_48.619,1,1,499
2020_5_5_14_26_31.669,1,0,406,2020_5_5_14_34_7.312,0,0,0,2020_5_5_14_41_18.23,0,1,0,2020_5_5_14_48_30.083,1,1,874,2020_5_5_14_55_41.502,1,1,1040,2020_5_5_15_2_51.653,1,0,505
2020_5_5_14_26_34.703,1,0,380,2020_5_5_14_34_10.346,1,1,690,2020_5_5_14_41_21.264,0,0,0,2020_5_5_14_48_33.117,0,0,0,2020_5_5_14_55_44.536,0,0,0,2020_5_5_15_2_54.687,1,0,415
2020_5_5_14_26_37.737,1,0,369,2020_5_5_14_34_13.38,0,0,0,2020_5_5_14_41_24.299,1,0,801,2020_5_5_14_48_36.151,1,1,582,2020_5_5_14_55_47.57,0,0,0,2020_5_5_15_2_57.722,1,0,500
2020_5_5_14_26_40.772,1,0,455,2020_5_5_14_34_16.415,0,0,0,2020_5_5_14_41_27.333,0,0,0,2020_5_5_14_48_39.186,0,0,0,2020_5_5_14_55_50.604,0,0,0,2020_5_5_15_3_0.756,1,1,330
2020_5_5_14_26_43.806,1,0,525,2020_5_5_14_34_19.449,0,0,0,2020_5_5_14_41_30.367,1,1,1021,2020_5_5_14_48_42.22,1,1,673,2020_5_5_14_55_53.639,1,1,775,2020_5_5_15_3_3.79,1,0,512
2020_5_5_14_26_46.84,1,0,274,2020_5_5_14_34_22.483,1,0,680,2020_5_5_14_41_33.401,0,0,0,2020_5_5_14_48_45.254,0,0,0,2020_5_5_14_55_56.673,1,0,1117,2020_5_5_15_3_6.825,1,0,390
2020_5_5_14_26_49.875,1,0,328,2020_5_5_14_34_25.518,0,0,0,2020_5_5_14_41_36.436,1,0,952,2020_5_5_14_48_48.288,0,0,0,2020_5_5_14_55_59.707,0,0,0,2020_5_5_15_3_9.859,1,1,459
2020_5_5_14_26_52.909,1,0,334,2020_5_5_14_34_28.552,1,0,787,2020_5_5_14_41_39.471,0,0,0,2020_5_5_14_48_51.323,0,0,0,2020_5_5_14_56_2.741,0,0,0,2020_5_5_15_3_12.893,1,0,305
2020_5_5_14_26_55.943,1,0,340,2020_5_5_14_34_31.586,1,1,761,2020_5_5_14_41_42.505,1,1,1347,2020_5_5_14_48_54.357,1,1,728,2020_5_5_14_56_5.776,1,0,942,2020_5_5_15_3_15.927,1,0,375
2020_5_5_14_26_58.977,1,0,361,2020_5_5_14_34_34.62,0,0,0,2020_5_5_14_41_45.54,0,0,0,2020_5_5_14_48_57.391,0,0,0,2020_5_5_14_56_8.81,0,0,0,2020_5_5_15_3_18.962,1,0,460
2020_5_5_14_27_2.012,1,0,479,2020_5_5_14_34_37.655,0,0,0,2020_5_5_14_41_48.574,0,1,0,2020_5_5_14_49_0.425,0,0,0,2020_5_5_14_56_11.844,0,0,0,2020_5_5_15_3_21.996,1,0,306
2020_5_5_14_27_5.046,1,0,341,2020_5_5_14_34_40.689,0,0,0,2020_5_5_14_41_51.608,0,0,0,2020_5_5_14_49_3.46,1,1,713,2020_5_5_14_56_14.879,1,0,959,2020_5_5_15_3_25.03,1,1,392
2020_5_5_14_27_8.08,1,0,459,2020_5_5_14_34_43.723,0,0,0,2020_5_5_14_41_54.642,1,1,810,2020_5_5_14_49_6.494,1,1,703,2020_5_5_14_56_17.913,0,0,0,2020_5_5_15_3_28.064,1,0,366
2020_5_5_14_27_11.114,1,1,384,2020_5_5_14_34_46.757,1,1,694,2020_5_5_14_41_57.677,0,0,0,2020_5_5_14_49_9.528,0,0,0,2020_5_5_14_56_20.947,0,0,0,2020_5_5_15_3_31.099,1,0,323
2020_5_5_14_27_14.149,1,0,374,2020_5_5_14_34_49.792,0,0,0,2020_5_5_14_42_0.711,1,1,982,2020_5_5_14_49_12.563,0,0,0,2020_5_5_14_56_23.981,1,0,672,2020_5_5_15_3_34.133,1,0,393
2020_5_5_14_27_17.183,1,1,348,2020_5_5_14_34_52.826,1,0,594,2020_5_5_14_42_3.745,1,0,923,2020_5_5_14_49_15.597,0,0,0,2020_5_5_14_56_27.016,1,0,710,2020_5_5_15_3_37.167,1,1,447
2020_5_5_14_27_20.217,1,0,402,2020_5_5_14_34_55.86,0,0,0,2020_5_5_14_42_6.779,0,0,0,2020_5_5_14_49_18.631,1,1,693,2020_5_5_14_56_30.05,0,0,0,2020_5_5_15_3_40.201,1,0,324
2020_5_5_14_27_23.252,1,0,471,2020_5_5_14_34_58.895,1,1,733,2020_5_5_14_42_9.814,0,0,0,2020_5_5_14_49_21.665,0,0,0,2020_5_5_14_56_33.084,0,0,0,2020_5_5_15_3_43.236,1,0,474
2020_5_5_14_27_26.286,1,0,333,2020_5_5_14_35_1.929,0,0,0,2020_5_5_14_42_12.848,1,0,764,2020_5_5_14_49_24.7,1,0,657,2020_5_5_14_56_36.118,0,0,0,2020_5_5_15_3_46.27,1,0,368
2020_5_5_14_27_29.32,1,1,339,2020_5_5_14_35_4.963,0,0,0,2020_5_5_14_42_15.882,0,0,0,2020_5_5_14_49_27.734,0,0,0,2020_5_5_14_56_39.153,0,0,0,2020_5_5_15_3_49.305,1,0,534
2020_5_5_14_27_32.354,1,1,424,2020_5_5_14_35_7.997,0,0,0,2020_5_5_14_42_18.916,0,0,0,2020_5_5_14_49_30.768,1,1,604,2020_5_5_14_56_42.187,0,0,0,2020_5_5_15_3_52.34,1,0,379
2020_5_5_14_27_35.389,1,1,414,2020_5_5_14_35_11.032,1,1,708,2020_5_5_14_42_21.951,0,0,0,2020_5_5_14_49_33.802,0,0,0,2020_5_5_14_56_45.221,0,0,0,2020_5_5_15_3_55.374,1,1,385
2020_5_5_14_27_38.423,1,0,484,2020_5_5_14_35_14.066,1,1,1161,2020_5_5_14_42_24.985,1,1,1059,2020_5_5_14_49_36.837,1,1,984,2020_5_5_14_56_48.256,1,0,974,2020_5_5_15_3_58.408,1,0,374
2020_5_5_14_27_41.457,1,1,426,2020_5_5_14_35_17.1,0,0,0,2020_5_5_14_42_28.019,0,0,0,2020_5_5_14_49_39.871,1,1,1005,2020_5_5_14_56_51.29,1,1,1139,2020_5_5_15_4_1.442,1,0,365
2020_5_5_14_27_44.491,1,0,335,2020_5_5_14_35_20.134,0,0,0,2020_5_5_14_42_31.054,1,0,1535,2020_5_5_14_49_42.905,0,0,0,2020_5_5_14_56_54.324,0,0,0,2020_5_5_15_4_4.477,1,0,402
2020_5_5_14_27_47.526,1,0,357,2020_5_5_14_35_23.169,0,0,0,2020_5_5_14_42_34.088,0,0,0,2020_5_5_14_49_45.939,1,1,601,2020_5_5_14_56_57.358,0,0,0,2020_5_5_15_4_7.511,1,0,312
2020_5_5_14_27_50.56,1,0,411,2020_5_5_14_35_26.203,0,0,0,2020_5_5_14_42_37.122,0,0,0,2020_5_5_14_49_48.975,0,0,0,2020_5_5_14_57_0.393,0,0,0,2020_5_5_15_4_10.545,1,1,350
2020_5_5_14_27_53.594,1,1,336,2020_5_5_14_35_29.237,0,0,0,2020_5_5_14_42_40.156,0,0,0,2020_5_5_14_49_52.009,0,0,0,2020_5_5_14_57_3.427,0,0,0,2020_5_5_15_4_13.579,1,0,339
2020_5_5_14_17_46.32,,,,,,,,,,,,,,,,,,,,,,,
