time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2020_5_27_17_51_19.044,1,0,552,2020_5_27_17_58_36.864,0,0,0,2020_5_27_18_5_50.315,0,0,0,2020_5_27_18_13_21.756,1,1,1023,2020_5_27_18_20_43.943,1,1,962,2020_5_27_18_27_54.811,1,1,319
2020_5_27_17_51_22.078,1,1,461,2020_5_27_17_58_39.898,0,0,0,2020_5_27_18_5_53.349,0,0,0,2020_5_27_18_13_24.79,0,0,0,2020_5_27_18_20_46.978,1,1,872,2020_5_27_18_27_57.845,1,0,340
2020_5_27_17_51_25.113,1,1,419,2020_5_27_17_58_42.932,0,0,0,2020_5_27_18_5_56.384,1,1,651,2020_5_27_18_13_27.824,0,0,0,2020_5_27_18_20_50.012,0,0,0,2020_5_27_18_28_0.879,1,0,266
2020_5_27_17_51_28.147,1,0,569,2020_5_27_17_58_45.966,0,0,0,2020_5_27_18_5_59.418,1,1,1265,2020_5_27_18_13_30.858,0,0,0,2020_5_27_18_20_53.046,0,0,0,2020_5_27_18_28_3.914,1,0,352
2020_5_27_17_51_31.181,1,0,639,2020_5_27_17_58_49.001,0,0,0,2020_5_27_18_6_2.452,0,0,0,2020_5_27_18_13_33.893,0,0,0,2020_5_27_18_20_56.08,1,1,553,2020_5_27_18_28_6.948,1,0,310
2020_5_27_17_51_34.215,1,0,404,2020_5_27_17_58_52.035,0,0,0,2020_5_27_18_6_5.487,0,0,0,2020_5_27_18_13_36.927,0,0,0,2020_5_27_18_20_59.115,0,0,0,2020_5_27_18_28_9.982,1,1,331
2020_5_27_17_51_37.25,1,1,362,2020_5_27_17_58_55.069,1,1,1102,2020_5_27_18_6_8.521,0,0,0,2020_5_27_18_13_39.961,0,0,0,2020_5_27_18_21_2.149,0,0,0,2020_5_27_18_28_13.016,1,0,321
2020_5_27_17_51_40.284,1,0,480,2020_5_27_17_58_58.104,1,1,820,2020_5_27_18_6_11.555,0,0,0,2020_5_27_18_13_42.996,0,0,0,2020_5_27_18_21_5.183,1,1,1051,2020_5_27_18_28_16.051,1,0,374
2020_5_27_17_51_43.318,1,0,342,2020_5_27_17_59_1.138,1,1,777,2020_5_27_18_6_14.589,0,0,0,2020_5_27_18_13_46.03,0,0,0,2020_5_27_18_21_8.218,0,0,0,2020_5_27_18_28_19.085,1,0,396
2020_5_27_17_51_46.352,1,0,443,2020_5_27_17_59_4.172,1,1,687,2020_5_27_18_6_17.624,0,0,0,2020_5_27_18_13_49.064,0,0,0,2020_5_27_18_21_11.252,0,0,0,2020_5_27_18_28_22.119,1,0,354
2020_5_27_17_51_49.387,1,0,449,2020_5_27_17_59_7.206,0,0,0,2020_5_27_18_6_20.658,1,1,1241,2020_5_27_18_13_52.098,0,0,0,2020_5_27_18_21_14.286,0,0,0,2020_5_27_18_28_25.153,1,0,312
2020_5_27_17_51_52.421,1,0,455,2020_5_27_17_59_10.241,1,1,715,2020_5_27_18_6_23.692,0,0,0,2020_5_27_18_13_55.133,1,1,1373,2020_5_27_18_21_17.32,1,1,625,2020_5_27_18_28_28.188,1,0,381
2020_5_27_17_51_55.455,1,0,685,2020_5_27_17_59_13.275,0,0,0,2020_5_27_18_6_26.726,0,0,0,2020_5_27_18_13_58.167,1,1,707,2020_5_27_18_21_20.355,1,1,775,2020_5_27_18_28_31.222,1,0,323
2020_5_27_17_51_58.49,1,1,594,2020_5_27_17_59_16.309,0,0,0,2020_5_27_18_6_29.761,1,1,810,2020_5_27_18_14_1.201,0,0,0,2020_5_27_18_21_23.389,0,0,0,2020_5_27_18_28_34.256,1,1,329
2020_5_27_17_52_1.524,1,1,632,2020_5_27_17_59_19.344,0,0,0,2020_5_27_18_6_32.795,0,0,0,2020_5_27_18_14_4.235,0,0,0,2020_5_27_18_21_26.423,1,1,835,2020_5_27_18_28_37.291,1,0,351
2020_5_27_17_52_4.558,1,0,734,2020_5_27_17_59_22.378,0,0,0,2020_5_27_18_6_35.829,0,0,0,2020_5_27_18_14_7.27,0,0,0,2020_5_27_18_21_29.457,0,0,0,2020_5_27_18_28_40.325,1,1,308
2020_5_27_17_52_7.592,1,0,611,2020_5_27_17_59_25.412,0,0,0,2020_5_27_18_6_38.864,0,0,0,2020_5_27_18_14_10.304,0,0,0,2020_5_27_18_21_32.492,0,0,0,2020_5_27_18_28_43.359,1,0,314
2020_5_27_17_52_10.627,1,0,521,2020_5_27_17_59_28.446,1,1,781,2020_5_27_18_6_41.898,0,0,0,2020_5_27_18_14_13.339,0,0,0,2020_5_27_18_21_35.526,0,0,0,2020_5_27_18_28_46.393,1,0,448
2020_5_27_17_52_13.661,1,0,463,2020_5_27_17_59_31.481,0,0,0,2020_5_27_18_6_44.932,0,0,0,2020_5_27_18_14_16.373,1,1,1206,2020_5_27_18_21_38.56,0,0,0,2020_5_27_18_28_49.428,1,1,325
2020_5_27_17_52_16.695,1,0,693,2020_5_27_17_59_34.515,1,1,824,2020_5_27_18_6_47.966,0,0,0,2020_5_27_18_14_19.407,0,0,0,2020_5_27_18_21_41.595,0,0,0,2020_5_27_18_28_52.462,1,1,379
2020_5_27_17_52_19.73,1,1,650,2020_5_27_17_59_37.549,0,0,0,2020_5_27_18_6_51.001,0,0,0,2020_5_27_18_14_22.441,0,0,0,2020_5_27_18_21_44.629,0,0,0,2020_5_27_18_28_55.496,1,0,465
2020_5_27_17_52_22.764,1,0,640,2020_5_27_17_59_40.583,0,0,0,2020_5_27_18_6_54.035,0,0,0,2020_5_27_18_14_25.475,0,0,0,2020_5_27_18_21_47.663,0,0,0,2020_5_27_18_28_58.53,1,0,327
2020_5_27_17_52_25.798,1,0,470,2020_5_27_17_59_43.618,0,0,0,2020_5_27_18_6_57.069,1,1,1405,2020_5_27_18_14_28.51,1,1,1084,2020_5_27_18_21_50.697,0,0,0,2020_5_27_18_29_1.565,1,0,524
2020_5_27_17_52_28.832,1,0,587,2020_5_27_17_59_46.652,1,1,1055,2020_5_27_18_7_0.104,0,0,0,2020_5_27_18_14_31.544,0,0,0,2020_5_27_18_21_53.732,1,1,678,2020_5_27_18_29_4.599,1,0,370
2020_5_27_17_52_31.867,1,1,449,2020_5_27_17_59_49.686,0,0,0,2020_5_27_18_7_3.138,0,0,0,2020_5_27_18_14_34.578,0,0,0,2020_5_27_18_21_56.766,0,0,0,2020_5_27_18_29_7.633,1,0,312
2020_5_27_17_52_34.901,1,1,503,2020_5_27_17_59_52.721,1,1,1003,2020_5_27_18_7_6.172,1,1,991,2020_5_27_18_14_37.613,0,0,0,2020_5_27_18_21_59.8,0,0,0,2020_5_27_18_29_10.668,1,0,350
2020_5_27_17_52_37.935,1,0,413,2020_5_27_17_59_55.755,0,0,0,2020_5_27_18_7_9.207,0,0,0,2020_5_27_18_14_40.647,0,0,0,2020_5_27_18_22_2.835,0,0,0,2020_5_27_18_29_13.702,1,1,355
2020_5_27_17_52_40.969,1,0,370,2020_5_27_17_59_58.789,1,1,1062,2020_5_27_18_7_12.241,0,0,0,2020_5_27_18_14_43.681,1,1,1145,2020_5_27_18_22_5.869,0,0,0,2020_5_27_18_29_16.736,1,0,345
2020_5_27_17_52_44.004,1,0,472,2020_5_27_18_0_1.823,0,0,0,2020_5_27_18_7_15.275,0,0,0,2020_5_27_18_14_46.716,1,1,655,2020_5_27_18_22_8.903,0,0,0,2020_5_27_18_29_19.77,1,0,319
2020_5_27_17_52_47.038,1,0,414,2020_5_27_18_0_4.858,0,0,0,2020_5_27_18_7_18.309,0,0,0,2020_5_27_18_14_49.75,1,1,581,2020_5_27_18_22_11.937,0,0,0,2020_5_27_18_29_22.805,1,0,388
2020_5_27_17_52_50.072,1,1,483,2020_5_27_18_0_7.892,1,1,712,2020_5_27_18_7_21.343,0,1,0,2020_5_27_18_14_52.784,0,0,0,2020_5_27_18_22_14.972,0,0,0,2020_5_27_18_29_25.839,1,0,394
2020_5_27_17_52_53.107,1,0,457,2020_5_27_18_0_10.926,1,1,749,2020_5_27_18_7_24.411,0,1,0,2020_5_27_18_14_55.818,0,0,0,2020_5_27_18_22_18.006,1,1,1012,2020_5_27_18_29_28.873,1,0,448
2020_5_27_17_52_56.141,1,1,431,2020_5_27_18_0_13.961,0,0,0,2020_5_27_18_7_27.495,0,1,0,2020_5_27_18_14_58.852,0,0,0,2020_5_27_18_22_21.04,0,0,0,2020_5_27_18_29_31.908,1,1,325
2020_5_27_17_52_59.175,1,0,388,2020_5_27_18_0_16.995,1,1,1112,2020_5_27_18_7_30.53,1,1,1001,2020_5_27_18_15_1.887,1,1,1083,2020_5_27_18_22_24.074,1,1,751,2020_5_27_18_29_34.942,1,0,555
2020_5_27_17_53_2.209,1,1,378,2020_5_27_18_0_20.029,0,0,0,2020_5_27_18_7_33.581,0,0,0,2020_5_27_18_15_4.921,0,0,0,2020_5_27_18_22_27.109,1,1,773,2020_5_27_18_29_37.976,1,0,433
2020_5_27_17_53_5.244,1,0,496,2020_5_27_18_0_23.063,1,1,692,2020_5_27_18_7_36.615,0,1,0,2020_5_27_18_15_7.955,0,0,0,2020_5_27_18_22_30.143,0,0,0,2020_5_27_18_29_41.01,1,0,391
2020_5_27_17_53_8.278,1,0,374,2020_5_27_18_0_26.098,0,0,0,2020_5_27_18_7_39.649,0,0,0,2020_5_27_18_15_10.99,0,0,0,2020_5_27_18_22_33.177,1,1,592,2020_5_27_18_29_44.045,1,1,348
2020_5_27_17_53_11.312,1,1,363,2020_5_27_18_0_29.132,1,1,943,2020_5_27_18_7_42.683,1,1,943,2020_5_27_18_15_14.024,0,0,0,2020_5_27_18_22_36.212,1,1,1062,2020_5_27_18_29_47.079,1,0,354
2020_5_27_17_53_14.347,1,0,385,2020_5_27_18_0_32.166,0,0,0,2020_5_27_18_7_45.718,0,0,0,2020_5_27_18_15_17.058,0,0,0,2020_5_27_18_22_39.246,0,0,0,2020_5_27_18_29_50.113,1,0,456
2020_5_27_17_53_17.381,1,0,423,2020_5_27_18_0_35.2,0,0,0,2020_5_27_18_7_48.752,1,1,683,2020_5_27_18_15_20.092,1,1,1118,2020_5_27_18_22_42.28,0,0,0,2020_5_27_18_29_53.147,1,0,302
2020_5_27_17_53_20.415,1,0,381,2020_5_27_18_0_38.235,1,1,881,2020_5_27_18_7_51.786,0,0,0,2020_5_27_18_15_23.127,1,1,899,2020_5_27_18_22_45.314,0,0,0,2020_5_27_18_29_56.182,1,0,323
2020_5_27_17_53_23.449,1,0,338,2020_5_27_18_0_41.269,0,0,0,2020_5_27_18_7_54.821,0,0,0,2020_5_27_18_15_26.161,0,0,0,2020_5_27_18_22_48.349,0,0,0,2020_5_27_18_29_59.216,1,0,393
2020_5_27_17_53_26.484,1,1,360,2020_5_27_18_0_44.303,0,0,0,2020_5_27_18_7_57.855,0,0,0,2020_5_27_18_15_29.195,0,0,0,2020_5_27_18_22_51.383,0,0,0,2020_5_27_18_30_2.25,1,0,239
2020_5_27_17_53_29.518,1,0,398,2020_5_27_18_0_47.338,0,0,0,2020_5_27_18_8_0.889,0,0,0,2020_5_27_18_15_32.23,0,0,0,2020_5_27_18_22_54.418,0,0,0,2020_5_27_18_30_5.285,1,0,340
2020_5_27_17_53_32.552,1,1,516,2020_5_27_18_0_50.372,0,0,0,2020_5_27_18_8_3.924,0,0,0,2020_5_27_18_15_35.264,1,1,1018,2020_5_27_18_22_57.452,0,0,0,2020_5_27_18_30_8.319,1,0,346
2020_5_27_17_53_35.587,1,0,409,2020_5_27_18_0_53.406,0,0,0,2020_5_27_18_8_6.958,0,0,0,2020_5_27_18_15_38.298,1,1,928,2020_5_27_18_23_0.486,0,0,0,2020_5_27_18_30_11.353,1,0,400
2020_5_27_17_53_38.62,1,0,399,2020_5_27_18_0_56.44,0,0,0,2020_5_27_18_8_9.992,0,0,0,2020_5_27_18_15_41.332,0,0,0,2020_5_27_18_23_3.52,0,0,0,2020_5_27_18_30_14.387,1,0,1
2020_5_27_17_53_41.655,1,0,421,2020_5_27_18_0_59.475,0,0,0,2020_5_27_18_8_13.026,0,0,0,2020_5_27_18_15_44.367,0,0,0,2020_5_27_18_23_6.554,0,0,0,2020_5_27_18_30_17.422,1,1,283
2020_5_27_17_53_44.689,1,0,378,2020_5_27_18_1_2.509,0,0,0,2020_5_27_18_8_16.061,0,0,0,2020_5_27_18_15_47.401,0,0,0,2020_5_27_18_23_9.589,0,0,0,2020_5_27_18_30_20.456,1,1,385
2020_5_27_17_53_47.724,1,0,384,2020_5_27_18_1_5.543,0,0,0,2020_5_27_18_8_19.095,0,0,0,2020_5_27_18_15_50.435,1,1,1015,2020_5_27_18_23_12.623,0,0,0,2020_5_27_18_30_23.49,1,0,343
2020_5_27_17_53_50.758,1,0,438,2020_5_27_18_1_8.577,1,1,953,2020_5_27_18_8_22.129,1,1,1114,2020_5_27_18_15_53.469,0,0,0,2020_5_27_18_23_15.657,0,0,0,2020_5_27_18_30_26.525,1,0,332
2020_5_27_17_53_53.792,1,1,412,2020_5_27_18_1_11.612,0,0,0,2020_5_27_18_8_25.163,0,0,0,2020_5_27_18_15_56.504,0,0,0,2020_5_27_18_23_18.692,0,0,0,2020_5_27_18_30_29.559,1,0,354
2020_5_27_17_53_56.826,1,1,433,2020_5_27_18_1_14.646,0,0,0,2020_5_27_18_8_28.198,1,1,965,2020_5_27_18_15_59.538,1,1,920,2020_5_27_18_23_21.726,1,1,764,2020_5_27_18_30_32.593,1,1,312
2020_5_27_17_53_59.861,1,1,375,2020_5_27_18_1_17.68,1,1,1163,2020_5_27_18_8_31.232,0,0,0,2020_5_27_18_16_2.572,1,1,1022,2020_5_27_18_23_24.76,0,0,0,2020_5_27_18_30_35.627,1,1,302
2020_5_27_17_54_2.895,1,0,429,2020_5_27_18_1_20.715,1,1,961,2020_5_27_18_8_34.266,1,1,912,2020_5_27_18_16_5.607,0,0,0,2020_5_27_18_23_27.794,0,0,0,2020_5_27_18_30_38.662,1,0,323
2020_5_27_17_54_5.929,1,0,354,2020_5_27_18_1_23.749,0,0,0,2020_5_27_18_8_37.3,0,0,0,2020_5_27_18_16_8.641,1,1,921,2020_5_27_18_23_30.828,1,1,765,2020_5_27_18_30_41.696,1,1,297
2020_5_27_17_54_8.964,1,1,408,2020_5_27_18_1_26.783,0,0,0,2020_5_27_18_8_40.335,1,1,652,2020_5_27_18_16_11.675,0,0,0,2020_5_27_18_23_33.863,0,0,0,2020_5_27_18_30_44.73,1,0,367
2020_5_27_17_54_11.998,1,0,430,2020_5_27_18_1_29.817,0,0,0,2020_5_27_18_8_43.369,0,0,0,2020_5_27_18_16_14.709,0,0,0,2020_5_27_18_23_36.897,0,0,0,2020_5_27_18_30_47.764,1,1,341
2020_5_27_17_54_15.032,1,0,404,2020_5_27_18_1_32.852,0,0,0,2020_5_27_18_8_46.403,0,0,0,2020_5_27_18_16_17.744,0,0,0,2020_5_27_18_23_39.931,0,0,0,2020_5_27_18_30_50.799,1,0,346
2020_5_27_17_54_18.066,1,0,361,2020_5_27_18_1_35.886,0,0,0,2020_5_27_18_8_49.438,0,0,0,2020_5_27_18_16_20.778,0,0,0,2020_5_27_18_23_42.966,1,1,644,2020_5_27_18_30_53.833,1,0,368
2020_5_27_17_54_21.101,1,1,447,2020_5_27_18_1_38.92,0,0,0,2020_5_27_18_8_52.472,0,0,0,2020_5_27_18_16_23.812,0,0,0,2020_5_27_18_23_46,0,0,0,2020_5_27_18_30_56.867,1,1,342
2020_5_27_17_54_24.135,1,0,324,2020_5_27_18_1_41.955,0,0,0,2020_5_27_18_8_55.506,0,0,0,2020_5_27_18_16_26.847,0,0,0,2020_5_27_18_23_49.034,1,1,511,2020_5_27_18_30_59.902,1,0,395
2020_5_27_17_44_14.929,,,,,,,,,,,,,,,,,,,,,,,
