time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_11_26_13_39_2.853,1,0,358,2019_11_26_13_46_28.758,0,0,0,2019_11_26_13_53_43.375,1,0,969,2019_11_26_14_1_35.27,0,0,0,2019_11_26_14_8_55.69,0,1,0,2019_11_26_14_16_13.959,1,0,652
2019_11_26_13_39_5.904,1,0,411,2019_11_26_13_46_31.791,0,0,0,2019_11_26_13_53_46.425,0,0,0,2019_11_26_14_1_38.305,0,0,0,2019_11_26_14_8_58.724,0,0,0,2019_11_26_14_16_17.01,1,0,593
2019_11_26_13_39_8.955,1,0,336,2019_11_26_13_46_34.826,1,1,559,2019_11_26_13_53_49.46,1,1,596,2019_11_26_14_1_41.339,0,0,0,2019_11_26_14_9_1.759,0,0,0,2019_11_26_14_16_20.061,1,1,535
2019_11_26_13_39_12.006,1,0,485,2019_11_26_13_46_37.877,0,0,0,2019_11_26_13_53_52.511,0,0,0,2019_11_26_14_1_44.373,1,1,817,2019_11_26_14_9_4.793,0,0,0,2019_11_26_14_16_23.112,1,1,572
2019_11_26_13_39_15.057,1,1,618,2019_11_26_13_46_40.911,0,0,0,2019_11_26_13_53_55.545,0,0,0,2019_11_26_14_1_47.425,0,0,0,2019_11_26_14_9_7.827,0,0,0,2019_11_26_14_16_26.163,1,0,689
2019_11_26_13_39_18.108,1,0,511,2019_11_26_13_46_43.946,0,0,0,2019_11_26_13_53_58.579,1,1,452,2019_11_26_14_1_50.458,0,0,0,2019_11_26_14_9_10.861,1,0,919,2019_11_26_14_16_29.214,1,1,725
2019_11_26_13_39_21.159,1,0,564,2019_11_26_13_46_46.979,0,0,0,2019_11_26_13_54_1.63,0,0,0,2019_11_26_14_1_53.493,0,0,0,2019_11_26_14_9_13.912,0,0,0,2019_11_26_14_16_32.265,1,0,603
2019_11_26_13_39_24.21,1,0,777,2019_11_26_13_46_50.013,0,0,0,2019_11_26_13_54_4.664,0,0,0,2019_11_26_14_1_56.527,0,0,0,2019_11_26_14_9_16.947,1,1,1026,2019_11_26_14_16_35.316,1,1,544
2019_11_26_13_39_27.261,1,1,398,2019_11_26_13_46_53.048,0,0,0,2019_11_26_13_54_7.699,0,0,0,2019_11_26_14_1_59.561,0,0,0,2019_11_26_14_9_19.998,0,0,0,2019_11_26_14_16_38.367,1,0,437
2019_11_26_13_39_30.311,1,0,468,2019_11_26_13_46_56.082,0,0,0,2019_11_26_13_54_10.733,0,0,0,2019_11_26_14_2_2.596,0,0,0,2019_11_26_14_9_23.032,1,1,813,2019_11_26_14_16_41.418,1,0,554
2019_11_26_13_39_33.362,1,0,392,2019_11_26_13_46_59.117,1,1,461,2019_11_26_13_54_13.767,0,0,0,2019_11_26_14_2_5.63,1,1,808,2019_11_26_14_9_26.083,0,0,0,2019_11_26_14_16_44.469,1,1,575
2019_11_26_13_39_36.413,1,0,510,2019_11_26_13_47_2.218,0,0,0,2019_11_26_13_54_16.802,0,0,0,2019_11_26_14_2_8.681,0,0,0,2019_11_26_14_9_29.117,0,0,0,2019_11_26_14_16_47.52,1,0,740
2019_11_26_13_39_39.464,1,0,706,2019_11_26_13_47_5.252,0,0,0,2019_11_26_13_54_19.836,1,0,1196,2019_11_26_14_2_11.715,1,1,579,2019_11_26_14_9_32.151,1,1,1517,2019_11_26_14_16_50.57,1,1,713
2019_11_26_13_39_42.515,1,1,1079,2019_11_26_13_47_8.286,0,0,0,2019_11_26_13_54_22.887,1,0,1377,2019_11_26_14_2_14.766,0,0,0,2019_11_26_14_9_35.202,1,1,898,2019_11_26_14_16_53.621,1,0,718
2019_11_26_13_39_45.566,1,1,765,2019_11_26_13_47_11.32,0,0,0,2019_11_26_13_54_25.938,1,1,838,2019_11_26_14_2_17.8,0,0,0,2019_11_26_14_9_38.253,0,0,0,2019_11_26_14_16_56.672,1,0,579
2019_11_26_13_39_48.617,1,0,1010,2019_11_26_13_47_14.355,0,0,0,2019_11_26_13_54_28.989,1,1,1322,2019_11_26_14_2_20.834,0,0,0,2019_11_26_14_9_41.287,0,0,0,2019_11_26_14_16_59.723,1,0,552
2019_11_26_13_39_51.668,1,0,423,2019_11_26_13_47_17.389,0,0,0,2019_11_26_13_54_32.04,0,0,0,2019_11_26_14_2_23.869,0,0,0,2019_11_26_14_9_44.322,1,1,531,2019_11_26_14_17_2.774,1,0,397
2019_11_26_13_39_54.719,1,0,652,2019_11_26_13_47_20.423,0,0,0,2019_11_26_13_54_35.074,1,0,1253,2019_11_26_14_2_26.903,0,0,0,2019_11_26_14_9_47.373,0,0,0,2019_11_26_14_17_5.825,1,1,642
2019_11_26_13_39_57.77,1,1,592,2019_11_26_13_47_23.457,1,1,615,2019_11_26_13_54_38.125,0,0,0,2019_11_26_14_2_29.937,0,0,0,2019_11_26_14_9_50.407,0,0,0,2019_11_26_14_17_8.876,1,0,519
2019_11_26_13_40_0.821,1,0,342,2019_11_26_13_47_26.508,1,1,1053,2019_11_26_13_54_41.159,0,0,0,2019_11_26_14_2_32.972,0,0,0,2019_11_26_14_9_53.441,1,1,435,2019_11_26_14_17_11.927,1,0,700
2019_11_26_13_40_3.922,1,0,1,2019_11_26_13_47_29.559,1,1,785,2019_11_26_13_54_44.193,0,0,0,2019_11_26_14_2_36.006,0,0,0,2019_11_26_14_9_56.492,0,0,0,2019_11_26_14_17_14.978,1,0,657
2019_11_26_13_40_6.973,1,0,430,2019_11_26_13_47_32.61,1,1,631,2019_11_26_13_54_47.228,1,0,652,2019_11_26_14_2_39.04,0,0,0,2019_11_26_14_9_59.526,1,0,1022,2019_11_26_14_17_18.029,1,0,902
2019_11_26_13_40_10.024,1,0,339,2019_11_26_13_47_35.661,0,0,0,2019_11_26_13_54_50.279,1,1,529,2019_11_26_14_2_42.075,0,0,0,2019_11_26_14_10_2.578,0,0,0,2019_11_26_14_17_21.08,1,0,731
2019_11_26_13_40_13.092,1,0,471,2019_11_26_13_47_38.695,1,1,562,2019_11_26_13_54_53.33,0,0,0,2019_11_26_14_2_45.109,1,1,593,2019_11_26_14_10_5.612,1,1,937,2019_11_26_14_17_24.131,1,0,992
2019_11_26_13_40_16.142,1,0,620,2019_11_26_13_47_41.747,0,0,0,2019_11_26_13_54_56.364,0,0,0,2019_11_26_14_2_48.16,1,1,1014,2019_11_26_14_10_8.663,1,1,782,2019_11_26_14_17_27.182,1,0,774
2019_11_26_13_40_19.193,1,1,609,2019_11_26_13_47_44.781,0,0,0,2019_11_26_13_54_59.398,1,1,977,2019_11_26_14_2_51.211,0,0,0,2019_11_26_14_10_11.713,0,0,0,2019_11_26_14_17_30.233,1,1,762
2019_11_26_13_40_22.244,1,1,742,2019_11_26_13_47_47.815,0,0,0,2019_11_26_13_55_2.449,0,0,0,2019_11_26_14_2_54.245,0,0,0,2019_11_26_14_10_14.748,1,1,649,2019_11_26_14_17_33.284,1,0,736
2019_11_26_13_40_25.295,1,0,555,2019_11_26_13_47_50.899,0,0,0,2019_11_26_13_55_5.483,0,0,0,2019_11_26_14_2_57.279,0,0,0,2019_11_26_14_10_17.799,0,0,0,2019_11_26_14_17_36.335,1,1,517
2019_11_26_13_40_28.346,1,0,545,2019_11_26_13_47_53.933,0,0,0,2019_11_26_13_55_8.518,0,0,0,2019_11_26_14_3_0.314,0,0,0,2019_11_26_14_10_20.833,0,0,0,2019_11_26_14_17_39.386,1,0,858
2019_11_26_13_40_31.414,1,0,901,2019_11_26_13_47_56.968,1,1,497,2019_11_26_13_55_11.552,0,0,0,2019_11_26_14_3_3.348,0,0,0,2019_11_26_14_10_23.867,1,0,1193,2019_11_26_14_17_42.437,1,0,607
2019_11_26_13_40_34.465,1,0,538,2019_11_26_13_48_0.019,1,0,774,2019_11_26_13_55_14.586,0,0,0,2019_11_26_14_3_6.382,1,1,759,2019_11_26_14_10_26.918,0,0,0,2019_11_26_14_17_45.488,1,1,659
2019_11_26_13_40_37.516,1,0,623,2019_11_26_13_48_3.069,1,1,651,2019_11_26_13_55_17.62,0,0,0,2019_11_26_14_3_9.433,0,0,0,2019_11_26_14_10_29.953,0,0,0,2019_11_26_14_17_48.538,1,1,681
2019_11_26_13_40_40.567,1,1,356,2019_11_26_13_48_6.121,0,0,0,2019_11_26_13_55_20.655,0,0,0,2019_11_26_14_3_12.467,0,0,0,2019_11_26_14_10_32.987,0,0,0,2019_11_26_14_17_51.589,1,0,670
2019_11_26_13_40_43.617,1,0,585,2019_11_26_13_48_9.155,0,0,0,2019_11_26_13_55_23.689,0,0,0,2019_11_26_14_3_15.501,0,0,0,2019_11_26_14_10_36.021,0,0,0,2019_11_26_14_17_54.64,1,0,643
2019_11_26_13_40_46.668,1,0,750,2019_11_26_13_48_12.189,0,0,0,2019_11_26_13_55_26.723,1,1,580,2019_11_26_14_3_18.536,1,1,990,2019_11_26_14_10_39.055,0,0,0,2019_11_26_14_17_57.691,1,0,760
2019_11_26_13_40_49.719,1,0,979,2019_11_26_13_48_15.223,1,1,609,2019_11_26_13_55_29.774,0,0,0,2019_11_26_14_3_21.587,0,0,0,2019_11_26_14_10_42.09,1,1,827,2019_11_26_14_18_0.743,0,0,0
2019_11_26_13_40_52.77,1,1,617,2019_11_26_13_48_18.274,0,0,0,2019_11_26_13_55_32.808,0,0,0,2019_11_26_14_3_24.621,0,0,0,2019_11_26_14_10_45.141,0,0,0,2019_11_26_14_18_3.827,1,0,976
2019_11_26_13_40_55.821,1,1,605,2019_11_26_13_48_21.309,1,1,525,2019_11_26_13_55_35.843,1,1,1524,2019_11_26_14_3_27.655,0,0,0,2019_11_26_14_10_48.175,0,0,0,2019_11_26_14_18_6.877,1,0,614
2019_11_26_13_40_58.872,1,0,850,2019_11_26_13_48_24.36,0,0,0,2019_11_26_13_55_38.894,1,0,1065,2019_11_26_14_3_30.689,0,0,0,2019_11_26_14_10_51.209,0,0,0,2019_11_26_14_18_9.928,1,1,347
2019_11_26_13_41_1.923,1,0,695,2019_11_26_13_48_27.393,1,1,695,2019_11_26_13_55_41.945,0,0,0,2019_11_26_14_3_33.724,1,1,1002,2019_11_26_14_10_54.243,0,0,0,2019_11_26_14_18_12.979,1,0,496
2019_11_26_13_41_4.974,1,0,1149,2019_11_26_13_48_30.445,0,0,0,2019_11_26_13_55_44.979,0,0,0,2019_11_26_14_3_36.775,1,1,831,2019_11_26_14_10_57.278,0,0,0,2019_11_26_14_18_16.03,1,0,853
2019_11_26_13_41_8.025,1,0,1537,2019_11_26_13_48_33.479,0,0,0,2019_11_26_13_55_48.013,1,0,762,2019_11_26_14_3_39.826,1,1,692,2019_11_26_14_11_0.312,1,0,668,2019_11_26_14_18_19.081,1,0,874
2019_11_26_13_41_11.076,1,1,903,2019_11_26_13_48_36.513,1,1,567,2019_11_26_13_55_51.064,1,1,1311,2019_11_26_14_3_42.877,0,0,0,2019_11_26_14_11_3.363,0,0,0,2019_11_26_14_18_22.132,1,0,623
2019_11_26_13_41_14.127,1,0,604,2019_11_26_13_48_39.564,1,1,877,2019_11_26_13_55_54.115,0,1,0,2019_11_26_14_3_45.911,0,0,0,2019_11_26_14_11_6.397,1,1,1079,2019_11_26_14_18_25.183,1,0,564
2019_11_26_13_41_17.178,1,1,673,2019_11_26_13_48_42.615,0,0,0,2019_11_26_13_55_57.15,1,1,826,2019_11_26_14_3_48.945,0,0,0,2019_11_26_14_11_9.448,0,0,0,2019_11_26_14_18_28.234,1,1,569
2019_11_26_13_41_20.229,1,0,582,2019_11_26_13_48_45.649,1,1,487,2019_11_26_13_56_0.2,0,1,0,2019_11_26_14_3_51.98,1,1,1274,2019_11_26_14_11_12.482,1,1,1105,2019_11_26_14_18_31.285,1,0,479
2019_11_26_13_41_23.28,1,1,427,2019_11_26_13_48_48.7,0,0,0,2019_11_26_13_56_3.234,0,0,0,2019_11_26_14_3_55.03,0,0,0,2019_11_26_14_11_15.533,1,1,1030,2019_11_26_14_18_34.336,1,0,563
2019_11_26_13_41_26.331,1,0,608,2019_11_26_13_48_51.735,1,1,434,2019_11_26_13_56_6.269,0,1,0,2019_11_26_14_3_58.065,0,0,0,2019_11_26_14_11_18.584,1,0,780,2019_11_26_14_18_37.387,1,0,536
2019_11_26_13_41_29.382,1,0,724,2019_11_26_13_48_54.786,0,0,0,2019_11_26_13_56_9.303,0,0,0,2019_11_26_14_4_1.099,0,0,0,2019_11_26_14_11_21.636,1,1,769,2019_11_26_14_18_40.438,1,1,669
2019_11_26_13_41_32.433,1,1,873,2019_11_26_13_48_57.82,1,1,733,2019_11_26_13_56_12.337,1,1,582,2019_11_26_14_4_4.133,0,0,0,2019_11_26_14_11_24.686,1,1,806,2019_11_26_14_18_43.489,1,0,674
2019_11_26_13_41_35.484,1,0,495,2019_11_26_13_49_0.871,0,0,0,2019_11_26_13_56_15.388,0,0,0,2019_11_26_14_4_7.167,0,0,0,2019_11_26_14_11_27.737,0,0,0,2019_11_26_14_18_46.54,1,0,663
2019_11_26_13_41_38.534,1,0,660,2019_11_26_13_49_3.905,0,0,0,2019_11_26_13_56_18.422,1,1,929,2019_11_26_14_4_10.202,1,1,827,2019_11_26_14_11_30.771,0,0,0,2019_11_26_14_18_49.591,1,0,668
2019_11_26_13_41_41.585,1,0,617,2019_11_26_13_49_6.939,1,1,637,2019_11_26_13_56_21.473,0,0,0,2019_11_26_14_4_13.252,1,1,753,2019_11_26_14_11_33.806,0,0,0,2019_11_26_14_18_52.642,1,0,625
2019_11_26_13_41_44.636,1,0,430,2019_11_26_13_49_9.991,1,0,1010,2019_11_26_13_56_24.508,0,0,0,2019_11_26_14_4_16.304,0,0,0,2019_11_26_14_11_36.84,0,0,0,2019_11_26_14_18_55.693,1,0,470
2019_11_26_13_41_47.687,1,1,163,2019_11_26_13_49_13.041,0,0,0,2019_11_26_13_56_27.542,0,0,0,2019_11_26_14_4_19.338,0,0,0,2019_11_26_14_11_39.874,0,0,0,2019_11_26_14_18_58.744,1,0,348
2019_11_26_13_41_50.738,1,0,328,2019_11_26_13_49_16.075,0,0,0,2019_11_26_13_56_30.576,0,0,0,2019_11_26_14_4_22.372,0,0,0,2019_11_26_14_11_42.909,0,0,0,2019_11_26_14_19_1.795,1,0,385
2019_11_26_13_41_53.789,1,1,477,2019_11_26_13_49_19.11,0,0,0,2019_11_26_13_56_33.61,0,0,0,2019_11_26_14_4_25.407,1,1,983,2019_11_26_14_11_45.943,0,0,0,2019_11_26_14_19_4.846,1,0,342
2019_11_26_13_41_56.84,1,0,851,2019_11_26_13_49_22.144,0,0,0,2019_11_26_13_56_36.645,0,0,0,2019_11_26_14_4_28.457,1,1,1132,2019_11_26_14_11_48.977,0,0,0,2019_11_26_14_19_7.896,1,0,411
2019_11_26_13_41_59.891,1,0,583,2019_11_26_13_49_25.178,0,0,0,2019_11_26_13_56_39.679,0,0,0,2019_11_26_14_4_31.508,1,0,769,2019_11_26_14_11_52.012,0,0,0,2019_11_26_14_19_10.947,1,0,432
2019_11_26_13_42_2.942,1,0,605,2019_11_26_13_49_28.213,0,0,0,2019_11_26_13_56_42.713,1,0,638,2019_11_26_14_4_34.559,0,0,0,2019_11_26_14_11_55.046,0,0,0,2019_11_26_14_19_13.999,1,1,613
2019_11_26_13_42_5.993,1,0,465,2019_11_26_13_49_31.247,0,0,0,2019_11_26_13_56_45.764,0,0,0,2019_11_26_14_4_37.593,0,0,0,2019_11_26_14_11_58.08,0,0,0,2019_11_26_14_19_17.049,1,1,634
2019_11_26_13_42_9.044,1,0,263,2019_11_26_13_49_34.281,0,0,0,2019_11_26_13_56_48.798,0,0,0,2019_11_26_14_4_40.628,1,1,913,2019_11_26_14_12_1.114,1,0,906,2019_11_26_14_19_20.1,1,0,527
2019_11_26_13_42_12.095,1,0,587,2019_11_26_13_49_37.316,1,1,1397,2019_11_26_13_56_51.833,1,1,750,2019_11_26_14_4_43.679,0,0,0,2019_11_26_14_12_4.165,0,0,0,2019_11_26_14_19_23.151,1,0,548
2019_11_26_13_42_15.146,1,1,705,2019_11_26_13_49_40.366,0,0,0,2019_11_26_13_56_54.884,0,0,0,2019_11_26_14_4_46.713,0,0,0,2019_11_26_14_12_7.199,1,0,1461,2019_11_26_14_19_26.202,1,0,729
2019_11_26_13_42_18.197,1,1,470,2019_11_26_13_49_43.401,0,0,0,2019_11_26_13_56_57.918,0,1,0,2019_11_26_14_4_49.747,1,1,978,2019_11_26_14_12_10.25,1,1,1865,2019_11_26_14_19_29.253,1,1,574
2019_11_26_13_42_21.248,1,1,475,2019_11_26_13_49_46.435,1,1,598,2019_11_26_13_57_0.952,0,0,0,2019_11_26_14_4_52.798,1,1,775,2019_11_26_14_12_13.302,1,0,879,2019_11_26_14_19_32.304,1,1,595
2019_11_26_13_42_24.298,1,0,752,2019_11_26_13_49_49.486,1,1,939,2019_11_26_13_57_3.986,1,1,564,2019_11_26_14_4_55.849,0,0,0,2019_11_26_14_12_16.352,0,0,0,2019_11_26_14_19_35.355,1,0,504
2019_11_26_13_42_27.349,1,0,533,2019_11_26_13_49_52.537,0,0,0,2019_11_26_13_57_7.037,0,0,0,2019_11_26_14_4_58.883,1,1,594,2019_11_26_14_12_19.386,1,1,650,2019_11_26_14_19_38.406,1,1,349
2019_11_26_13_42_30.4,1,1,394,2019_11_26_13_49_55.571,0,0,0,2019_11_26_13_57_10.072,1,1,1519,2019_11_26_14_5_1.934,0,0,0,2019_11_26_14_12_22.437,0,0,0,2019_11_26_14_19_41.457,1,0,402
2019_11_26_13_42_33.468,0,0,0,2019_11_26_13_49_58.605,0,0,0,2019_11_26_13_57_13.123,0,0,0,2019_11_26_14_5_4.969,0,0,0,2019_11_26_14_12_25.472,1,0,932,2019_11_26_14_19_44.508,1,1,679
2019_11_26_13_42_36.502,1,0,37,2019_11_26_13_50_1.639,0,0,0,2019_11_26_13_57_16.157,1,0,954,2019_11_26_14_5_8.003,0,0,0,2019_11_26_14_12_28.523,1,0,1097,2019_11_26_14_19_47.559,1,0,524
2019_11_26_13_42_39.57,0,0,0,2019_11_26_13_50_4.674,0,0,0,2019_11_26_13_57_19.208,0,0,0,2019_11_26_14_5_11.037,0,0,0,2019_11_26_14_12_31.574,0,1,0,2019_11_26_14_19_50.61,1,0,593
2019_11_26_13_42_42.604,1,1,446,2019_11_26_13_50_7.708,0,0,0,2019_11_26_13_57_22.242,0,0,0,2019_11_26_14_5_14.072,0,0,0,2019_11_26_14_12_34.608,0,0,0,2019_11_26_14_19_53.661,1,1,534
2019_11_26_13_42_45.655,0,0,0,2019_11_26_13_50_10.742,1,0,690,2019_11_26_13_57_25.276,0,0,0,2019_11_26_14_5_17.106,0,0,0,2019_11_26_14_12_37.642,1,1,762,2019_11_26_14_19_56.712,1,0,571
2019_11_26_13_32_36.231,,,,,,,,,,,,,,,,,,,,,,,
