time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_5_28_14_44_36.255,1,0,216,2019_5_28_14_51_50.174,1,1,329,2019_5_28_14_59_7.344,1,1,527,2019_5_28_15_6_22.196,1,1,322,2019_5_28_15_13_42.883,0,0,0,2019_5_28_15_20_53.751,1,0,167
2019_5_28_14_44_39.29,1,0,189,2019_5_28_14_51_53.225,0,0,0,2019_5_28_14_59_10.395,0,0,0,2019_5_28_15_6_25.247,0,0,0,2019_5_28_15_13_45.918,1,1,368,2019_5_28_15_20_56.802,1,1,172
2019_5_28_14_44_42.324,1,0,235,2019_5_28_14_51_56.259,0,0,0,2019_5_28_14_59_13.429,0,0,0,2019_5_28_15_6_28.281,0,0,0,2019_5_28_15_13_48.952,0,0,0,2019_5_28_15_20_59.853,1,0,73
2019_5_28_14_44_45.358,1,0,193,2019_5_28_14_51_59.294,0,0,0,2019_5_28_14_59_16.463,0,0,0,2019_5_28_15_6_31.315,0,0,0,2019_5_28_15_13_51.986,0,0,0,2019_5_28_15_21_2.904,1,0,246
2019_5_28_14_44_48.392,1,1,254,2019_5_28_14_52_2.328,0,0,0,2019_5_28_14_59_19.497,0,0,0,2019_5_28_15_6_34.35,1,1,360,2019_5_28_15_13_55.02,0,0,0,2019_5_28_15_21_5.955,1,0,267
2019_5_28_14_44_51.427,1,0,276,2019_5_28_14_52_5.362,0,0,0,2019_5_28_14_59_22.532,0,0,0,2019_5_28_15_6_37.401,1,1,366,2019_5_28_15_13_58.055,0,0,0,2019_5_28_15_21_9.006,1,0,248
2019_5_28_14_44_54.461,1,0,274,2019_5_28_14_52_8.396,0,0,0,2019_5_28_14_59_25.566,1,1,792,2019_5_28_15_6_40.451,0,0,0,2019_5_28_15_14_1.089,1,1,389,2019_5_28_15_21_12.057,1,0,205
2019_5_28_14_44_57.495,1,0,208,2019_5_28_14_52_11.431,0,0,0,2019_5_28_14_59_28.617,1,1,470,2019_5_28_15_6_43.486,1,1,424,2019_5_28_15_14_4.14,0,0,0,2019_5_28_15_21_15.108,1,1,138
2019_5_28_14_45_0.53,1,0,117,2019_5_28_14_52_14.465,0,0,0,2019_5_28_14_59_31.668,0,0,0,2019_5_28_15_6_46.537,0,0,0,2019_5_28_15_14_7.174,1,1,776,2019_5_28_15_21_18.159,1,0,231
2019_5_28_14_45_3.563,1,0,307,2019_5_28_14_52_17.499,0,0,0,2019_5_28_14_59_34.702,0,0,0,2019_5_28_15_6_49.571,0,0,0,2019_5_28_15_14_10.225,0,0,0,2019_5_28_15_21_21.209,1,0,236
2019_5_28_14_45_6.598,1,0,305,2019_5_28_14_52_20.533,0,0,0,2019_5_28_14_59_37.736,0,0,0,2019_5_28_15_6_52.605,0,0,0,2019_5_28_15_14_13.259,0,0,0,2019_5_28_15_21_24.26,1,0,241
2019_5_28_14_45_9.632,1,0,279,2019_5_28_14_52_23.568,0,0,0,2019_5_28_14_59_40.771,1,1,532,2019_5_28_15_6_55.64,0,0,0,2019_5_28_15_14_16.294,0,0,0,2019_5_28_15_21_27.311,1,0,230
2019_5_28_14_45_12.667,1,1,100,2019_5_28_14_52_26.602,0,0,0,2019_5_28_14_59_43.822,0,0,0,2019_5_28_15_6_58.674,0,0,0,2019_5_28_15_14_19.328,0,0,0,2019_5_28_15_21_30.362,1,0,179
2019_5_28_14_45_15.701,1,0,242,2019_5_28_14_52_29.636,0,0,0,2019_5_28_14_59_46.856,0,0,0,2019_5_28_15_7_1.708,0,0,0,2019_5_28_15_14_22.362,0,0,0,2019_5_28_15_21_33.413,1,0,240
2019_5_28_14_45_18.735,1,0,104,2019_5_28_14_52_32.671,0,0,0,2019_5_28_14_59_49.89,0,0,0,2019_5_28_15_7_4.742,0,0,0,2019_5_28_15_14_25.397,0,0,0,2019_5_28_15_21_36.464,1,0,237
2019_5_28_14_45_21.77,1,1,261,2019_5_28_14_52_35.705,0,0,0,2019_5_28_14_59_52.924,0,0,0,2019_5_28_15_7_7.777,0,0,0,2019_5_28_15_14_28.431,0,0,0,2019_5_28_15_21_39.515,1,1,242
2019_5_28_14_45_24.804,1,0,227,2019_5_28_14_52_38.739,0,0,0,2019_5_28_14_59_55.959,0,0,0,2019_5_28_15_7_10.811,0,0,0,2019_5_28_15_14_31.465,1,1,365,2019_5_28_15_21_42.566,1,0,135
2019_5_28_14_45_27.838,1,0,201,2019_5_28_14_52_41.773,0,0,0,2019_5_28_14_59_58.993,0,0,0,2019_5_28_15_7_13.845,0,0,0,2019_5_28_15_14_34.516,0,0,0,2019_5_28_15_21_45.617,1,0,237
2019_5_28_14_45_30.873,1,0,310,2019_5_28_14_52_44.808,1,1,391,2019_5_28_15_0_2.027,1,1,467,2019_5_28_15_7_16.88,0,0,0,2019_5_28_15_14_37.55,0,0,0,2019_5_28_15_21_48.668,1,1,129
2019_5_28_14_45_33.907,1,0,244,2019_5_28_14_52_47.859,0,0,0,2019_5_28_15_0_5.078,0,0,0,2019_5_28_15_7_19.914,1,1,364,2019_5_28_15_14_40.585,0,0,0,2019_5_28_15_21_51.719,1,1,151
2019_5_28_14_45_36.941,1,1,226,2019_5_28_14_52_50.893,0,0,0,2019_5_28_15_0_8.113,0,0,0,2019_5_28_15_7_22.965,0,0,0,2019_5_28_15_14_43.619,0,0,0,2019_5_28_15_21_54.77,1,0,188
2019_5_28_14_45_39.975,1,0,264,2019_5_28_14_52_53.927,0,0,0,2019_5_28_15_0_11.147,1,1,547,2019_5_28_15_7_25.999,0,0,0,2019_5_28_15_14_46.653,0,0,0,2019_5_28_15_21_57.821,1,1,249
2019_5_28_14_45_43.01,1,0,222,2019_5_28_14_52_56.961,0,0,0,2019_5_28_15_0_14.181,0,0,0,2019_5_28_15_7_29.033,0,0,0,2019_5_28_15_14_49.687,0,0,0,2019_5_28_15_22_0.872,1,0,254
2019_5_28_14_45_46.044,1,0,171,2019_5_28_14_52_59.996,0,0,0,2019_5_28_15_0_17.215,0,0,0,2019_5_28_15_7_32.068,0,0,0,2019_5_28_15_14_52.722,1,1,316,2019_5_28_15_22_3.923,1,1,219
2019_5_28_14_45_49.078,1,1,241,2019_5_28_14_53_3.03,0,0,0,2019_5_28_15_0_20.25,0,0,0,2019_5_28_15_7_35.102,0,0,0,2019_5_28_15_14_55.773,0,0,0,2019_5_28_15_22_6.957,1,0,201
2019_5_28_14_45_52.112,1,0,286,2019_5_28_14_53_6.064,0,0,0,2019_5_28_15_0_23.284,0,0,0,2019_5_28_15_7_38.136,0,0,0,2019_5_28_15_14_58.807,1,1,423,2019_5_28_15_22_9.991,1,0,166
2019_5_28_14_45_55.147,1,0,236,2019_5_28_14_53_9.099,1,1,348,2019_5_28_15_0_26.318,0,0,0,2019_5_28_15_7_41.17,1,1,452,2019_5_28_15_15_1.841,0,0,0,2019_5_28_15_22_13.042,1,1,147
2019_5_28_14_45_58.198,1,0,265,2019_5_28_14_53_12.15,0,0,0,2019_5_28_15_0_29.353,0,0,0,2019_5_28_15_7_44.221,0,0,0,2019_5_28_15_15_4.876,0,0,0,2019_5_28_15_22_16.093,1,0,136
2019_5_28_14_46_1.232,1,0,231,2019_5_28_14_53_15.184,0,0,0,2019_5_28_15_0_32.387,0,0,0,2019_5_28_15_7_47.256,1,1,351,2019_5_28_15_15_7.91,1,1,456,2019_5_28_15_22_19.144,1,1,141
2019_5_28_14_46_4.266,1,1,165,2019_5_28_14_53_18.218,0,0,0,2019_5_28_15_0_35.421,0,0,0,2019_5_28_15_7_50.307,0,0,0,2019_5_28_15_15_10.961,1,1,357,2019_5_28_15_22_22.195,1,0,258
2019_5_28_14_46_7.3,1,1,195,2019_5_28_14_53_21.252,0,0,0,2019_5_28_15_0_38.455,1,1,591,2019_5_28_15_7_53.341,0,0,0,2019_5_28_15_15_14.012,0,0,0,2019_5_28_15_22_25.246,1,0,263
2019_5_28_14_46_10.335,1,0,248,2019_5_28_14_53_24.287,0,0,0,2019_5_28_15_0_41.506,1,1,468,2019_5_28_15_7_56.375,0,0,0,2019_5_28_15_15_17.046,0,0,0,2019_5_28_15_22_28.297,1,0,157
2019_5_28_14_46_13.369,1,0,222,2019_5_28_14_53_27.321,0,0,0,2019_5_28_15_0_44.557,0,0,0,2019_5_28_15_7_59.41,0,0,0,2019_5_28_15_15_20.08,1,1,846,2019_5_28_15_22_31.348,1,0,234
2019_5_28_14_46_16.403,1,0,188,2019_5_28_14_53_30.355,0,0,0,2019_5_28_15_0_47.592,0,0,0,2019_5_28_15_8_2.444,0,0,0,2019_5_28_15_15_23.131,0,0,0,2019_5_28_15_22_34.399,1,1,86
2019_5_28_14_46_19.438,1,1,201,2019_5_28_14_53_33.39,1,1,385,2019_5_28_15_0_50.626,0,0,0,2019_5_28_15_8_5.478,0,0,0,2019_5_28_15_15_26.165,0,0,0,2019_5_28_15_22_37.45,1,0,180
2019_5_28_14_46_22.472,1,0,319,2019_5_28_14_53_36.44,1,1,350,2019_5_28_15_0_53.66,0,0,0,2019_5_28_15_8_8.512,0,0,0,2019_5_28_15_15_29.2,1,1,350,2019_5_28_15_22_40.501,1,0,177
2019_5_28_14_46_25.506,1,0,317,2019_5_28_14_53_39.491,1,1,363,2019_5_28_15_0_56.694,0,0,0,2019_5_28_15_8_11.547,0,0,0,2019_5_28_15_15_32.251,0,0,0,2019_5_28_15_22_43.552,1,0,134
2019_5_28_14_46_28.54,1,0,258,2019_5_28_14_53_42.542,1,1,344,2019_5_28_15_0_59.729,0,0,0,2019_5_28_15_8_14.581,0,0,0,2019_5_28_15_15_35.285,0,0,0,2019_5_28_15_22_46.603,1,0,219
2019_5_28_14_46_31.575,1,0,240,2019_5_28_14_53_45.593,0,0,0,2019_5_28_15_1_2.763,1,1,460,2019_5_28_15_8_17.615,0,0,0,2019_5_28_15_15_38.319,0,0,0,2019_5_28_15_22_49.654,1,0,112
2019_5_28_14_46_34.609,1,0,254,2019_5_28_14_53_48.628,1,1,323,2019_5_28_15_1_5.814,0,0,0,2019_5_28_15_8_20.649,1,1,357,2019_5_28_15_15_41.354,1,1,356,2019_5_28_15_22_52.705,1,0,149
2019_5_28_14_46_37.643,1,0,244,2019_5_28_14_53_51.678,0,0,0,2019_5_28_15_1_8.848,0,0,0,2019_5_28_15_8_23.7,1,1,417,2019_5_28_15_15_44.404,1,1,417,2019_5_28_15_22_55.756,1,0,146
2019_5_28_14_46_40.678,1,1,249,2019_5_28_14_53_54.713,0,0,0,2019_5_28_15_1_11.882,1,1,420,2019_5_28_15_8_26.751,0,0,0,2019_5_28_15_15_47.455,0,0,0,2019_5_28_15_22_58.807,1,1,79
2019_5_28_14_46_43.712,1,1,119,2019_5_28_14_53_57.747,0,0,0,2019_5_28_15_1_14.933,0,0,0,2019_5_28_15_8_29.786,0,0,0,2019_5_28_15_15_50.49,1,1,460,2019_5_28_15_23_1.858,1,0,156
2019_5_28_14_46_46.746,1,0,237,2019_5_28_14_54_0.781,0,0,0,2019_5_28_15_1_17.967,0,0,0,2019_5_28_15_8_32.82,0,0,0,2019_5_28_15_15_53.541,0,0,0,2019_5_28_15_23_4.908,1,1,193
2019_5_28_14_46_49.78,1,0,235,2019_5_28_14_54_3.816,0,0,0,2019_5_28_15_1_21.002,0,0,0,2019_5_28_15_8_35.854,0,0,0,2019_5_28_15_15_56.575,0,0,0,2019_5_28_15_23_7.959,1,0,254
2019_5_28_14_46_52.815,1,0,240,2019_5_28_14_54_6.85,1,1,421,2019_5_28_15_1_24.036,0,0,0,2019_5_28_15_8_38.888,0,0,0,2019_5_28_15_15_59.609,0,0,0,2019_5_28_15_23_11.01,1,0,227
2019_5_28_14_46_55.849,1,0,110,2019_5_28_14_54_9.901,0,0,0,2019_5_28_15_1_27.071,0,0,0,2019_5_28_15_8_41.923,1,1,363,2019_5_28_15_16_2.643,0,0,0,2019_5_28_15_23_14.061,1,1,112
2019_5_28_14_46_58.883,1,0,276,2019_5_28_14_54_12.935,1,1,319,2019_5_28_15_1_30.105,0,0,0,2019_5_28_15_8_44.974,0,0,0,2019_5_28_15_16_5.677,0,0,0,2019_5_28_15_23_17.112,1,1,141
2019_5_28_14_47_1.917,1,1,298,2019_5_28_14_54_15.986,0,0,0,2019_5_28_15_1_33.139,0,0,0,2019_5_28_15_8_48.008,0,0,0,2019_5_28_15_16_8.712,0,0,0,2019_5_28_15_23_20.163,1,0,178
2019_5_28_14_47_4.952,1,0,287,2019_5_28_14_54_19.02,0,0,0,2019_5_28_15_1_36.173,0,0,0,2019_5_28_15_8_51.042,0,0,0,2019_5_28_15_16_11.746,0,0,0,2019_5_28_15_23_23.214,1,0,215
2019_5_28_14_47_7.986,1,0,261,2019_5_28_14_54_22.055,0,0,0,2019_5_28_15_1_39.208,1,1,567,2019_5_28_15_8_54.076,1,1,362,2019_5_28_15_16_14.781,0,0,0,2019_5_28_15_23_26.265,1,0,341
2019_5_28_14_47_11.02,1,0,275,2019_5_28_14_54_25.089,1,1,902,2019_5_28_15_1_42.259,0,0,0,2019_5_28_15_8_57.128,0,0,0,2019_5_28_15_16_17.815,1,1,367,2019_5_28_15_23_29.316,1,0,193
2019_5_28_14_47_14.055,1,1,312,2019_5_28_14_54_28.14,0,0,0,2019_5_28_15_1_45.293,0,0,0,2019_5_28_15_9_0.162,0,0,0,2019_5_28_15_16_20.866,0,0,0,2019_5_28_15_23_32.367,1,0,207
2019_5_28_14_47_17.089,1,1,302,2019_5_28_14_54_31.174,1,1,529,2019_5_28_15_1_48.327,1,1,591,2019_5_28_15_9_3.196,0,0,0,2019_5_28_15_16_23.9,0,0,0,2019_5_28_15_23_35.418,1,0,212
2019_5_28_14_47_20.123,1,0,300,2019_5_28_14_54_34.225,0,0,0,2019_5_28_15_1_51.378,0,0,0,2019_5_28_15_9_6.23,0,0,0,2019_5_28_15_16_26.934,0,0,0,2019_5_28_15_23_38.469,1,1,161
2019_5_28_14_47_23.157,1,0,297,2019_5_28_14_54_37.259,1,1,363,2019_5_28_15_1_54.412,0,0,0,2019_5_28_15_9_9.265,1,1,366,2019_5_28_15_16_29.969,0,0,0,2019_5_28_15_23_41.52,1,0,93
2019_5_28_14_47_26.192,1,0,279,2019_5_28_14_54_40.31,0,0,0,2019_5_28_15_1_57.447,0,0,0,2019_5_28_15_9_12.316,1,1,331,2019_5_28_15_16_33.003,0,0,0,2019_5_28_15_23_44.571,1,0,243
2019_5_28_14_47_29.226,1,0,277,2019_5_28_14_54_43.345,0,0,0,2019_5_28_15_2_0.481,0,0,0,2019_5_28_15_9_15.367,1,1,344,2019_5_28_15_16_36.037,0,0,0,2019_5_28_15_23_47.622,1,0,232
2019_5_28_14_47_32.26,1,1,259,2019_5_28_14_54_46.379,1,1,348,2019_5_28_15_2_3.515,1,1,475,2019_5_28_15_9_18.417,0,0,0,2019_5_28_15_16_39.072,0,0,0,2019_5_28_15_23_50.673,1,0,237
2019_5_28_14_47_35.295,1,0,200,2019_5_28_14_54_49.43,1,1,313,2019_5_28_15_2_6.549,1,1,537,2019_5_28_15_9_21.452,0,0,0,2019_5_28_15_16_42.106,1,1,412,2019_5_28_15_23_53.724,1,0,218
2019_5_28_14_47_38.329,1,1,158,2019_5_28_14_54_52.481,0,0,0,2019_5_28_15_2_9.6,1,1,686,2019_5_28_15_9_24.486,0,0,0,2019_5_28_15_16_45.157,0,0,0,2019_5_28_15_23_56.775,1,1,207
2019_5_28_14_47_41.363,1,0,268,2019_5_28_14_54_55.515,1,1,332,2019_5_28_15_2_12.651,1,1,595,2019_5_28_15_9_27.52,1,1,326,2019_5_28_15_16_48.191,1,1,431,2019_5_28_15_23_59.826,1,0,244
2019_5_28_14_47_44.397,1,1,202,2019_5_28_14_54_58.566,0,0,0,2019_5_28_15_2_15.702,0,0,0,2019_5_28_15_9_30.571,0,0,0,2019_5_28_15_16_51.242,1,1,756,2019_5_28_15_24_2.877,1,0,169
2019_5_28_14_47_47.432,1,0,255,2019_5_28_14_55_1.6,1,1,430,2019_5_28_15_2_18.737,1,1,542,2019_5_28_15_9_33.606,0,0,0,2019_5_28_15_16_54.293,0,0,0,2019_5_28_15_24_5.928,1,0,214
2019_5_28_14_47_50.483,1,0,244,2019_5_28_14_55_4.651,0,0,0,2019_5_28_15_2_21.788,0,0,0,2019_5_28_15_9_36.64,0,0,0,2019_5_28_15_16_57.327,1,1,647,2019_5_28_15_24_8.978,1,1,155
2019_5_28_14_47_53.517,1,1,282,2019_5_28_14_55_7.686,1,1,313,2019_5_28_15_2_24.822,1,1,433,2019_5_28_15_9_39.674,0,0,0,2019_5_28_15_17_0.378,1,1,363,2019_5_28_15_24_12.029,1,0,216
2019_5_28_14_47_56.551,1,0,272,2019_5_28_14_55_10.737,0,0,0,2019_5_28_15_2_27.873,0,0,0,2019_5_28_15_9_42.708,0,0,0,2019_5_28_15_17_3.412,0,0,0,2019_5_28_15_24_15.08,1,0,277
2019_5_28_14_47_59.586,1,0,77,2019_5_28_14_55_13.771,0,0,0,2019_5_28_15_2_30.907,1,1,603,2019_5_28_15_9_45.743,1,1,335,2019_5_28_15_17_6.447,0,0,0,2019_5_28_15_24_18.131,1,0,250
2019_5_28_14_48_2.62,1,0,227,2019_5_28_14_55_16.805,1,1,338,2019_5_28_15_2_33.941,0,0,0,2019_5_28_15_9_48.794,1,1,277,2019_5_28_15_17_9.481,0,0,0,2019_5_28_15_24_21.182,1,0,231
2019_5_28_14_48_5.654,1,0,265,2019_5_28_14_55_19.856,0,0,0,2019_5_28_15_2_36.976,0,0,0,2019_5_28_15_9_51.844,0,0,0,2019_5_28_15_17_12.515,0,0,0,2019_5_28_15_24_24.233,1,0,236
2019_5_28_14_48_8.688,1,1,102,2019_5_28_14_55_22.89,0,0,0,2019_5_28_15_2_40.01,0,0,0,2019_5_28_15_9_54.879,0,0,0,2019_5_28_15_17_15.55,0,0,0,2019_5_28_15_24_27.284,1,0,81
2019_5_28_14_48_11.723,1,0,212,2019_5_28_14_55_25.925,0,0,0,2019_5_28_15_2_43.044,0,0,0,2019_5_28_15_9_57.913,0,0,0,2019_5_28_15_17_18.584,0,0,0,2019_5_28_15_24_30.335,1,0,255
2019_5_28_14_48_14.757,1,1,242,2019_5_28_14_55_28.959,0,0,0,2019_5_28_15_2_46.078,0,0,0,2019_5_28_15_10_0.947,1,1,395,2019_5_28_15_17_21.618,0,0,0,2019_5_28_15_24_33.369,1,0,188
2019_5_28_14_48_17.791,1,0,272,2019_5_28_14_55_31.993,0,0,0,2019_5_28_15_2_49.113,0,0,0,2019_5_28_15_10_3.998,1,1,448,2019_5_28_15_17_24.652,0,0,0,2019_5_28_15_24_36.404,1,0,266
2019_5_28_14_48_20.842,1,0,245,2019_5_28_14_55_35.027,0,0,0,2019_5_28_15_2_52.147,0,0,0,2019_5_28_15_10_7.049,0,0,0,2019_5_28_15_17_27.687,0,0,0,2019_5_28_15_24_39.438,1,0,199
2019_5_28_14_48_23.876,1,0,235,2019_5_28_14_55_38.062,0,0,0,2019_5_28_15_2_55.181,0,0,0,2019_5_28_15_10_10.084,0,0,0,2019_5_28_15_17_30.721,0,0,0,2019_5_28_15_24_42.489,1,1,229
2019_5_28_14_48_26.911,1,0,280,2019_5_28_14_55_41.096,0,0,0,2019_5_28_15_2_58.216,0,0,0,2019_5_28_15_10_13.118,0,0,0,2019_5_28_15_17_33.755,0,0,0,2019_5_28_15_24_45.54,1,1,281
2019_5_28_14_48_29.944,1,0,430,2019_5_28_14_55_44.13,0,0,0,2019_5_28_15_3_1.25,0,0,0,2019_5_28_15_10_16.152,1,1,366,2019_5_28_15_17_36.79,0,0,0,2019_5_28_15_24_48.591,1,0,247
2019_5_28_14_48_32.979,1,0,188,2019_5_28_14_55_47.165,1,1,386,2019_5_28_15_3_4.284,1,1,394,2019_5_28_15_10_19.203,0,0,0,2019_5_28_15_17_39.824,0,0,0,2019_5_28_15_24_51.642,1,0,228
2019_5_28_14_48_36.013,1,1,281,2019_5_28_14_55_50.215,0,0,0,2019_5_28_15_3_7.335,0,0,0,2019_5_28_15_10_22.237,0,0,0,2019_5_28_15_17_42.858,0,0,0,2019_5_28_15_24_54.693,1,0,249
2019_5_28_14_48_39.048,1,1,319,2019_5_28_14_55_53.25,0,0,0,2019_5_28_15_3_10.369,1,1,477,2019_5_28_15_10_25.272,1,1,334,2019_5_28_15_17_45.892,1,1,465,2019_5_28_15_24_57.744,1,1,158
2019_5_28_14_48_42.082,1,1,269,2019_5_28_14_55_56.284,1,1,371,2019_5_28_15_3_13.404,0,0,0,2019_5_28_15_10_28.323,1,1,364,2019_5_28_15_17_48.943,0,0,0,2019_5_28_15_25_0.795,1,1,259
2019_5_28_14_48_45.116,1,0,259,2019_5_28_14_55_59.335,1,1,359,2019_5_28_15_3_16.438,1,1,408,2019_5_28_15_10_31.374,0,0,0,2019_5_28_15_17_51.978,0,0,0,2019_5_28_15_25_3.845,1,0,264
2019_5_28_14_48_48.151,1,0,216,2019_5_28_14_56_2.386,0,0,0,2019_5_28_15_3_19.489,0,0,0,2019_5_28_15_10_34.408,1,1,358,2019_5_28_15_17_55.012,1,1,410,2019_5_28_15_25_6.897,1,1,269
2019_5_28_14_48_51.185,1,1,254,2019_5_28_14_56_5.42,0,0,0,2019_5_28_15_3_22.523,1,1,395,2019_5_28_15_10_37.459,0,0,0,2019_5_28_15_17_58.063,0,0,0,2019_5_28_15_25_9.947,1,0,210
2019_5_28_14_48_54.219,1,0,260,2019_5_28_14_56_8.455,0,0,0,2019_5_28_15_3_25.574,0,0,0,2019_5_28_15_10_40.493,0,0,0,2019_5_28_15_18_1.097,0,0,0,2019_5_28_15_25_12.998,1,1,183
2019_5_28_14_48_57.253,1,0,305,2019_5_28_14_56_11.489,0,0,0,2019_5_28_15_3_28.608,0,0,0,2019_5_28_15_10_43.527,0,0,0,2019_5_28_15_18_4.131,0,0,0,2019_5_28_15_25_16.049,1,0,148
2019_5_28_14_49_0.288,1,0,271,2019_5_28_14_56_14.523,0,0,0,2019_5_28_15_3_31.643,0,0,0,2019_5_28_15_10_46.562,0,0,0,2019_5_28_15_18_7.165,1,1,440,2019_5_28_15_25_19.1,1,0,233
2019_5_28_14_49_3.322,1,1,221,2019_5_28_14_56_17.557,0,0,0,2019_5_28_15_3_34.677,0,0,0,2019_5_28_15_10_49.596,0,0,0,2019_5_28_15_18_10.217,0,0,0,2019_5_28_15_25_22.151,1,1,174
2019_5_28_14_49_6.356,1,0,275,2019_5_28_14_56_20.592,0,0,0,2019_5_28_15_3_37.711,0,0,0,2019_5_28_15_10_52.629,0,0,0,2019_5_28_15_18_13.251,1,1,539,2019_5_28_15_25_25.202,1,0,307
2019_5_28_14_38_53.932,,,,,,,,,,,,,,,,,,,,,,,
