time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_11_27_13_54_45.383,1,0,396,2019_11_27_14_2_7.171,1,1,752,2019_11_27_14_9_24.994,1,1,787,2019_11_27_14_16_38.598,0,0,0,2019_11_27_14_23_58.454,1,1,595,2019_11_27_14_31_12.708,1,0,247
2019_11_27_13_54_48.433,1,1,224,2019_11_27_14_2_10.223,0,0,0,2019_11_27_14_9_28.045,1,1,1000,2019_11_27_14_16_41.632,0,0,0,2019_11_27_14_24_1.505,0,0,0,2019_11_27_14_31_15.759,1,1,236
2019_11_27_13_54_51.484,1,0,117,2019_11_27_14_2_13.257,1,1,698,2019_11_27_14_9_31.096,1,1,781,2019_11_27_14_16_44.666,1,1,1276,2019_11_27_14_24_4.539,1,1,606,2019_11_27_14_31_18.81,1,0,240
2019_11_27_13_54_54.535,1,1,443,2019_11_27_14_2_16.308,0,0,0,2019_11_27_14_9_34.147,0,0,0,2019_11_27_14_16_47.718,0,0,0,2019_11_27_14_24_7.59,1,1,787,2019_11_27_14_31_21.861,1,0,245
2019_11_27_13_54_57.586,1,0,240,2019_11_27_14_2_19.342,1,1,741,2019_11_27_14_9_37.181,1,1,1400,2019_11_27_14_16_50.752,0,0,0,2019_11_27_14_24_10.641,0,0,0,2019_11_27_14_31_24.912,1,0,235
2019_11_27_13_55_0.637,1,0,229,2019_11_27_14_2_22.393,0,0,0,2019_11_27_14_9_40.232,0,0,0,2019_11_27_14_16_53.786,0,0,0,2019_11_27_14_24_13.675,1,1,814,2019_11_27_14_31_27.963,1,1,224
2019_11_27_13_55_3.671,1,1,218,2019_11_27_14_2_25.428,1,1,736,2019_11_27_14_9_43.266,1,1,1252,2019_11_27_14_16_56.82,0,0,0,2019_11_27_14_24_16.726,1,1,1059,2019_11_27_14_31_31.014,1,0,261
2019_11_27_13_55_6.722,1,0,240,2019_11_27_14_2_28.479,0,0,0,2019_11_27_14_9_46.317,0,0,0,2019_11_27_14_16_59.855,0,0,0,2019_11_27_14_24_19.777,0,0,0,2019_11_27_14_31_34.065,1,0,122
2019_11_27_13_55_9.773,1,0,261,2019_11_27_14_2_31.513,0,0,0,2019_11_27_14_9_49.352,1,1,1982,2019_11_27_14_17_2.889,1,1,814,2019_11_27_14_24_22.812,0,0,0,2019_11_27_14_31_37.116,1,0,239
2019_11_27_13_55_12.824,1,0,345,2019_11_27_14_2_34.547,1,1,752,2019_11_27_14_9_52.403,0,0,0,2019_11_27_14_17_5.94,1,1,756,2019_11_27_14_24_25.846,0,0,0,2019_11_27_14_31_40.167,1,0,340
2019_11_27_13_55_15.875,1,0,271,2019_11_27_14_2_37.598,0,0,0,2019_11_27_14_9_55.437,0,0,0,2019_11_27_14_17_8.991,0,0,0,2019_11_27_14_24_28.88,0,0,0,2019_11_27_14_31_43.218,1,0,233
2019_11_27_13_55_18.926,1,1,292,2019_11_27_14_2_40.633,0,0,0,2019_11_27_14_9_58.471,0,0,0,2019_11_27_14_17_12.025,0,0,0,2019_11_27_14_24_31.914,0,0,0,2019_11_27_14_31_46.268,1,0,238
2019_11_27_13_55_21.96,1,0,329,2019_11_27_14_2_43.667,0,0,0,2019_11_27_14_10_1.505,0,0,0,2019_11_27_14_17_15.059,0,0,0,2019_11_27_14_24_34.948,0,0,0,2019_11_27_14_31_49.32,1,0,243
2019_11_27_13_55_25.011,1,1,590,2019_11_27_14_2_46.701,0,0,0,2019_11_27_14_10_4.54,0,0,0,2019_11_27_14_17_18.094,1,1,730,2019_11_27_14_24_37.983,0,0,0,2019_11_27_14_31_52.371,1,0,232
2019_11_27_13_55_28.062,1,0,243,2019_11_27_14_2_49.735,0,0,0,2019_11_27_14_10_7.574,0,0,0,2019_11_27_14_17_21.145,1,1,911,2019_11_27_14_24_41.018,0,0,0,2019_11_27_14_31_55.421,1,0,253
2019_11_27_13_55_31.113,1,0,232,2019_11_27_14_2_52.77,0,0,0,2019_11_27_14_10_10.608,0,0,0,2019_11_27_14_17_24.196,0,0,0,2019_11_27_14_24_44.052,0,0,0,2019_11_27_14_31_58.472,1,0,258
2019_11_27_13_55_34.164,1,0,254,2019_11_27_14_2_55.804,0,0,0,2019_11_27_14_10_13.643,0,0,0,2019_11_27_14_17_27.23,0,0,0,2019_11_27_14_24_47.086,0,0,0,2019_11_27_14_32_1.523,1,1,279
2019_11_27_13_55_37.215,1,0,210,2019_11_27_14_2_58.838,0,0,0,2019_11_27_14_10_16.677,0,0,0,2019_11_27_14_17_30.264,0,0,0,2019_11_27_14_24_50.12,0,0,0,2019_11_27_14_32_4.574,1,1,268
2019_11_27_13_55_40.266,1,0,168,2019_11_27_14_3_1.873,0,0,0,2019_11_27_14_10_19.711,0,0,0,2019_11_27_14_17_33.299,1,1,645,2019_11_27_14_24_53.155,0,0,0,2019_11_27_14_32_7.625,1,0,258
2019_11_27_13_55_43.317,1,0,253,2019_11_27_14_3_4.907,1,1,681,2019_11_27_14_10_22.746,1,1,1372,2019_11_27_14_17_36.349,0,0,0,2019_11_27_14_24_56.189,0,0,0,2019_11_27_14_32_10.676,1,0,215
2019_11_27_13_55_46.368,1,1,226,2019_11_27_14_3_7.958,0,0,0,2019_11_27_14_10_25.797,0,0,0,2019_11_27_14_17_39.384,0,0,0,2019_11_27_14_24_59.223,0,0,0,2019_11_27_14_32_13.727,1,0,220
2019_11_27_13_55_49.419,1,1,215,2019_11_27_14_3_10.992,0,0,0,2019_11_27_14_10_28.831,0,1,0,2019_11_27_14_17_42.418,1,1,677,2019_11_27_14_25_2.257,1,1,1448,2019_11_27_14_32_16.778,1,1,257
2019_11_27_13_55_52.47,1,1,204,2019_11_27_14_3_14.026,0,1,0,2019_11_27_14_10_31.898,0,0,0,2019_11_27_14_17_45.469,1,1,634,2019_11_27_14_25_5.308,0,0,0,2019_11_27_14_32_19.829,1,1,262
2019_11_27_13_55_55.521,1,0,177,2019_11_27_14_3_17.111,0,1,0,2019_11_27_14_10_34.933,1,1,1089,2019_11_27_14_17_48.52,0,0,0,2019_11_27_14_25_8.343,0,0,0,2019_11_27_14_32_22.88,1,0,267
2019_11_27_13_55_58.572,1,0,246,2019_11_27_14_3_20.195,0,0,0,2019_11_27_14_10_37.984,0,0,0,2019_11_27_14_17_51.554,1,1,725,2019_11_27_14_25_11.377,1,1,1432,2019_11_27_14_32_25.931,1,1,255
2019_11_27_13_56_1.623,1,1,219,2019_11_27_14_3_23.229,0,0,0,2019_11_27_14_10_41.018,1,1,908,2019_11_27_14_17_54.605,0,0,0,2019_11_27_14_25_14.428,0,0,0,2019_11_27_14_32_28.982,1,0,277
2019_11_27_13_56_4.674,1,0,208,2019_11_27_14_3_26.264,0,0,0,2019_11_27_14_10_44.069,0,0,0,2019_11_27_14_17_57.64,0,0,0,2019_11_27_14_25_17.462,1,0,1860,2019_11_27_14_32_32.033,1,1,217
2019_11_27_13_56_7.725,1,0,213,2019_11_27_14_3_29.298,0,0,0,2019_11_27_14_10_47.103,1,0,790,2019_11_27_14_18_0.674,0,0,0,2019_11_27_14_25_20.513,0,0,0,2019_11_27_14_32_35.084,1,0,207
2019_11_27_13_56_10.776,1,0,234,2019_11_27_14_3_32.332,0,0,0,2019_11_27_14_10_50.154,0,0,0,2019_11_27_14_18_3.708,0,0,0,2019_11_27_14_25_23.547,1,1,1406,2019_11_27_14_32_38.135,1,0,116
2019_11_27_13_56_13.827,1,1,239,2019_11_27_14_3_35.367,0,0,0,2019_11_27_14_10_53.189,0,0,0,2019_11_27_14_18_6.742,0,0,0,2019_11_27_14_25_26.598,0,0,0,2019_11_27_14_32_41.186,1,1,233
2019_11_27_13_56_16.861,1,0,260,2019_11_27_14_3_38.401,0,0,0,2019_11_27_14_10_56.223,0,0,0,2019_11_27_14_18_9.777,0,0,0,2019_11_27_14_25_29.633,1,1,1593,2019_11_27_14_32_44.237,1,0,238
2019_11_27_13_46_1.7,,,,,,,,,,,,,,,,,,,,,,,
