time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_11_25_11_20_2.514,1,0,415,2019_11_25_11_27_30.587,0,0,0,2019_11_25_11_34_56.927,0,0,0,2019_11_25_11_42_15.731,0,0,0,2019_11_25_11_49_36.585,0,0,0,2019_11_25_11_56_48.353,1,1,351
2019_11_25_11_20_5.548,1,1,404,2019_11_25_11_27_33.622,1,1,827,2019_11_25_11_34_59.961,0,0,0,2019_11_25_11_42_18.765,0,0,0,2019_11_25_11_49_39.62,0,0,0,2019_11_25_11_56_51.388,1,0,309
2019_11_25_11_20_8.582,1,0,442,2019_11_25_11_27_36.656,1,1,865,2019_11_25_11_35_2.995,0,0,0,2019_11_25_11_42_21.799,1,0,810,2019_11_25_11_49_42.654,1,1,611,2019_11_25_11_56_54.422,1,0,315
2019_11_25_11_20_11.617,1,0,560,2019_11_25_11_27_39.69,1,1,806,2019_11_25_11_35_6.03,1,0,803,2019_11_25_11_42_24.833,0,0,0,2019_11_25_11_49_45.688,0,0,0,2019_11_25_11_56_57.456,1,0,384
2019_11_25_11_20_14.651,1,0,469,2019_11_25_11_27_42.725,1,1,764,2019_11_25_11_35_9.064,0,0,0,2019_11_25_11_42_27.868,0,0,0,2019_11_25_11_49_48.722,0,0,0,2019_11_25_11_57_0.491,1,0,390
2019_11_25_11_20_17.685,1,0,411,2019_11_25_11_27_45.759,0,0,0,2019_11_25_11_35_12.098,1,1,638,2019_11_25_11_42_30.902,0,0,0,2019_11_25_11_49_51.757,1,0,724,2019_11_25_11_57_3.525,1,0,476
2019_11_25_11_20_20.72,1,0,481,2019_11_25_11_27_48.793,1,1,1400,2019_11_25_11_35_15.132,0,0,0,2019_11_25_11_42_33.936,1,1,576,2019_11_25_11_49_54.791,1,1,554,2019_11_25_11_57_6.559,1,0,338
2019_11_25_11_20_23.753,1,0,487,2019_11_25_11_27_51.827,0,0,0,2019_11_25_11_35_18.167,0,0,0,2019_11_25_11_42_36.971,1,1,550,2019_11_25_11_49_57.825,1,1,592,2019_11_25_11_57_9.593,1,0,344
2019_11_25_11_20_26.788,1,1,444,2019_11_25_11_27_54.862,0,0,0,2019_11_25_11_35_21.201,1,1,688,2019_11_25_11_42_40.005,0,0,0,2019_11_25_11_50_0.859,0,0,0,2019_11_25_11_57_12.628,1,1,365
2019_11_25_11_20_29.822,1,1,434,2019_11_25_11_27_57.896,1,0,761,2019_11_25_11_35_24.235,0,0,0,2019_11_25_11_42_43.039,1,0,1250,2019_11_25_11_50_3.894,1,1,683,2019_11_25_11_57_15.662,1,0,355
2019_11_25_11_20_32.857,1,0,376,2019_11_25_11_28_0.93,0,0,0,2019_11_25_11_35_27.27,0,0,0,2019_11_25_11_42_46.073,0,0,0,2019_11_25_11_50_6.928,0,0,0,2019_11_25_11_57_18.696,1,1,377
2019_11_25_11_20_35.891,1,0,398,2019_11_25_11_28_3.964,0,0,0,2019_11_25_11_35_30.304,1,0,609,2019_11_25_11_42_49.108,0,0,0,2019_11_25_11_50_9.962,0,0,0,2019_11_25_11_57_21.731,1,0,478
2019_11_25_11_20_38.925,1,0,419,2019_11_25_11_28_6.999,1,1,922,2019_11_25_11_35_33.338,0,0,0,2019_11_25_11_42_52.142,0,0,0,2019_11_25_11_50_12.997,0,0,0,2019_11_25_11_57_24.765,1,0,388
2019_11_25_11_20_41.96,1,0,441,2019_11_25_11_28_10.033,0,0,0,2019_11_25_11_35_36.372,0,0,0,2019_11_25_11_42_55.176,1,1,585,2019_11_25_11_50_16.031,0,0,0,2019_11_25_11_57_27.799,1,1,362
2019_11_25_11_20_44.994,1,0,415,2019_11_25_11_28_13.067,1,1,853,2019_11_25_11_35_39.407,0,0,0,2019_11_25_11_42_58.211,0,0,0,2019_11_25_11_50_19.065,1,0,536,2019_11_25_11_57_30.833,1,1,480
2019_11_25_11_20_48.028,1,1,404,2019_11_25_11_28_16.102,0,0,0,2019_11_25_11_35_42.441,0,0,0,2019_11_25_11_43_1.245,0,0,0,2019_11_25_11_50_22.099,0,0,0,2019_11_25_11_57_33.868,1,0,389
2019_11_25_11_20_51.062,1,0,394,2019_11_25_11_28_19.136,0,0,0,2019_11_25_11_35_45.475,1,0,573,2019_11_25_11_43_4.279,0,0,0,2019_11_25_11_50_25.134,0,0,0,2019_11_25_11_57_36.902,1,0,571
2019_11_25_11_20_54.097,1,0,400,2019_11_25_11_28_22.17,0,0,0,2019_11_25_11_35_48.51,0,1,0,2019_11_25_11_43_7.313,1,1,479,2019_11_25_11_50_28.168,0,0,0,2019_11_25_11_57_39.936,1,0,529
2019_11_25_11_20_57.131,1,0,422,2019_11_25_11_28_25.204,1,1,940,2019_11_25_11_35_51.577,0,0,0,2019_11_25_11_43_10.348,0,0,0,2019_11_25_11_50_31.202,1,1,1103,2019_11_25_11_57_42.971,1,0,438
2019_11_25_11_21_0.165,1,1,539,2019_11_25_11_28_28.239,0,0,0,2019_11_25_11_35_54.612,0,0,0,2019_11_25_11_43_13.382,0,0,0,2019_11_25_11_50_34.237,0,0,0,2019_11_25_11_57_46.005,1,0,652
2019_11_25_11_21_3.2,1,1,369,2019_11_25_11_28_31.273,1,1,856,2019_11_25_11_35_57.646,0,1,0,2019_11_25_11_43_16.416,0,0,0,2019_11_25_11_50_37.271,0,0,0,2019_11_25_11_57_49.039,1,0,498
2019_11_25_11_21_6.234,1,0,407,2019_11_25_11_28_34.307,0,0,0,2019_11_25_11_36_0.68,1,0,809,2019_11_25_11_43_19.451,1,0,694,2019_11_25_11_50_40.305,0,0,0,2019_11_25_11_57_52.073,1,1,568
2019_11_25_11_21_9.268,1,0,396,2019_11_25_11_28_37.341,1,1,723,2019_11_25_11_36_3.714,0,0,0,2019_11_25_11_43_22.485,1,1,604,2019_11_25_11_50_43.339,0,0,0,2019_11_25_11_57_55.108,1,0,573
2019_11_25_11_21_12.336,1,0,449,2019_11_25_11_28_40.376,0,0,0,2019_11_25_11_36_6.749,0,0,0,2019_11_25_11_43_25.519,1,1,642,2019_11_25_11_50_46.374,1,0,667,2019_11_25_11_57_58.142,1,0,451
2019_11_25_11_21_15.37,1,0,487,2019_11_25_11_28_43.41,0,0,0,2019_11_25_11_36_9.783,0,0,0,2019_11_25_11_43_28.553,1,1,567,2019_11_25_11_50_49.408,0,0,0,2019_11_25_11_58_1.176,1,0,441
2019_11_25_11_21_18.404,1,1,476,2019_11_25_11_28_46.444,1,1,948,2019_11_25_11_36_12.817,1,1,624,2019_11_25_11_43_31.588,0,0,0,2019_11_25_11_50_52.442,0,0,0,2019_11_25_11_58_4.211,1,0,590
2019_11_25_11_21_21.439,1,0,514,2019_11_25_11_28_49.479,1,1,874,2019_11_25_11_36_15.851,1,1,1189,2019_11_25_11_43_34.622,0,0,0,2019_11_25_11_50_55.476,1,1,460,2019_11_25_11_58_7.245,1,0,484
2019_11_25_11_21_24.473,1,1,536,2019_11_25_11_28_52.513,0,0,0,2019_11_25_11_36_18.886,1,1,1579,2019_11_25_11_43_37.656,0,0,0,2019_11_25_11_50_58.511,0,0,0,2019_11_25_11_58_10.279,1,1,426
2019_11_25_11_21_27.507,1,0,701,2019_11_25_11_28_55.547,1,1,741,2019_11_25_11_36_21.92,1,1,1921,2019_11_25_11_43_40.691,1,1,734,2019_11_25_11_51_1.545,1,1,424,2019_11_25_11_58_13.313,1,0,672
2019_11_25_11_21_30.541,1,1,451,2019_11_25_11_28_58.581,0,0,0,2019_11_25_11_36_24.954,0,0,0,2019_11_25_11_43_43.725,0,0,0,2019_11_25_11_51_4.579,1,1,797,2019_11_25_11_58_16.348,1,0,469
2019_11_25_11_21_33.576,1,0,553,2019_11_25_11_29_1.616,1,1,977,2019_11_25_11_36_27.989,1,1,812,2019_11_25_11_43_46.759,0,0,0,2019_11_25_11_51_7.614,1,0,595,2019_11_25_11_58_19.382,1,0,411
2019_11_25_11_21_36.61,1,0,511,2019_11_25_11_29_4.65,0,0,0,2019_11_25_11_36_31.023,0,0,0,2019_11_25_11_43_49.793,0,0,0,2019_11_25_11_51_10.648,1,1,1241,2019_11_25_11_58_22.416,1,1,417
2019_11_25_11_21_39.644,1,1,548,2019_11_25_11_29_7.684,1,1,796,2019_11_25_11_36_34.057,1,1,536,2019_11_25_11_43_52.828,0,0,0,2019_11_25_11_51_13.682,1,1,767,2019_11_25_11_58_25.45,1,0,422
2019_11_25_11_21_42.679,1,0,586,2019_11_25_11_29_10.719,0,0,0,2019_11_25_11_36_37.091,0,0,0,2019_11_25_11_43_55.862,0,0,0,2019_11_25_11_51_16.716,0,0,0,2019_11_25_11_58_28.485,1,0,412
2019_11_25_11_21_45.713,1,0,544,2019_11_25_11_29_13.753,0,0,0,2019_11_25_11_36_40.126,1,1,707,2019_11_25_11_43_58.896,1,1,833,2019_11_25_11_51_19.751,0,0,0,2019_11_25_11_58_31.519,1,0,402
2019_11_25_11_21_48.747,1,0,629,2019_11_25_11_29_16.787,1,1,638,2019_11_25_11_36_43.16,0,0,0,2019_11_25_11_44_1.931,1,1,1478,2019_11_25_11_51_22.785,0,0,0,2019_11_25_11_58_34.554,1,0,408
2019_11_25_11_21_51.781,1,0,507,2019_11_25_11_29_19.821,1,0,1091,2019_11_25_11_36_46.194,1,0,686,2019_11_25_11_44_4.965,0,0,0,2019_11_25_11_51_25.819,0,0,0,2019_11_25_11_58_37.588,1,0,573
2019_11_25_11_21_54.816,1,1,401,2019_11_25_11_29_22.856,0,0,0,2019_11_25_11_36_49.229,0,0,0,2019_11_25_11_44_7.999,0,0,0,2019_11_25_11_51_28.854,0,0,0,2019_11_25_11_58_40.622,1,0,483
2019_11_25_11_21_57.85,1,0,503,2019_11_25_11_29_25.89,0,0,0,2019_11_25_11_36_52.263,0,0,0,2019_11_25_11_44_11.033,0,0,0,2019_11_25_11_51_31.888,0,0,0,2019_11_25_11_58_43.656,1,0,393
2019_11_25_11_22_0.884,1,1,540,2019_11_25_11_29_28.924,0,0,0,2019_11_25_11_36_55.297,0,0,0,2019_11_25_11_44_14.068,1,1,589,2019_11_25_11_51_34.922,0,0,0,2019_11_25_11_58_46.69,1,0,415
2019_11_25_11_22_3.918,1,0,466,2019_11_25_11_29_31.959,0,0,0,2019_11_25_11_36_58.331,0,0,0,2019_11_25_11_44_17.102,1,1,739,2019_11_25_11_51_37.956,1,0,525,2019_11_25_11_58_49.725,1,0,468
2019_11_25_11_22_6.953,1,0,488,2019_11_25_11_29_34.993,0,0,0,2019_11_25_11_37_1.366,1,0,747,2019_11_25_11_44_20.136,1,0,953,2019_11_25_11_51_40.991,0,0,0,2019_11_25_11_58_52.759,1,0,394
2019_11_25_11_22_9.987,1,0,493,2019_11_25_11_29_38.027,0,0,0,2019_11_25_11_37_4.4,0,0,0,2019_11_25_11_44_23.171,0,0,0,2019_11_25_11_51_44.025,0,0,0,2019_11_25_11_58_55.793,1,1,400
2019_11_25_11_22_13.021,1,0,595,2019_11_25_11_29_41.061,0,0,0,2019_11_25_11_37_7.434,0,0,0,2019_11_25_11_44_26.205,0,0,0,2019_11_25_11_51_47.059,0,0,0,2019_11_25_11_58_58.828,1,1,581
2019_11_25_11_22_16.056,1,0,601,2019_11_25_11_29_44.096,0,0,0,2019_11_25_11_37_10.469,0,0,0,2019_11_25_11_44_29.239,1,1,586,2019_11_25_11_51_50.093,1,0,787,2019_11_25_11_59_1.862,1,0,523
2019_11_25_11_22_19.09,1,0,447,2019_11_25_11_29_47.13,1,1,855,2019_11_25_11_37_13.503,1,1,674,2019_11_25_11_44_32.273,0,0,0,2019_11_25_11_51_53.128,0,0,0,2019_11_25_11_59_4.896,1,0,369
2019_11_25_11_22_22.124,1,1,516,2019_11_25_11_29_50.164,0,0,0,2019_11_25_11_37_16.537,0,0,0,2019_11_25_11_44_35.308,0,0,0,2019_11_25_11_51_56.162,1,0,543,2019_11_25_11_59_7.93,1,0,311
2019_11_25_11_22_25.158,1,1,554,2019_11_25_11_29_53.199,0,0,0,2019_11_25_11_37_19.571,1,1,525,2019_11_25_11_44_38.342,1,1,507,2019_11_25_11_51_59.196,1,1,756,2019_11_25_11_59_10.965,1,1,364
2019_11_25_11_22_28.193,1,1,592,2019_11_25_11_29_56.233,1,1,856,2019_11_25_11_37_22.606,0,0,0,2019_11_25_11_44_41.376,1,1,481,2019_11_25_11_52_2.231,1,0,1482,2019_11_25_11_59_13.999,1,1,370
2019_11_25_11_22_31.227,1,0,373,2019_11_25_11_29_59.267,1,1,830,2019_11_25_11_37_25.64,1,1,633,2019_11_25_11_44_44.41,0,0,0,2019_11_25_11_52_5.265,0,0,0,2019_11_25_11_59_17.033,1,0,344
2019_11_25_11_22_34.261,1,0,459,2019_11_25_11_30_2.301,0,0,0,2019_11_25_11_37_28.674,0,0,0,2019_11_25_11_44_47.445,1,1,572,2019_11_25_11_52_8.299,1,1,1062,2019_11_25_11_59_20.068,1,1,413
2019_11_25_11_22_37.296,1,1,353,2019_11_25_11_30_5.336,0,0,0,2019_11_25_11_37_31.709,1,1,1412,2019_11_25_11_44_50.479,0,0,0,2019_11_25_11_52_11.334,0,0,0,2019_11_25_11_59_23.102,1,0,531
2019_11_25_11_22_40.33,1,0,519,2019_11_25_11_30_8.37,0,0,0,2019_11_25_11_37_34.743,0,0,0,2019_11_25_11_44_53.513,0,0,0,2019_11_25_11_52_14.368,1,0,577,2019_11_25_11_59_26.136,1,1,505
2019_11_25_11_22_43.364,1,0,620,2019_11_25_11_30_11.404,0,0,0,2019_11_25_11_37_37.777,1,0,719,2019_11_25_11_44_56.548,0,0,0,2019_11_25_11_52_17.402,1,0,935,2019_11_25_11_59_29.17,1,0,383
2019_11_25_11_22_46.398,1,0,610,2019_11_25_11_30_14.439,0,0,0,2019_11_25_11_37_40.811,0,0,0,2019_11_25_11_44_59.582,0,0,0,2019_11_25_11_52_20.436,1,1,941,2019_11_25_11_59_32.205,1,0,532
2019_11_25_11_22_49.433,1,1,680,2019_11_25_11_30_17.473,0,0,0,2019_11_25_11_37_43.846,0,0,0,2019_11_25_11_45_2.616,0,0,0,2019_11_25_11_52_23.471,0,0,0,2019_11_25_11_59_35.239,1,1,538
2019_11_25_11_22_52.467,1,0,637,2019_11_25_11_30_20.507,1,0,933,2019_11_25_11_37_46.88,0,0,0,2019_11_25_11_45_5.65,0,0,0,2019_11_25_11_52_26.505,1,1,936,2019_11_25_11_59_38.273,1,0,400
2019_11_25_11_10_9.395,,,,,,,,,,,,,,,,,,,,,,,
