time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_11_27_10_49_51.123,1,0,440,2019_11_27_10_57_12.263,0,0,0,2019_11_27_11_4_22.556,0,0,0,2019_11_27_11_11_31.82,1,1,958,2019_11_27_11_18_40.512,0,1,0,2019_11_27_11_25_48.901,1,1,271
2019_11_27_10_49_54.137,1,1,434,2019_11_27_10_57_15.277,0,0,0,2019_11_27_11_4_25.57,1,0,626,2019_11_27_11_11_34.834,0,0,0,2019_11_27_11_18_43.526,1,1,1238,2019_11_27_11_25_51.914,1,0,393
2019_11_27_10_49_57.152,1,1,461,2019_11_27_10_57_18.291,0,0,0,2019_11_27_11_4_28.584,0,1,0,2019_11_27_11_11_37.847,0,0,0,2019_11_27_11_18_46.539,0,0,0,2019_11_27_11_25_54.928,1,0,388
2019_11_27_10_50_0.166,1,0,439,2019_11_27_10_57_21.305,0,0,0,2019_11_27_11_4_31.597,0,1,0,2019_11_27_11_11_40.861,0,0,0,2019_11_27_11_18_49.553,0,0,0,2019_11_27_11_25_57.941,1,0,480
2019_11_27_10_50_3.18,1,0,450,2019_11_27_10_57_24.319,0,0,0,2019_11_27_11_4_34.611,0,0,0,2019_11_27_11_11_43.874,0,0,0,2019_11_27_11_18_52.567,0,1,0,2019_11_27_11_26_0.955,1,0,410
2019_11_27_10_50_6.194,1,0,413,2019_11_27_10_57_27.334,0,0,0,2019_11_27_11_4_37.626,0,0,0,2019_11_27_11_11_46.888,0,0,0,2019_11_27_11_18_55.581,0,0,0,2019_11_27_11_26_3.968,1,1,533
2019_11_27_10_50_9.21,1,1,470,2019_11_27_10_57_30.348,0,1,0,2019_11_27_11_4_40.64,0,0,0,2019_11_27_11_11_49.902,0,0,0,2019_11_27_11_18_58.594,0,0,0,2019_11_27_11_26_6.981,1,0,416
2019_11_27_10_50_12.224,1,0,481,2019_11_27_10_57_33.361,1,1,549,2019_11_27_11_4_43.654,0,0,0,2019_11_27_11_11_52.916,0,0,0,2019_11_27_11_19_1.608,1,1,952,2019_11_27_11_26_9.996,1,0,442
2019_11_27_10_50_15.238,1,0,267,2019_11_27_10_57_36.375,0,1,0,2019_11_27_11_4_46.669,0,0,0,2019_11_27_11_11_55.929,0,0,0,2019_11_27_11_19_4.622,0,0,0,2019_11_27_11_26_13.01,1,0,484
2019_11_27_10_50_18.252,1,0,454,2019_11_27_10_57_39.389,0,1,0,2019_11_27_11_4_49.682,0,0,0,2019_11_27_11_11_58.943,0,0,0,2019_11_27_11_19_7.635,1,0,893,2019_11_27_11_26_16.024,1,0,527
2019_11_27_10_50_21.266,1,0,385,2019_11_27_10_57_42.403,0,0,0,2019_11_27_11_4_52.696,1,1,739,2019_11_27_11_12_1.956,0,0,0,2019_11_27_11_19_10.649,0,0,0,2019_11_27_11_26_19.037,1,0,426
2019_11_27_10_50_24.28,1,0,331,2019_11_27_10_57_45.417,0,1,0,2019_11_27_11_4_55.71,0,0,0,2019_11_27_11_12_4.97,1,1,758,2019_11_27_11_19_13.663,0,1,0,2019_11_27_11_26_22.051,1,0,420
2019_11_27_10_50_27.294,1,0,406,2019_11_27_10_57_48.431,0,0,0,2019_11_27_11_4_58.724,0,0,0,2019_11_27_11_12_7.984,1,1,785,2019_11_27_11_19_16.676,1,1,607,2019_11_27_11_26_25.066,1,0,366
2019_11_27_10_50_30.309,1,1,465,2019_11_27_10_57_51.445,0,0,0,2019_11_27_11_5_1.738,1,1,1172,2019_11_27_11_12_10.998,0,0,0,2019_11_27_11_19_19.689,0,0,0,2019_11_27_11_26_28.079,1,1,457
2019_11_27_10_50_33.323,1,1,588,2019_11_27_10_57_54.459,0,0,0,2019_11_27_11_5_4.752,0,0,0,2019_11_27_11_12_14.011,0,0,0,2019_11_27_11_19_22.703,1,1,884,2019_11_27_11_26_31.093,1,0,468
2019_11_27_10_50_36.337,1,0,438,2019_11_27_10_57_57.472,0,0,0,2019_11_27_11_5_7.766,0,0,0,2019_11_27_11_12_17.025,0,0,0,2019_11_27_11_19_25.717,0,0,0,2019_11_27_11_26_34.107,1,1,431
2019_11_27_10_50_39.351,1,0,513,2019_11_27_10_58_0.486,0,0,0,2019_11_27_11_5_10.78,0,0,0,2019_11_27_11_12_20.039,0,0,0,2019_11_27_11_19_28.731,0,0,0,2019_11_27_11_26_37.121,1,0,409
2019_11_27_10_50_42.365,1,0,476,2019_11_27_10_58_3.5,0,1,0,2019_11_27_11_5_13.793,0,0,0,2019_11_27_11_12_23.052,0,0,0,2019_11_27_11_19_31.744,0,0,0,2019_11_27_11_26_40.134,1,0,436
2019_11_27_10_50_45.378,1,0,551,2019_11_27_10_58_6.514,1,0,685,2019_11_27_11_5_16.807,0,0,0,2019_11_27_11_12_26.066,1,1,787,2019_11_27_11_19_34.758,0,0,0,2019_11_27_11_26_43.149,1,1,462
2019_11_27_10_50_48.393,1,0,626,2019_11_27_10_58_9.528,0,1,0,2019_11_27_11_5_19.821,0,0,0,2019_11_27_11_12_29.08,0,0,0,2019_11_27_11_19_37.772,0,0,0,2019_11_27_11_26_46.162,1,1,585
2019_11_27_10_50_51.406,1,1,429,2019_11_27_10_58_12.542,0,0,0,2019_11_27_11_5_22.835,0,0,0,2019_11_27_11_12_32.093,0,0,0,2019_11_27_11_19_40.785,1,0,1382,2019_11_27_11_26_49.176,1,0,564
2019_11_27_10_50_54.42,1,0,344,2019_11_27_10_58_15.556,0,0,0,2019_11_27_11_5_25.849,0,0,0,2019_11_27_11_12_35.107,0,0,0,2019_11_27_11_19_43.799,0,0,0,2019_11_27_11_26_52.189,1,0,606
2019_11_27_10_50_57.433,1,0,451,2019_11_27_10_58_18.57,0,0,0,2019_11_27_11_5_28.863,1,1,598,2019_11_27_11_12_38.121,1,1,846,2019_11_27_11_19_46.812,0,0,0,2019_11_27_11_26_55.203,1,0,441
2019_11_27_10_51_0.449,1,0,525,2019_11_27_10_58_21.583,1,1,724,2019_11_27_11_5_31.876,0,0,0,2019_11_27_11_12_41.135,0,0,0,2019_11_27_11_19_49.826,0,1,0,2019_11_27_11_26_58.216,1,0,484
2019_11_27_10_51_3.462,1,1,392,2019_11_27_10_58_24.597,0,0,0,2019_11_27_11_5_34.891,0,0,0,2019_11_27_11_12_44.148,0,0,0,2019_11_27_11_19_52.84,0,0,0,2019_11_27_11_27_1.23,1,0,639
2019_11_27_10_51_6.476,1,1,467,2019_11_27_10_58_27.612,0,1,0,2019_11_27_11_5_37.904,1,1,631,2019_11_27_11_12_47.162,0,0,0,2019_11_27_11_19_55.854,0,0,0,2019_11_27_11_27_4.243,1,0,458
2019_11_27_10_51_9.491,1,0,429,2019_11_27_10_58_30.626,0,0,0,2019_11_27_11_5_40.919,0,0,0,2019_11_27_11_12_50.176,0,0,0,2019_11_27_11_19_58.867,0,0,0,2019_11_27_11_27_7.257,1,1,517
2019_11_27_10_51_12.505,1,0,312,2019_11_27_10_58_33.639,1,1,719,2019_11_27_11_5_43.932,0,0,0,2019_11_27_11_12_53.189,1,1,661,2019_11_27_11_20_1.881,0,0,0,2019_11_27_11_27_10.27,1,0,480
2019_11_27_10_51_15.519,1,0,419,2019_11_27_10_58_36.654,0,0,0,2019_11_27_11_5_46.946,0,0,0,2019_11_27_11_12_56.203,1,1,864,2019_11_27_11_20_4.895,0,0,0,2019_11_27_11_27_13.284,1,0,554
2019_11_27_10_51_18.533,1,0,317,2019_11_27_10_58_39.668,0,0,0,2019_11_27_11_5_49.96,0,0,0,2019_11_27_11_12_59.217,1,1,1034,2019_11_27_11_20_7.908,0,0,0,2019_11_27_11_27_16.297,1,0,630
2019_11_27_10_51_21.548,1,1,439,2019_11_27_10_58_42.682,1,1,511,2019_11_27_11_5_52.973,1,1,828,2019_11_27_11_13_2.23,0,0,0,2019_11_27_11_20_10.922,0,0,0,2019_11_27_11_27_19.311,1,0,545
2019_11_27_10_51_24.562,1,0,402,2019_11_27_10_58_45.696,0,1,0,2019_11_27_11_5_55.987,0,1,0,2019_11_27_11_13_5.244,0,0,0,2019_11_27_11_20_13.936,0,1,0,2019_11_27_11_27_22.324,1,0,556
2019_11_27_10_51_27.576,1,1,333,2019_11_27_10_58_48.71,0,0,0,2019_11_27_11_5_59,1,1,706,2019_11_27_11_13_8.258,0,0,0,2019_11_27_11_20_16.949,0,0,0,2019_11_27_11_27_25.338,1,1,518
2019_11_27_10_51_30.59,1,0,391,2019_11_27_10_58_51.724,1,1,559,2019_11_27_11_6_2.014,0,1,0,2019_11_27_11_13_11.271,1,1,710,2019_11_27_11_20_19.963,1,1,1283,2019_11_27_11_27_28.351,1,0,561
2019_11_27_10_51_33.605,1,1,434,2019_11_27_10_58_54.738,0,0,0,2019_11_27_11_6_5.028,0,0,0,2019_11_27_11_13_14.285,0,0,0,2019_11_27_11_20_22.977,1,1,1375,2019_11_27_11_27_31.365,1,0,428
2019_11_27_10_51_36.618,1,0,445,2019_11_27_10_58_57.753,0,1,0,2019_11_27_11_6_8.041,0,1,0,2019_11_27_11_13_17.299,0,0,0,2019_11_27_11_20_25.99,1,0,1386,2019_11_27_11_27_34.378,1,0,551
2019_11_27_10_51_39.633,1,0,471,2019_11_27_10_59_0.767,0,0,0,2019_11_27_11_6_11.055,0,0,0,2019_11_27_11_13_20.312,0,0,0,2019_11_27_11_20_29.004,0,1,0,2019_11_27_11_27_37.392,1,1,482
2019_11_27_10_51_42.647,1,1,466,2019_11_27_10_59_3.781,1,1,1450,2019_11_27_11_6_14.069,1,1,777,2019_11_27_11_13_23.327,0,0,0,2019_11_27_11_20_32.018,0,1,0,2019_11_27_11_27_40.406,1,0,476
2019_11_27_10_51_45.662,1,0,396,2019_11_27_10_59_6.795,0,0,0,2019_11_27_11_6_17.083,0,0,0,2019_11_27_11_13_26.341,0,0,0,2019_11_27_11_20_35.032,0,0,0,2019_11_27_11_27_43.42,1,0,551
2019_11_27_10_51_48.675,1,0,374,2019_11_27_10_59_9.809,0,0,0,2019_11_27_11_6_20.096,0,1,0,2019_11_27_11_13_29.354,1,1,695,2019_11_27_11_20_38.046,0,0,0,2019_11_27_11_27_46.433,1,0,498
2019_11_27_10_51_51.69,1,0,320,2019_11_27_10_59_12.823,1,1,569,2019_11_27_11_6_23.11,0,0,0,2019_11_27_11_13_32.368,1,1,993,2019_11_27_11_20_41.059,0,0,0,2019_11_27_11_27_49.447,1,0,524
2019_11_27_10_51_54.704,1,0,347,2019_11_27_10_59_15.835,0,0,0,2019_11_27_11_6_26.124,0,0,0,2019_11_27_11_13_35.382,0,0,0,2019_11_27_11_20_44.073,0,0,0,2019_11_27_11_27_52.461,1,0,583
2019_11_27_10_51_57.719,1,1,310,2019_11_27_10_59_18.849,1,0,1345,2019_11_27_11_6_29.137,0,0,0,2019_11_27_11_13_38.396,0,0,0,2019_11_27_11_20_47.087,0,0,0,2019_11_27_11_27_55.475,1,0,706
2019_11_27_10_52_0.733,1,0,353,2019_11_27_10_59_21.863,0,0,0,2019_11_27_11_6_32.151,0,0,0,2019_11_27_11_13_41.409,0,0,0,2019_11_27_11_20_50.102,0,0,0,2019_11_27_11_27_58.488,1,0,460
2019_11_27_10_52_3.747,1,1,411,2019_11_27_10_59_24.877,0,0,0,2019_11_27_11_6_35.165,0,0,0,2019_11_27_11_13_44.423,0,1,0,2019_11_27_11_20_53.116,0,0,0,2019_11_27_11_28_1.502,1,0,407
2019_11_27_10_52_6.76,1,0,342,2019_11_27_10_59_27.89,0,0,0,2019_11_27_11_6_38.179,0,0,0,2019_11_27_11_13_47.437,0,1,0,2019_11_27_11_20_56.13,0,0,0,2019_11_27_11_28_4.516,1,0,498
2019_11_27_10_52_9.775,1,0,369,2019_11_27_10_59_30.904,0,0,0,2019_11_27_11_6_41.192,0,0,0,2019_11_27_11_13_50.45,0,0,0,2019_11_27_11_20_59.144,0,0,0,2019_11_27_11_28_7.53,1,0,604
2019_11_27_10_52_12.789,1,0,268,2019_11_27_10_59_33.918,0,0,0,2019_11_27_11_6_44.206,0,0,0,2019_11_27_11_13_53.464,1,0,877,2019_11_27_11_21_2.158,0,0,0,2019_11_27_11_28_10.543,1,1,375
2019_11_27_10_52_15.803,1,0,342,2019_11_27_10_59_36.932,0,0,0,2019_11_27_11_6_47.22,0,0,0,2019_11_27_11_13_56.478,0,0,0,2019_11_27_11_21_5.171,0,0,0,2019_11_27_11_28_13.557,1,1,690
2019_11_27_10_52_18.817,1,0,353,2019_11_27_10_59_39.946,0,0,0,2019_11_27_11_6_50.233,0,0,0,2019_11_27_11_13_59.492,0,1,0,2019_11_27_11_21_8.186,0,0,0,2019_11_27_11_28_16.57,1,0,493
2019_11_27_10_52_21.832,1,0,267,2019_11_27_10_59_42.96,1,1,1753,2019_11_27_11_6_53.248,1,1,822,2019_11_27_11_14_2.506,0,0,0,2019_11_27_11_21_11.2,0,0,0,2019_11_27_11_28_19.584,1,0,440
2019_11_27_10_52_24.846,1,1,390,2019_11_27_10_59_45.974,0,0,0,2019_11_27_11_6_56.261,0,0,0,2019_11_27_11_14_5.519,0,0,0,2019_11_27_11_21_14.214,1,0,1299,2019_11_27_11_28_22.597,1,0,418
2019_11_27_10_52_27.86,1,1,368,2019_11_27_10_59_48.988,0,0,0,2019_11_27_11_6_59.275,0,1,0,2019_11_27_11_14_8.533,1,1,611,2019_11_27_11_21_17.227,0,1,0,2019_11_27_11_28_25.611,1,1,606
2019_11_27_10_52_30.874,1,1,331,2019_11_27_10_59_52.001,1,1,506,2019_11_27_11_7_2.288,0,0,0,2019_11_27_11_14_11.547,1,1,1294,2019_11_27_11_21_20.241,0,0,0,2019_11_27_11_28_28.624,1,1,505
2019_11_27_10_52_33.888,1,0,262,2019_11_27_10_59_55.015,1,1,869,2019_11_27_11_7_5.302,0,1,0,2019_11_27_11_14_14.561,0,0,0,2019_11_27_11_21_23.255,0,0,0,2019_11_27_11_28_31.638,1,0,483
2019_11_27_10_52_36.902,1,0,257,2019_11_27_10_59_58.029,0,0,0,2019_11_27_11_7_8.316,0,0,0,2019_11_27_11_14_17.575,1,1,835,2019_11_27_11_21_26.27,1,1,558,2019_11_27_11_28_34.652,1,1,445
2019_11_27_10_52_39.916,1,1,331,2019_11_27_11_0_1.042,0,0,0,2019_11_27_11_7_11.329,1,1,919,2019_11_27_11_14_20.589,0,0,0,2019_11_27_11_21_29.283,0,0,0,2019_11_27_11_28_37.666,1,0,456
2019_11_27_10_52_42.931,1,0,278,2019_11_27_11_0_4.058,0,0,0,2019_11_27_11_7_14.343,0,0,0,2019_11_27_11_14_23.603,0,0,0,2019_11_27_11_21_32.297,1,0,884,2019_11_27_11_28_40.68,1,1,467
2019_11_27_10_52_45.945,1,0,273,2019_11_27_11_0_7.072,0,0,0,2019_11_27_11_7_17.357,0,0,0,2019_11_27_11_14_26.617,0,0,0,2019_11_27_11_21_35.311,0,0,0,2019_11_27_11_28_43.694,1,0,445
2019_11_27_10_52_48.959,1,0,395,2019_11_27_11_0_10.086,0,0,0,2019_11_27_11_7_20.37,0,0,0,2019_11_27_11_14_29.631,0,0,0,2019_11_27_11_21_38.325,1,1,649,2019_11_27_11_28_46.707,1,0,504
2019_11_27_10_52_51.972,1,1,391,2019_11_27_11_0_13.1,0,0,0,2019_11_27_11_7_23.384,0,0,0,2019_11_27_11_14_32.645,0,0,0,2019_11_27_11_21_41.339,0,0,0,2019_11_27_11_28_49.721,1,1,579
2019_11_27_10_52_54.987,1,0,481,2019_11_27_11_0_16.114,0,0,0,2019_11_27_11_7_26.398,0,0,0,2019_11_27_11_14_35.659,0,0,0,2019_11_27_11_21_44.352,1,1,1071,2019_11_27_11_28_52.734,1,0,654
2019_11_27_10_42_48.862,,,,,,,,,,,,,,,,,,,,,,,
