time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_5_28_16_1_14.488,1,0,323,2019_5_28_16_8_37.81,1,1,681,2019_5_28_16_16_11.218,0,0,0,2019_5_28_16_23_53.645,0,0,0,2019_5_28_16_31_11.382,0,0,0,2019_5_28_16_38_22.95,1,1,476
2019_5_28_16_1_17.539,1,0,312,2019_5_28_16_8_40.861,1,1,990,2019_5_28_16_16_14.252,0,0,0,2019_5_28_16_23_56.679,0,0,0,2019_5_28_16_31_14.416,0,0,0,2019_5_28_16_38_26.001,1,0,425
2019_5_28_16_1_20.59,1,0,397,2019_5_28_16_8_43.912,0,0,0,2019_5_28_16_16_17.286,1,1,948,2019_5_28_16_23_59.714,0,0,0,2019_5_28_16_31_17.45,0,0,0,2019_5_28_16_38_29.051,1,0,494
2019_5_28_16_1_23.641,1,1,450,2019_5_28_16_8_46.946,0,0,0,2019_5_28_16_16_20.337,0,0,0,2019_5_28_16_24_2.748,0,0,0,2019_5_28_16_31_20.485,0,0,0,2019_5_28_16_38_32.102,1,0,435
2019_5_28_16_1_26.692,1,0,391,2019_5_28_16_8_49.98,0,0,0,2019_5_28_16_16_23.372,0,0,0,2019_5_28_16_24_5.782,0,0,0,2019_5_28_16_31_23.519,1,1,931,2019_5_28_16_38_35.153,1,0,464
2019_5_28_16_1_29.743,1,1,348,2019_5_28_16_8_53.014,0,0,0,2019_5_28_16_16_26.406,1,1,877,2019_5_28_16_24_8.817,0,0,0,2019_5_28_16_31_26.57,0,0,0,2019_5_28_16_38_38.204,1,0,469
2019_5_28_16_1_32.794,1,0,457,2019_5_28_16_8_56.049,0,0,0,2019_5_28_16_16_29.457,0,0,0,2019_5_28_16_24_11.851,0,0,0,2019_5_28_16_31_29.604,0,0,0,2019_5_28_16_38_41.255,1,1,370
2019_5_28_16_1_35.845,1,0,326,2019_5_28_16_8_59.083,0,0,0,2019_5_28_16_16_32.491,0,0,0,2019_5_28_16_24_14.885,0,0,0,2019_5_28_16_31_32.638,0,0,0,2019_5_28_16_38_44.306,1,0,423
2019_5_28_16_1_38.896,1,0,331,2019_5_28_16_9_2.117,0,0,0,2019_5_28_16_16_35.525,0,0,0,2019_5_28_16_24_17.919,0,0,0,2019_5_28_16_31_35.673,0,0,0,2019_5_28_16_38_47.357,1,0,372
2019_5_28_16_1_41.947,1,0,360,2019_5_28_16_9_5.152,0,0,0,2019_5_28_16_16_38.559,1,1,883,2019_5_28_16_24_20.954,0,0,0,2019_5_28_16_31_38.707,1,1,623,2019_5_28_16_38_50.408,1,1,377
2019_5_28_16_1_44.998,1,1,293,2019_5_28_16_9_8.186,0,0,0,2019_5_28_16_16_41.611,0,0,0,2019_5_28_16_24_23.988,0,0,0,2019_5_28_16_31_41.758,0,0,0,2019_5_28_16_38_53.459,1,0,358
2019_5_28_16_1_48.049,1,0,322,2019_5_28_16_9_11.22,0,0,0,2019_5_28_16_16_44.645,0,0,0,2019_5_28_16_24_27.022,0,0,0,2019_5_28_16_31_44.792,0,0,0,2019_5_28_16_38_56.51,1,1,363
2019_5_28_16_1_51.1,1,0,319,2019_5_28_16_9_14.254,0,0,0,2019_5_28_16_16_47.679,1,1,915,2019_5_28_16_24_30.057,0,0,0,2019_5_28_16_31_47.826,0,0,0,2019_5_28_16_38_59.561,1,0,376
2019_5_28_16_1_54.151,1,1,324,2019_5_28_16_9_17.289,0,0,0,2019_5_28_16_16_50.73,0,0,0,2019_5_28_16_24_33.091,0,0,0,2019_5_28_16_31_50.861,1,1,837,2019_5_28_16_39_2.612,1,1,374
2019_5_28_16_1_57.185,1,1,338,2019_5_28_16_9_20.323,0,0,0,2019_5_28_16_16_53.764,0,0,0,2019_5_28_16_24_36.125,1,1,853,2019_5_28_16_31_53.912,0,0,0,2019_5_28_16_39_5.663,1,0,363
2019_5_28_16_2_0.236,1,0,335,2019_5_28_16_9_23.357,1,1,765,2019_5_28_16_16_56.799,0,0,0,2019_5_28_16_24_39.176,0,0,0,2019_5_28_16_31_56.946,0,0,0,2019_5_28_16_39_8.714,1,0,336
2019_5_28_16_2_3.287,1,1,332,2019_5_28_16_9_26.408,0,0,0,2019_5_28_16_16_59.833,1,1,882,2019_5_28_16_24_42.21,0,0,0,2019_5_28_16_31_59.98,0,0,0,2019_5_28_16_39_11.765,1,0,397
2019_5_28_16_2_6.338,1,0,289,2019_5_28_16_9_29.442,0,0,0,2019_5_28_16_17_2.884,0,0,0,2019_5_28_16_24_45.245,0,0,0,2019_5_28_16_32_3.014,0,0,0,2019_5_28_16_39_14.816,1,1,402
2019_5_28_16_2_9.389,1,0,286,2019_5_28_16_9_32.477,0,0,0,2019_5_28_16_17_5.918,0,0,0,2019_5_28_16_24_48.279,1,1,755,2019_5_28_16_32_6.049,0,0,0,2019_5_28_16_39_17.867,1,1,415
2019_5_28_16_2_12.44,1,0,347,2019_5_28_16_9_35.511,0,0,0,2019_5_28_16_17_8.952,0,0,0,2019_5_28_16_24_51.33,0,0,0,2019_5_28_16_32_9.083,0,0,0,2019_5_28_16_39_20.918,1,1,484
2019_5_28_16_2_15.49,1,0,344,2019_5_28_16_9_38.545,0,0,0,2019_5_28_16_17_11.987,0,0,0,2019_5_28_16_24_54.364,0,0,0,2019_5_28_16_32_12.117,1,1,692,2019_5_28_16_39_23.969,1,0,321
2019_5_28_16_2_18.541,1,0,317,2019_5_28_16_9_41.58,0,0,0,2019_5_28_16_17_15.021,0,0,0,2019_5_28_16_24_57.398,0,0,0,2019_5_28_16_32_15.168,1,1,865,2019_5_28_16_39_27.02,1,0,422
2019_5_28_16_2_21.592,1,1,306,2019_5_28_16_9_44.614,0,0,0,2019_5_28_16_17_18.055,0,0,0,2019_5_28_16_25_0.433,0,0,0,2019_5_28_16_32_18.219,0,0,0,2019_5_28_16_39_30.07,1,0,435
2019_5_28_16_2_24.643,1,0,320,2019_5_28_16_9_47.648,1,1,642,2019_5_28_16_17_21.089,0,0,0,2019_5_28_16_25_3.467,0,0,0,2019_5_28_16_32_21.254,0,0,0,2019_5_28_16_39_33.121,1,0,352
2019_5_28_16_2_27.694,1,0,308,2019_5_28_16_9_50.699,0,0,0,2019_5_28_16_17_24.124,0,0,0,2019_5_28_16_25_6.501,1,1,661,2019_5_28_16_32_24.288,1,1,714,2019_5_28_16_39_36.172,1,1,469
2019_5_28_16_2_30.745,1,0,257,2019_5_28_16_9_53.733,0,0,0,2019_5_28_16_17_27.158,0,0,0,2019_5_28_16_25_9.552,0,0,0,2019_5_28_16_32_27.339,1,1,591,2019_5_28_16_39_39.223,1,0,546
2019_5_28_16_2_33.796,1,1,287,2019_5_28_16_9_56.768,0,0,0,2019_5_28_16_17_30.192,0,0,0,2019_5_28_16_25_12.586,0,0,0,2019_5_28_16_32_30.39,0,0,0,2019_5_28_16_39_42.274,1,1,423
2019_5_28_16_2_36.847,1,0,388,2019_5_28_16_9_59.802,0,0,0,2019_5_28_16_17_33.227,0,0,0,2019_5_28_16_25_15.621,1,1,789,2019_5_28_16_32_33.424,0,0,0,2019_5_28_16_39_45.325,1,0,404
2019_5_28_16_2_39.898,1,0,385,2019_5_28_16_10_2.836,0,0,0,2019_5_28_16_17_36.261,0,0,0,2019_5_28_16_25_18.672,0,0,0,2019_5_28_16_32_36.458,1,1,559,2019_5_28_16_39_48.376,1,0,457
2019_5_28_16_2_42.949,1,1,334,2019_5_28_16_10_5.87,0,0,0,2019_5_28_16_17_39.295,0,0,0,2019_5_28_16_25_21.706,0,0,0,2019_5_28_16_32_39.509,1,1,516,2019_5_28_16_39_51.427,1,0,414
2019_5_28_16_2_46,1,1,243,2019_5_28_16_10_8.905,1,1,650,2019_5_28_16_17_42.329,1,1,673,2019_5_28_16_25_24.741,0,0,0,2019_5_28_16_32_42.56,0,0,0,2019_5_28_16_39_54.478,1,0,499
2019_5_28_16_2_49.051,1,1,312,2019_5_28_16_10_11.956,1,1,951,2019_5_28_16_17_45.38,0,0,0,2019_5_28_16_25_27.774,0,0,0,2019_5_28_16_32_45.594,1,1,607,2019_5_28_16_39_57.529,1,1,480
2019_5_28_16_2_52.102,1,0,389,2019_5_28_16_10_15.007,0,0,0,2019_5_28_16_17_48.415,0,0,0,2019_5_28_16_25_30.809,0,0,0,2019_5_28_16_32_48.645,1,1,604,2019_5_28_16_40_0.58,1,0,397
2019_5_28_16_2_55.153,1,1,314,2019_5_28_16_10_18.041,0,0,0,2019_5_28_16_17_51.449,0,0,0,2019_5_28_16_25_33.843,0,0,0,2019_5_28_16_32_51.696,0,0,0,2019_5_28_16_40_3.631,0,0,0
2019_5_28_16_2_58.204,1,0,415,2019_5_28_16_10_21.075,1,1,647,2019_5_28_16_17_54.483,0,0,0,2019_5_28_16_25_36.877,0,0,0,2019_5_28_16_32_54.731,0,0,0,2019_5_28_16_40_6.665,1,0,344
2019_5_28_16_3_1.255,1,0,340,2019_5_28_16_10_24.126,0,0,0,2019_5_28_16_17_57.518,0,0,0,2019_5_28_16_25_39.912,0,0,0,2019_5_28_16_32_57.765,0,0,0,2019_5_28_16_40_9.716,1,0,413
2019_5_28_16_3_4.306,1,0,353,2019_5_28_16_10_27.16,0,0,0,2019_5_28_16_18_0.552,1,1,754,2019_5_28_16_25_42.946,0,0,0,2019_5_28_16_33_0.799,0,0,0,2019_5_28_16_40_12.767,1,0,426
2019_5_28_16_3_7.357,1,0,398,2019_5_28_16_10_30.195,0,0,0,2019_5_28_16_18_3.603,0,0,0,2019_5_28_16_25_45.98,1,1,574,2019_5_28_16_33_3.833,0,0,0,2019_5_28_16_40_15.818,1,0,495
2019_5_28_16_3_10.408,1,0,267,2019_5_28_16_10_33.229,0,0,0,2019_5_28_16_18_6.637,0,0,0,2019_5_28_16_25_49.031,0,0,0,2019_5_28_16_33_6.868,1,1,838,2019_5_28_16_40_18.869,1,0,436
2019_5_28_16_3_13.459,1,0,272,2019_5_28_16_10_36.263,0,0,0,2019_5_28_16_18_9.671,0,0,0,2019_5_28_16_25_52.065,1,1,880,2019_5_28_16_33_9.919,0,0,0,2019_5_28_16_40_21.92,1,1,425
2019_5_28_16_3_16.509,1,0,301,2019_5_28_16_10_39.298,1,1,729,2019_5_28_16_18_12.706,1,1,833,2019_5_28_16_25_55.116,0,0,0,2019_5_28_16_33_12.953,1,1,673,2019_5_28_16_40_24.971,1,0,422
2019_5_28_16_3_19.56,1,0,298,2019_5_28_16_10_42.349,0,0,0,2019_5_28_16_18_15.757,0,0,0,2019_5_28_16_25_58.151,1,1,747,2019_5_28_16_33_16.004,0,0,0,2019_5_28_16_40_28.022,1,0,380
2019_5_28_16_3_22.611,1,0,287,2019_5_28_16_10_45.383,1,1,860,2019_5_28_16_18_18.791,0,0,0,2019_5_28_16_26_1.202,0,0,0,2019_5_28_16_33_19.038,0,0,0,2019_5_28_16_40_31.073,1,0,368
2019_5_28_16_3_25.662,1,1,340,2019_5_28_16_10_48.434,1,1,921,2019_5_28_16_18_21.825,0,0,0,2019_5_28_16_26_4.236,0,0,0,2019_5_28_16_33_22.073,0,0,0,2019_5_28_16_40_34.123,1,0,405
2019_5_28_16_3_28.713,1,1,401,2019_5_28_16_10_51.485,0,0,0,2019_5_28_16_18_24.859,1,1,879,2019_5_28_16_26_7.27,0,0,0,2019_5_28_16_33_25.107,0,0,0,2019_5_28_16_40_37.175,1,0,371
2019_5_28_16_3_31.764,1,0,295,2019_5_28_16_10_54.519,0,0,0,2019_5_28_16_18_27.91,0,0,0,2019_5_28_16_26_10.304,0,0,0,2019_5_28_16_33_28.141,0,0,0,2019_5_28_16_40_40.226,1,0,520
2019_5_28_16_3_34.815,1,0,316,2019_5_28_16_10_57.553,0,0,0,2019_5_28_16_18_30.945,1,1,674,2019_5_28_16_26_13.339,0,0,0,2019_5_28_16_33_31.175,0,0,0,2019_5_28_16_40_43.277,1,0,397
2019_5_28_16_3_37.866,1,0,360,2019_5_28_16_11_0.588,0,0,0,2019_5_28_16_18_33.996,1,1,879,2019_5_28_16_26_16.373,0,1,0,2019_5_28_16_33_34.21,1,1,936,2019_5_28_16_40_46.328,1,0,394
2019_5_28_16_3_40.917,1,0,414,2019_5_28_16_11_3.622,0,0,0,2019_5_28_16_18_37.047,1,1,1052,2019_5_28_16_26_19.407,1,1,595,2019_5_28_16_33_37.26,0,0,0,2019_5_28_16_40_49.379,1,1,447
2019_5_28_16_3_43.968,1,1,315,2019_5_28_16_11_6.656,1,1,658,2019_5_28_16_18_40.097,1,1,1345,2019_5_28_16_26_22.458,0,0,0,2019_5_28_16_33_40.295,1,1,947,2019_5_28_16_40_52.43,1,1,364
2019_5_28_16_3_47.019,1,0,304,2019_5_28_16_11_9.707,0,0,0,2019_5_28_16_18_43.148,1,1,1086,2019_5_28_16_26_25.493,0,0,0,2019_5_28_16_33_43.346,0,0,0,2019_5_28_16_40_55.48,1,0,401
2019_5_28_16_3_50.07,1,0,333,2019_5_28_16_11_12.741,0,0,0,2019_5_28_16_18_46.199,0,0,0,2019_5_28_16_26_28.527,0,0,0,2019_5_28_16_33_46.38,0,0,0,2019_5_28_16_40_58.531,1,1,390
2019_5_28_16_3_53.121,1,0,370,2019_5_28_16_11_15.776,0,0,0,2019_5_28_16_18_49.234,1,1,753,2019_5_28_16_26_31.561,1,1,841,2019_5_28_16_33_49.414,0,0,0,2019_5_28_16_41_1.582,1,1,355
2019_5_28_16_3_56.172,1,0,487,2019_5_28_16_11_18.81,0,0,0,2019_5_28_16_18_52.285,0,0,0,2019_5_28_16_26_34.612,1,1,894,2019_5_28_16_33_52.449,0,0,0,2019_5_28_16_41_4.633,1,0,384
2019_5_28_16_3_59.223,1,0,300,2019_5_28_16_11_21.844,0,0,0,2019_5_28_16_18_55.319,0,0,0,2019_5_28_16_26_37.663,0,0,0,2019_5_28_16_33_55.483,0,0,0,2019_5_28_16_41_7.684,1,0,469
2019_5_28_16_4_2.274,1,0,329,2019_5_28_16_11_24.878,1,1,652,2019_5_28_16_18_58.353,0,0,0,2019_5_28_16_26_40.697,1,1,753,2019_5_28_16_33_58.517,0,0,0,2019_5_28_16_41_10.735,1,0,410
2019_5_28_16_4_5.325,1,0,398,2019_5_28_16_11_27.929,0,0,0,2019_5_28_16_19_1.387,0,0,0,2019_5_28_16_26_43.748,1,1,597,2019_5_28_16_34_1.551,0,0,0,2019_5_28_16_41_13.786,1,1,359
2019_5_28_16_4_8.376,1,1,315,2019_5_28_16_11_30.964,1,1,975,2019_5_28_16_19_4.422,0,0,0,2019_5_28_16_26_46.799,0,0,0,2019_5_28_16_34_4.586,1,1,904,2019_5_28_16_41_16.837,1,0,428
2019_5_28_16_4_11.427,1,1,304,2019_5_28_16_11_34.015,1,1,772,2019_5_28_16_19_7.456,0,0,0,2019_5_28_16_26_49.833,0,0,0,2019_5_28_16_34_7.637,0,0,0,2019_5_28_16_41_19.888,1,0,321
2019_5_28_16_4_14.478,1,0,269,2019_5_28_16_11_37.066,0,0,0,2019_5_28_16_19_10.49,0,0,0,2019_5_28_16_26_52.868,1,1,686,2019_5_28_16_34_10.671,0,0,0,2019_5_28_16_41_22.939,1,0,414
2019_5_28_16_4_17.529,1,0,290,2019_5_28_16_11_40.1,0,0,0,2019_5_28_16_19_13.524,1,1,1782,2019_5_28_16_26_55.919,0,0,0,2019_5_28_16_34_13.705,0,0,0,2019_5_28_16_41_25.99,1,0,507
2019_5_28_16_4_20.579,1,0,231,2019_5_28_16_11_43.134,0,0,0,2019_5_28_16_19_16.575,0,0,0,2019_5_28_16_26_58.953,0,0,0,2019_5_28_16_34_16.739,0,0,0,2019_5_28_16_41_29.041,1,0,360
2019_5_28_15_54_10.206,,,,,,,,,,,,,,,,,,,,,,,
