time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_11_27_15_58_44.124,1,0,322,2019_11_27_16_6_19.2,1,1,590,2019_11_27_16_13_29.902,0,0,0,2019_11_27_16_20_51.224,1,1,744,2019_11_27_16_28_1.826,0,0,0,2019_11_27_16_35_12.711,1,1,43
2019_11_27_15_58_47.158,1,0,263,2019_11_27_16_6_22.235,0,0,0,2019_11_27_16_13_32.937,1,0,551,2019_11_27_16_20_54.258,1,0,493,2019_11_27_16_28_4.86,0,0,0,2019_11_27_16_35_15.745,1,0,208
2019_11_27_15_58_50.193,1,0,317,2019_11_27_16_6_25.269,0,0,0,2019_11_27_16_13_35.971,0,0,0,2019_11_27_16_20_57.293,0,0,0,2019_11_27_16_28_7.894,0,0,0,2019_11_27_16_35_18.78,1,1,69
2019_11_27_15_58_53.227,1,0,307,2019_11_27_16_6_28.303,0,0,0,2019_11_27_16_13_39.005,1,1,610,2019_11_27_16_21_0.327,1,1,521,2019_11_27_16_28_10.929,1,0,688,2019_11_27_16_35_21.814,1,0,75
2019_11_27_15_58_56.262,1,0,185,2019_11_27_16_6_31.338,0,0,0,2019_11_27_16_13_42.039,1,1,1320,2019_11_27_16_21_3.361,0,0,0,2019_11_27_16_28_13.963,1,1,597,2019_11_27_16_35_24.848,1,0,177
2019_11_27_15_58_59.296,1,1,222,2019_11_27_16_6_34.372,0,0,0,2019_11_27_16_13_45.074,0,0,0,2019_11_27_16_21_6.395,0,0,0,2019_11_27_16_28_16.997,0,0,0,2019_11_27_16_35_27.883,1,0,134
2019_11_27_15_59_2.33,1,0,340,2019_11_27_16_6_37.406,0,0,0,2019_11_27_16_13_48.108,0,0,0,2019_11_27_16_21_9.43,0,0,0,2019_11_27_16_28_20.031,0,0,0,2019_11_27_16_35_30.917,1,0,156
2019_11_27_15_59_5.364,1,0,378,2019_11_27_16_6_40.44,0,0,0,2019_11_27_16_13_51.142,0,0,0,2019_11_27_16_21_12.464,0,0,0,2019_11_27_16_28_23.066,0,0,0,2019_11_27_16_35_33.951,1,1,258
2019_11_27_15_59_8.399,1,0,303,2019_11_27_16_6_43.475,1,1,508,2019_11_27_16_13_54.177,0,0,0,2019_11_27_16_21_15.498,0,0,0,2019_11_27_16_28_26.1,1,0,636,2019_11_27_16_35_36.985,1,0,312
2019_11_27_15_59_11.433,1,0,293,2019_11_27_16_6_46.509,0,0,0,2019_11_27_16_13_57.211,0,0,0,2019_11_27_16_21_18.533,0,0,0,2019_11_27_16_28_29.134,0,0,0,2019_11_27_16_35_40.02,1,0,318
2019_11_27_15_59_14.467,1,1,299,2019_11_27_16_6_49.543,1,1,776,2019_11_27_16_14_0.245,1,0,698,2019_11_27_16_21_21.567,0,0,0,2019_11_27_16_28_32.169,1,1,840,2019_11_27_16_35_43.054,1,0,243
2019_11_27_15_59_17.502,1,0,465,2019_11_27_16_6_52.578,0,0,0,2019_11_27_16_14_3.279,0,0,0,2019_11_27_16_21_24.601,1,0,647,2019_11_27_16_28_35.203,1,1,637,2019_11_27_16_35_46.088,1,1,249
2019_11_27_15_59_20.536,1,0,374,2019_11_27_16_6_55.612,1,1,579,2019_11_27_16_14_6.314,0,0,0,2019_11_27_16_21_27.636,0,0,0,2019_11_27_16_28_38.237,0,0,0,2019_11_27_16_35_49.122,1,0,255
2019_11_27_15_59_23.57,1,0,364,2019_11_27_16_6_58.646,0,0,0,2019_11_27_16_14_9.348,1,1,667,2019_11_27_16_21_30.67,0,0,0,2019_11_27_16_28_41.272,1,1,649,2019_11_27_16_35_52.157,1,0,180
2019_11_27_15_59_26.604,1,0,354,2019_11_27_16_7_1.68,0,0,0,2019_11_27_16_14_12.382,1,0,753,2019_11_27_16_21_33.704,0,0,0,2019_11_27_16_28_44.306,0,0,0,2019_11_27_16_35_55.191,1,0,250
2019_11_27_15_59_29.639,1,0,359,2019_11_27_16_7_4.715,0,0,0,2019_11_27_16_14_15.417,1,1,583,2019_11_27_16_21_36.739,0,0,0,2019_11_27_16_28_47.34,0,0,0,2019_11_27_16_35_58.225,1,0,288
2019_11_27_15_59_32.673,1,0,509,2019_11_27_16_7_7.749,1,1,570,2019_11_27_16_14_18.451,1,1,604,2019_11_27_16_21_39.773,0,0,0,2019_11_27_16_28_50.374,0,0,0,2019_11_27_16_36_1.26,1,1,277
2019_11_27_15_59_35.707,1,0,451,2019_11_27_16_7_10.783,0,0,0,2019_11_27_16_14_21.485,0,0,0,2019_11_27_16_21_42.807,0,0,0,2019_11_27_16_28_53.408,1,1,1120,2019_11_27_16_36_4.294,1,0,251
2019_11_27_15_59_38.742,1,0,520,2019_11_27_16_7_13.818,1,1,565,2019_11_27_16_14_24.519,0,0,0,2019_11_27_16_21_45.842,0,0,0,2019_11_27_16_28_56.443,0,0,0,2019_11_27_16_36_7.328,1,0,241
2019_11_27_15_59_41.776,1,0,414,2019_11_27_16_7_16.852,0,0,0,2019_11_27_16_14_27.553,0,0,0,2019_11_27_16_21_48.876,0,0,0,2019_11_27_16_28_59.477,1,1,827,2019_11_27_16_36_10.362,1,1,215
2019_11_27_15_59_44.81,1,1,164,2019_11_27_16_7_19.886,1,1,752,2019_11_27_16_14_30.588,0,0,0,2019_11_27_16_21_51.91,0,0,0,2019_11_27_16_29_2.512,1,1,1009,2019_11_27_16_36_13.397,1,1,284
2019_11_27_15_59_47.844,1,1,122,2019_11_27_16_7_22.937,0,0,0,2019_11_27_16_14_33.622,1,1,681,2019_11_27_16_21_54.944,0,0,0,2019_11_27_16_29_5.546,0,0,0,2019_11_27_16_36_16.431,1,0,242
2019_11_27_15_59_50.878,1,1,352,2019_11_27_16_7_25.971,1,0,555,2019_11_27_16_14_36.657,0,0,0,2019_11_27_16_21_57.978,1,0,502,2019_11_27_16_29_8.58,0,0,0,2019_11_27_16_36_19.465,1,0,232
2019_11_27_15_59_53.913,1,1,549,2019_11_27_16_7_29.006,0,0,0,2019_11_27_16_14_39.691,1,1,1092,2019_11_27_16_22_1.013,0,0,0,2019_11_27_16_29_11.614,1,0,882,2019_11_27_16_36_22.5,1,0,269
2019_11_27_15_59_56.947,1,0,331,2019_11_27_16_7_32.04,0,0,0,2019_11_27_16_14_42.725,1,0,1098,2019_11_27_16_22_4.047,1,1,449,2019_11_27_16_29_14.649,1,0,712,2019_11_27_16_36_25.534,1,1,291
2019_11_27_15_59_59.982,1,1,257,2019_11_27_16_7_35.074,1,1,589,2019_11_27_16_14_45.759,0,0,0,2019_11_27_16_22_7.081,0,0,0,2019_11_27_16_29_17.683,1,1,541,2019_11_27_16_36_28.568,1,0,265
2019_11_27_16_0_3.016,1,1,326,2019_11_27_16_7_38.109,0,0,0,2019_11_27_16_14_48.794,0,0,0,2019_11_27_16_22_10.115,1,0,700,2019_11_27_16_29_20.717,1,1,531,2019_11_27_16_36_31.602,1,0,255
2019_11_27_16_0_6.05,1,0,252,2019_11_27_16_7_41.143,0,0,0,2019_11_27_16_14_51.828,1,1,827,2019_11_27_16_22_13.15,0,0,0,2019_11_27_16_29_23.752,0,0,0,2019_11_27_16_36_34.637,1,0,292
2019_11_27_16_0_9.084,1,0,242,2019_11_27_16_7_44.177,0,0,0,2019_11_27_16_14_54.862,0,0,0,2019_11_27_16_22_16.184,1,1,744,2019_11_27_16_29_26.786,1,1,702,2019_11_27_16_36_37.671,1,1,250
2019_11_27_16_0_12.119,1,0,24,2019_11_27_16_7_47.212,0,0,0,2019_11_27_16_14_57.897,1,1,727,2019_11_27_16_22_19.218,1,1,718,2019_11_27_16_29_29.82,1,1,660,2019_11_27_16_36_40.705,1,0,208
2019_11_27_16_0_15.153,1,0,317,2019_11_27_16_7_50.246,1,1,489,2019_11_27_16_15_0.931,0,0,0,2019_11_27_16_22_22.253,0,0,0,2019_11_27_16_29_32.854,0,0,0,2019_11_27_16_36_43.74,1,0,229
2019_11_27_16_0_18.187,1,0,419,2019_11_27_16_7_53.28,0,0,0,2019_11_27_16_15_3.965,1,0,642,2019_11_27_16_22_25.287,1,1,665,2019_11_27_16_29_35.889,0,0,0,2019_11_27_16_36_46.774,1,0,347
2019_11_27_16_0_21.221,1,0,121,2019_11_27_16_7_56.314,0,0,0,2019_11_27_16_15_6.999,0,0,0,2019_11_27_16_22_28.321,0,0,0,2019_11_27_16_29_38.923,0,0,0,2019_11_27_16_36_49.808,1,1,257
2019_11_27_16_0_24.256,1,0,270,2019_11_27_16_7_59.349,0,0,0,2019_11_27_16_15_10.034,1,1,606,2019_11_27_16_22_31.355,1,1,676,2019_11_27_16_29_41.957,1,1,779,2019_11_27_16_36_52.842,1,0,263
2019_11_27_16_0_27.29,1,0,276,2019_11_27_16_8_2.383,1,0,480,2019_11_27_16_15_13.068,0,0,0,2019_11_27_16_22_34.39,0,0,0,2019_11_27_16_29_44.992,1,0,1057,2019_11_27_16_36_55.877,1,0,253
2019_11_27_16_0_30.324,1,0,250,2019_11_27_16_8_5.417,0,0,0,2019_11_27_16_15_16.102,1,0,697,2019_11_27_16_22_37.424,0,0,0,2019_11_27_16_29_48.026,0,0,0,2019_11_27_16_36_58.912,1,1,258
2019_11_27_16_0_33.359,1,0,64,2019_11_27_16_8_8.451,1,0,443,2019_11_27_16_15_19.137,0,0,0,2019_11_27_16_22_40.458,0,0,0,2019_11_27_16_29_51.06,0,0,0,2019_11_27_16_37_1.945,1,0,280
2019_11_27_16_0_36.393,1,0,261,2019_11_27_16_8_11.486,1,1,449,2019_11_27_16_15_22.171,1,1,933,2019_11_27_16_22_43.493,1,1,763,2019_11_27_16_29_54.094,1,0,818,2019_11_27_16_37_4.98,1,0,286
2019_11_27_16_0_39.427,1,0,331,2019_11_27_16_8_14.52,0,0,0,2019_11_27_16_15_25.205,0,0,0,2019_11_27_16_22_46.527,0,0,0,2019_11_27_16_29_57.129,0,0,0,2019_11_27_16_37_8.014,1,0,275
2019_11_27_16_0_42.461,1,0,401,2019_11_27_16_8_17.554,0,0,0,2019_11_27_16_15_28.239,1,1,640,2019_11_27_16_22_49.561,0,0,0,2019_11_27_16_30_0.163,0,0,0,2019_11_27_16_37_11.048,1,0,265
2019_11_27_16_0_45.496,1,0,342,2019_11_27_16_8_20.588,0,0,0,2019_11_27_16_15_31.274,0,0,0,2019_11_27_16_22_52.596,1,1,749,2019_11_27_16_30_3.197,1,0,915,2019_11_27_16_37_14.082,1,1,271
2019_11_27_16_0_48.53,1,0,268,2019_11_27_16_8_23.623,0,0,0,2019_11_27_16_15_34.308,0,1,0,2019_11_27_16_22_55.63,1,1,1186,2019_11_27_16_30_6.232,0,0,0,2019_11_27_16_37_17.116,1,0,276
2019_11_27_16_0_51.564,1,1,290,2019_11_27_16_8_26.657,1,1,702,2019_11_27_16_15_37.342,0,0,0,2019_11_27_16_22_58.664,0,0,0,2019_11_27_16_30_9.266,0,0,0,2019_11_27_16_37_20.151,1,0,282
2019_11_27_16_0_54.599,1,0,360,2019_11_27_16_8_29.691,0,0,0,2019_11_27_16_15_40.377,1,1,727,2019_11_27_16_23_1.698,0,0,0,2019_11_27_16_30_12.3,1,0,580,2019_11_27_16_37_23.185,1,0,272
2019_11_27_16_0_57.633,1,1,301,2019_11_27_16_8_32.726,1,0,441,2019_11_27_16_15_43.411,1,0,973,2019_11_27_16_23_4.733,0,0,0,2019_11_27_16_30_15.335,1,0,666,2019_11_27_16_37_26.22,1,1,358
2019_11_27_16_1_0.667,1,0,307,2019_11_27_16_8_35.76,0,0,0,2019_11_27_16_15_46.445,0,0,0,2019_11_27_16_23_7.767,1,1,937,2019_11_27_16_30_18.369,0,0,0,2019_11_27_16_37_29.254,1,0,235
2019_11_27_16_1_3.701,1,0,201,2019_11_27_16_8_38.794,1,1,437,2019_11_27_16_15_49.479,0,0,0,2019_11_27_16_23_10.801,0,0,0,2019_11_27_16_30_21.403,0,0,0,2019_11_27_16_37_32.288,1,0,177
2019_11_27_16_1_6.736,1,0,270,2019_11_27_16_8_41.829,0,0,0,2019_11_27_16_15_52.514,1,0,494,2019_11_27_16_23_13.836,1,0,949,2019_11_27_16_30_24.437,0,0,0,2019_11_27_16_37_35.322,1,0,231
2019_11_27_16_1_9.77,1,1,308,2019_11_27_16_8_44.863,0,0,0,2019_11_27_16_15_55.548,0,0,0,2019_11_27_16_23_16.87,0,0,0,2019_11_27_16_30_27.472,0,0,0,2019_11_27_16_37_38.357,1,0,253
2019_11_27_16_1_12.804,1,1,314,2019_11_27_16_8_47.897,0,0,0,2019_11_27_16_15_58.583,0,0,0,2019_11_27_16_23_19.904,1,1,736,2019_11_27_16_30_30.506,0,0,0,2019_11_27_16_37_41.391,1,0,226
2019_11_27_16_1_15.839,1,1,352,2019_11_27_16_8_50.931,1,1,556,2019_11_27_16_16_1.616,0,0,0,2019_11_27_16_23_22.938,0,0,0,2019_11_27_16_30_33.54,0,0,0,2019_11_27_16_37_44.425,1,1,296
2019_11_27_16_1_18.873,1,0,405,2019_11_27_16_8_53.966,1,1,609,2019_11_27_16_16_4.651,1,1,725,2019_11_27_16_23_25.973,1,1,491,2019_11_27_16_30_36.575,1,0,978,2019_11_27_16_37_47.46,1,0,238
2019_11_27_16_1_21.907,1,1,427,2019_11_27_16_8_57,0,0,0,2019_11_27_16_16_7.685,0,0,0,2019_11_27_16_23_29.007,1,1,545,2019_11_27_16_30_39.609,1,1,568,2019_11_27_16_37_50.494,1,0,227
2019_11_27_16_1_24.941,1,0,385,2019_11_27_16_9_0.034,0,0,0,2019_11_27_16_16_10.719,1,0,832,2019_11_27_16_23_32.042,0,0,0,2019_11_27_16_30_42.643,0,0,0,2019_11_27_16_37_53.528,1,0,249
2019_11_27_16_1_27.976,1,0,535,2019_11_27_16_9_3.069,0,0,0,2019_11_27_16_16_13.754,0,0,0,2019_11_27_16_23_35.076,1,1,909,2019_11_27_16_30_45.677,0,0,0,2019_11_27_16_37_56.562,1,0,303
2019_11_27_16_1_31.01,1,0,460,2019_11_27_16_9_6.103,0,0,0,2019_11_27_16_16_16.788,0,0,0,2019_11_27_16_23_38.11,0,0,0,2019_11_27_16_30_48.712,0,0,0,2019_11_27_16_37_59.597,1,1,244
2019_11_27_16_1_34.045,1,1,578,2019_11_27_16_9_9.137,0,0,0,2019_11_27_16_16_19.822,0,0,0,2019_11_27_16_23_41.144,0,0,0,2019_11_27_16_30_51.746,0,0,0,2019_11_27_16_38_2.631,1,0,266
2019_11_27_15_51_28.238,,,,,,,,,,,,,,,,,,,,,,,
