time,b1.Rsp,b1.CRsp,b1.RT,time,b2.Rsp,b2.CRsp,b2.RT,time,b3.Rsp,b3.CRsp,b3.RT,time,b4.Rsp,b4.CRsp,b4.RT,time,b5.Rsp,b5.CRsp,b5.RT,time,b6.Rsp,b6.CRsp,b6.RT
2019_5_26_14_50_46.897,1,0,614,2019_5_26_14_58_8.718,0,1,0,2019_5_26_15_5_23.32,1,1,1974,2019_5_26_15_12_35.005,0,1,0,2019_5_26_15_20_1.694,0,0,0,2019_5_26_15_27_19.614,1,0,663
2019_5_26_14_50_49.931,1,0,316,2019_5_26_14_58_11.752,0,0,0,2019_5_26_15_5_26.355,0,0,0,2019_5_26_15_12_38.039,0,0,0,2019_5_26_15_20_4.729,1,1,949,2019_5_26_15_27_22.648,1,1,549
2019_5_26_14_50_52.966,1,0,329,2019_5_26_14_58_14.787,0,0,0,2019_5_26_15_5_29.389,0,0,0,2019_5_26_15_12_41.074,0,0,0,2019_5_26_15_20_7.763,0,0,0,2019_5_26_15_27_25.683,1,0,491
2019_5_26_14_50_56,1,0,383,2019_5_26_14_58_17.821,0,0,0,2019_5_26_15_5_32.423,0,0,0,2019_5_26_15_12_44.108,0,0,0,2019_5_26_15_20_10.797,0,0,0,2019_5_26_15_27_28.717,1,0,496
2019_5_26_14_50_59.034,1,1,389,2019_5_26_14_58_20.855,0,0,0,2019_5_26_15_5_35.458,1,0,1037,2019_5_26_15_12_47.142,0,1,0,2019_5_26_15_20_13.831,0,0,0,2019_5_26_15_27_31.751,1,0,342
2019_5_26_14_51_2.069,1,0,570,2019_5_26_14_58_23.89,1,0,1445,2019_5_26_15_5_38.492,0,0,0,2019_5_26_15_12_50.176,0,1,0,2019_5_26_15_20_16.866,0,0,0,2019_5_26_15_27_34.785,1,0,260
2019_5_26_14_51_5.103,1,0,384,2019_5_26_14_58_26.924,0,0,0,2019_5_26_15_5_41.526,1,1,1688,2019_5_26_15_12_53.261,0,0,0,2019_5_26_15_20_19.9,0,1,0,2019_5_26_15_27_37.82,1,0,130
2019_5_26_14_51_8.137,1,0,406,2019_5_26_14_58_29.958,0,0,0,2019_5_26_15_5_44.561,0,1,0,2019_5_26_15_12_56.295,1,1,855,2019_5_26_15_20_22.934,0,0,0,2019_5_26_15_27_40.854,1,1,272
2019_5_26_14_51_11.171,1,0,356,2019_5_26_14_58_32.992,0,0,0,2019_5_26_15_5_47.595,0,0,0,2019_5_26_15_12_59.329,0,0,0,2019_5_26_15_20_25.969,1,1,877,2019_5_26_15_27_43.922,1,0,236
2019_5_26_14_51_14.206,1,0,297,2019_5_26_14_58_36.027,0,0,0,2019_5_26_15_5_50.629,0,0,0,2019_5_26_15_13_2.364,0,0,0,2019_5_26_15_20_29.003,0,0,0,2019_5_26_15_27_46.956,1,0,346
2019_5_26_14_51_17.24,1,0,391,2019_5_26_14_58_39.061,0,0,0,2019_5_26_15_5_53.663,0,0,0,2019_5_26_15_13_5.398,1,0,1416,2019_5_26_15_20_32.037,0,0,0,2019_5_26_15_27_49.99,1,0,303
2019_5_26_14_51_20.274,1,0,485,2019_5_26_14_58_42.095,0,0,0,2019_5_26_15_5_56.697,1,1,1157,2019_5_26_15_13_8.432,0,0,0,2019_5_26_15_20_35.071,0,0,0,2019_5_26_15_27_53.024,1,0,149
2019_5_26_14_51_23.309,1,1,450,2019_5_26_14_58_45.13,0,0,0,2019_5_26_15_5_59.732,0,0,0,2019_5_26_15_13_11.466,0,0,0,2019_5_26_15_20_38.106,0,0,0,2019_5_26_15_27_56.059,1,0,67
2019_5_26_14_51_26.342,1,0,456,2019_5_26_14_58_48.164,0,0,0,2019_5_26_15_6_2.766,0,0,0,2019_5_26_15_13_14.501,0,0,0,2019_5_26_15_20_41.14,0,0,0,2019_5_26_15_27_59.093,1,0,1
2019_5_26_14_51_29.377,1,0,750,2019_5_26_14_58_51.198,0,0,0,2019_5_26_15_6_5.8,0,0,0,2019_5_26_15_13_17.535,0,0,0,2019_5_26_15_20_44.174,0,0,0,2019_5_26_15_28_2.127,1,0,286
2019_5_26_14_51_32.411,1,1,387,2019_5_26_14_58_54.232,0,0,0,2019_5_26_15_6_8.835,0,0,0,2019_5_26_15_13_20.569,0,0,0,2019_5_26_15_20_47.208,0,0,0,2019_5_26_15_28_5.162,1,1,276
2019_5_26_14_51_35.446,1,0,409,2019_5_26_14_58_57.267,0,0,0,2019_5_26_15_6_11.869,0,0,0,2019_5_26_15_13_23.603,0,0,0,2019_5_26_15_20_50.243,1,1,923,2019_5_26_15_28_8.196,1,0,313
2019_5_26_14_51_38.48,1,0,327,2019_5_26_14_59_0.301,0,0,0,2019_5_26_15_6_14.903,0,0,0,2019_5_26_15_13_26.638,0,0,0,2019_5_26_15_20_53.277,0,0,0,2019_5_26_15_28_11.23,1,0,343
2019_5_26_14_51_41.514,1,0,301,2019_5_26_14_59_3.335,1,1,823,2019_5_26_15_6_17.938,1,1,1653,2019_5_26_15_13_29.672,0,0,0,2019_5_26_15_20_56.311,0,0,0,2019_5_26_15_28_14.264,1,1,293
2019_5_26_14_51_44.548,1,0,314,2019_5_26_14_59_6.369,0,0,0,2019_5_26_15_6_20.972,0,0,0,2019_5_26_15_13_32.706,1,1,716,2019_5_26_15_20_59.346,0,0,0,2019_5_26_15_28_17.299,1,1,171
2019_5_26_14_51_47.583,1,1,368,2019_5_26_14_59_9.404,0,0,0,2019_5_26_15_6_24.006,0,0,0,2019_5_26_15_13_35.741,0,0,0,2019_5_26_15_21_2.38,0,0,0,2019_5_26_15_28_20.333,1,0,272
2019_5_26_14_51_50.617,1,0,318,2019_5_26_14_59_12.438,0,0,0,2019_5_26_15_6_27.04,1,1,1174,2019_5_26_15_13_38.775,0,0,0,2019_5_26_15_21_5.414,0,0,0,2019_5_26_15_28_23.367,1,1,262
2019_5_26_14_51_53.651,1,0,308,2019_5_26_14_59_15.472,0,0,0,2019_5_26_15_6_30.074,0,0,0,2019_5_26_15_13_41.809,0,0,0,2019_5_26_15_21_8.448,0,0,0,2019_5_26_15_28_26.402,1,0,260
2019_5_26_14_51_56.686,1,0,313,2019_5_26_14_59_18.507,0,0,0,2019_5_26_15_6_33.109,0,0,0,2019_5_26_15_13_44.843,0,0,0,2019_5_26_15_21_11.483,1,1,1227,2019_5_26_15_28_29.436,1,1,265
2019_5_26_14_51_59.72,1,1,279,2019_5_26_14_59_21.541,0,0,0,2019_5_26_15_6_36.143,0,0,0,2019_5_26_15_13_47.878,0,0,0,2019_5_26_15_21_14.517,0,0,0,2019_5_26_15_28_32.47,1,0,647
2019_5_26_14_52_2.754,1,0,357,2019_5_26_14_59_24.575,0,0,0,2019_5_26_15_6_39.177,0,0,0,2019_5_26_15_13_50.912,0,0,0,2019_5_26_15_21_17.551,1,1,1295,2019_5_26_15_28_35.504,1,0,477
2019_5_26_14_52_5.788,1,0,306,2019_5_26_14_59_27.61,1,1,877,2019_5_26_15_6_42.212,0,0,0,2019_5_26_15_13_53.946,1,1,1444,2019_5_26_15_21_20.586,0,0,0,2019_5_26_15_28_38.539,1,1,339
2019_5_26_14_52_8.823,1,0,336,2019_5_26_14_59_30.644,0,0,0,2019_5_26_15_6_45.246,0,0,0,2019_5_26_15_13_56.981,0,0,0,2019_5_26_15_21_23.62,0,0,0,2019_5_26_15_28_41.573,1,0,312
2019_5_26_14_52_11.857,1,0,326,2019_5_26_14_59_33.678,0,0,0,2019_5_26_15_6_48.28,0,0,0,2019_5_26_15_14_0.015,1,1,847,2019_5_26_15_21_26.654,1,1,800,2019_5_26_15_28_44.607,1,1,254
2019_5_26_14_52_14.891,1,1,324,2019_5_26_14_59_36.712,0,0,0,2019_5_26_15_6_51.315,0,0,0,2019_5_26_15_14_3.049,0,0,0,2019_5_26_15_21_29.688,0,1,0,2019_5_26_15_28_47.641,1,0,300
2019_5_26_14_52_17.926,1,1,441,2019_5_26_14_59_39.747,0,0,0,2019_5_26_15_6_54.349,1,1,1490,2019_5_26_15_14_6.083,0,0,0,2019_5_26_15_21_32.723,0,0,0,2019_5_26_15_28_50.676,1,0,266
2019_5_26_14_52_20.959,1,0,383,2019_5_26_14_59_42.781,0,0,0,2019_5_26_15_6_57.383,1,1,1519,2019_5_26_15_14_9.118,0,0,0,2019_5_26_15_21_35.757,0,0,0,2019_5_26_15_28_53.71,1,0,287
2019_5_26_14_52_23.994,1,0,333,2019_5_26_14_59_45.815,0,0,0,2019_5_26_15_7_0.417,0,0,0,2019_5_26_15_14_12.152,0,0,0,2019_5_26_15_21_38.791,1,1,823,2019_5_26_15_28_56.744,1,0,277
2019_5_26_14_52_27.029,1,0,314,2019_5_26_14_59_48.849,0,0,0,2019_5_26_15_7_3.452,0,0,0,2019_5_26_15_14_15.186,0,0,0,2019_5_26_15_21_41.825,0,0,0,2019_5_26_15_28_59.779,1,1,275
2019_5_26_14_52_30.063,1,1,312,2019_5_26_14_59_51.884,1,1,1595,2019_5_26_15_7_6.486,0,0,0,2019_5_26_15_14_18.221,0,0,0,2019_5_26_15_21_44.86,0,0,0,2019_5_26_15_29_2.813,1,0,160
2019_5_26_14_52_33.097,1,0,334,2019_5_26_14_59_54.918,1,1,1465,2019_5_26_15_7_9.52,0,0,0,2019_5_26_15_14_21.255,0,0,0,2019_5_26_15_21_47.894,1,1,720,2019_5_26_15_29_5.847,1,0,254
2019_5_26_14_52_36.131,1,0,395,2019_5_26_14_59_57.952,1,1,1790,2019_5_26_15_7_12.554,0,0,0,2019_5_26_15_14_24.289,0,0,0,2019_5_26_15_21_50.928,0,0,0,2019_5_26_15_29_8.881,1,0,252
2019_5_26_14_52_39.165,1,0,393,2019_5_26_15_0_0.987,1,1,1172,2019_5_26_15_7_15.589,0,0,0,2019_5_26_15_14_27.323,0,0,0,2019_5_26_15_21_53.963,0,0,0,2019_5_26_15_29_11.916,1,0,218
2019_5_26_14_52_42.2,1,0,311,2019_5_26_15_0_4.021,0,0,0,2019_5_26_15_7_18.623,1,1,1303,2019_5_26_15_14_30.358,0,0,0,2019_5_26_15_21_56.997,0,0,0,2019_5_26_15_29_14.95,1,0,215
2019_5_26_14_52_45.234,1,0,373,2019_5_26_15_0_7.055,1,1,767,2019_5_26_15_7_21.657,0,0,0,2019_5_26_15_14_33.392,1,1,942,2019_5_26_15_22_0.031,1,1,807,2019_5_26_15_29_17.984,1,0,181
2019_5_26_14_52_48.268,1,0,379,2019_5_26_15_0_10.089,0,0,0,2019_5_26_15_7_24.692,0,0,0,2019_5_26_15_14_36.426,1,1,1564,2019_5_26_15_22_3.065,1,1,1196,2019_5_26_15_29_21.019,1,0,43
2019_5_26_14_52_51.303,1,1,344,2019_5_26_15_0_13.124,0,0,0,2019_5_26_15_7_27.726,0,1,0,2019_5_26_15_14_39.46,0,0,0,2019_5_26_15_22_6.1,0,0,0,2019_5_26_15_29_24.053,1,1,273
2019_5_26_14_52_54.337,1,1,350,2019_5_26_15_0_16.158,0,0,0,2019_5_26_15_7_30.76,0,0,0,2019_5_26_15_14_42.495,0,0,0,2019_5_26_15_22_9.134,1,1,1408,2019_5_26_15_29_27.087,1,0,55
2019_5_26_14_52_57.371,1,0,276,2019_5_26_15_0_19.192,0,0,0,2019_5_26_15_7_33.794,0,0,0,2019_5_26_15_14_45.529,0,0,0,2019_5_26_15_22_12.168,0,0,0,2019_5_26_15_29_30.121,1,1,476
2019_5_26_14_53_0.406,1,0,337,2019_5_26_15_0_22.227,0,0,0,2019_5_26_15_7_36.829,0,0,0,2019_5_26_15_14_48.563,0,0,0,2019_5_26_15_22_15.203,0,0,0,2019_5_26_15_29_33.156,1,0,410
2019_5_26_14_53_3.44,1,0,311,2019_5_26_15_0_25.261,1,1,1098,2019_5_26_15_7_39.863,0,0,0,2019_5_26_15_14_51.598,0,0,0,2019_5_26_15_22_18.237,0,0,0,2019_5_26_15_29_36.19,1,0,263
2019_5_26_14_53_6.474,1,0,293,2019_5_26_15_0_28.295,0,0,0,2019_5_26_15_7_42.897,0,0,0,2019_5_26_15_14_54.632,1,1,1110,2019_5_26_15_22_21.271,0,0,0,2019_5_26_15_29_39.224,1,1,237
2019_5_26_14_53_9.508,1,0,346,2019_5_26_15_0_31.329,0,1,0,2019_5_26_15_7_45.932,0,0,0,2019_5_26_15_14_57.666,0,0,0,2019_5_26_15_22_24.305,0,0,0,2019_5_26_15_29_42.259,1,1,275
2019_5_26_14_53_12.543,1,1,336,2019_5_26_15_0_34.364,0,0,0,2019_5_26_15_7_48.966,0,0,0,2019_5_26_15_15_0.7,0,0,0,2019_5_26_15_22_27.34,0,0,0,2019_5_26_15_29_45.293,1,0,89
2019_5_26_14_53_15.577,1,0,374,2019_5_26_15_0_37.398,0,0,0,2019_5_26_15_7_52,0,0,0,2019_5_26_15_15_3.735,0,0,0,2019_5_26_15_22_30.374,0,0,0,2019_5_26_15_29_48.327,1,0,318
2019_5_26_14_53_18.611,1,0,1092,2019_5_26_15_0_40.432,0,0,0,2019_5_26_15_7_55.034,1,1,684,2019_5_26_15_15_6.769,1,1,1293,2019_5_26_15_22_33.408,0,0,0,2019_5_26_15_29_51.361,1,0,276
2019_5_26_14_53_21.662,1,0,729,2019_5_26_15_0_43.467,1,1,1092,2019_5_26_15_7_58.069,0,0,0,2019_5_26_15_15_9.803,0,0,0,2019_5_26_15_22_36.443,1,1,659,2019_5_26_15_29_54.396,1,0,282
2019_5_26_14_53_24.696,1,1,342,2019_5_26_15_0_46.501,0,0,0,2019_5_26_15_8_1.103,0,0,0,2019_5_26_15_15_12.838,0,0,0,2019_5_26_15_22_39.477,0,0,0,2019_5_26_15_29_57.43,1,0,255
2019_5_26_14_53_27.731,1,1,300,2019_5_26_15_0_49.535,1,1,983,2019_5_26_15_8_4.137,1,1,1157,2019_5_26_15_15_15.872,0,0,0,2019_5_26_15_22_42.511,0,0,0,2019_5_26_15_30_0.464,1,0,325
2019_5_26_14_53_30.765,1,0,426,2019_5_26_15_0_52.569,0,0,0,2019_5_26_15_8_7.172,0,0,0,2019_5_26_15_15_18.906,0,0,0,2019_5_26_15_22_45.545,0,0,0,2019_5_26_15_30_3.499,1,1,307
2019_5_26_14_53_33.799,1,0,368,2019_5_26_15_0_55.604,1,1,1075,2019_5_26_15_8_10.256,0,0,0,2019_5_26_15_15_21.94,1,1,882,2019_5_26_15_22_48.58,0,0,0,2019_5_26_15_30_6.533,1,0,345
2019_5_26_14_53_36.833,1,0,397,2019_5_26_15_0_58.638,0,0,0,2019_5_26_15_8_13.29,0,0,0,2019_5_26_15_15_24.975,1,1,1295,2019_5_26_15_22_51.614,0,0,0,2019_5_26_15_30_9.567,1,0,334
2019_5_26_14_53_39.868,1,0,283,2019_5_26_15_1_1.672,0,0,0,2019_5_26_15_8_16.324,0,0,0,2019_5_26_15_15_28.009,1,1,1221,2019_5_26_15_22_54.648,0,0,0,2019_5_26_15_30_12.601,1,0,284
2019_5_26_14_53_42.902,1,1,377,2019_5_26_15_1_4.706,1,1,876,2019_5_26_15_8_19.359,0,1,0,2019_5_26_15_15_31.043,0,0,0,2019_5_26_15_22_57.682,0,0,0,2019_5_26_15_30_15.636,1,0,314
2019_5_26_14_53_45.936,1,0,326,2019_5_26_15_1_7.74,1,1,1394,2019_5_26_15_8_22.393,0,1,0,2019_5_26_15_15_34.078,0,0,0,2019_5_26_15_23_0.717,0,1,0,2019_5_26_15_30_18.67,1,0,503
2019_5_26_14_53_48.971,1,1,380,2019_5_26_15_1_10.775,0,0,0,2019_5_26_15_8_25.427,1,1,1195,2019_5_26_15_15_37.112,0,0,0,2019_5_26_15_23_3.751,0,0,0,2019_5_26_15_30_21.704,1,1,557
2019_5_26_14_53_52.005,1,0,330,2019_5_26_15_1_13.809,0,1,0,2019_5_26_15_8_28.461,0,1,0,2019_5_26_15_15_40.146,1,1,1180,2019_5_26_15_23_6.785,1,1,893,2019_5_26_15_30_24.739,1,0,1123
2019_5_26_14_53_55.039,1,1,719,2019_5_26_15_1_16.844,0,0,0,2019_5_26_15_8_31.496,0,0,0,2019_5_26_15_15_43.18,0,0,0,2019_5_26_15_23_9.82,1,1,1474,2019_5_26_15_30_27.773,1,0,825
2019_5_26_14_53_58.073,1,0,493,2019_5_26_15_1_19.878,1,1,953,2019_5_26_15_8_34.53,1,1,1180,2019_5_26_15_15_46.215,0,0,0,2019_5_26_15_23_12.854,0,0,0,2019_5_26_15_30_30.807,1,0,590
2019_5_26_14_54_1.108,1,0,275,2019_5_26_15_1_22.912,0,0,0,2019_5_26_15_8_37.564,0,0,0,2019_5_26_15_15_49.249,0,0,0,2019_5_26_15_23_15.888,1,1,1061,2019_5_26_15_30_33.841,1,1,404
2019_5_26_14_54_4.142,1,1,345,2019_5_26_15_1_25.946,1,1,780,2019_5_26_15_8_40.599,1,1,1328,2019_5_26_15_15_52.283,0,0,0,2019_5_26_15_23_18.922,1,1,1027,2019_5_26_15_30_36.876,1,0,298
2019_5_26_14_54_7.176,1,0,399,2019_5_26_15_1_28.981,0,0,0,2019_5_26_15_8_43.633,0,0,0,2019_5_26_15_15_55.317,0,0,0,2019_5_26_15_23_21.957,0,0,0,2019_5_26_15_30_39.91,1,0,288
2019_5_26_14_54_10.21,1,0,372,2019_5_26_15_1_32.015,0,0,0,2019_5_26_15_8_46.667,0,1,0,2019_5_26_15_15_58.352,0,1,0,2019_5_26_15_23_24.991,0,0,0,2019_5_26_15_30_42.944,1,0,237
2019_5_26_14_54_13.245,1,0,354,2019_5_26_15_1_35.049,1,1,1093,2019_5_26_15_8_49.701,0,0,0,2019_5_26_15_16_1.386,1,1,876,2019_5_26_15_23_28.025,0,0,0,2019_5_26_15_30_45.978,1,0,267
2019_5_26_14_54_16.279,1,0,376,2019_5_26_15_1_38.083,0,0,0,2019_5_26_15_8_52.736,0,0,0,2019_5_26_15_16_4.42,0,0,0,2019_5_26_15_23_31.06,0,0,0,2019_5_26_15_30_49.029,1,0,272
2019_5_26_14_54_19.313,1,1,373,2019_5_26_15_1_41.118,1,0,1233,2019_5_26_15_8_55.77,0,0,0,2019_5_26_15_16_7.455,0,0,0,2019_5_26_15_23_34.094,0,0,0,2019_5_26_15_30_52.064,1,0,254
2019_5_26_14_54_22.348,1,0,339,2019_5_26_15_1_44.152,0,0,0,2019_5_26_15_8_58.804,0,0,0,2019_5_26_15_16_10.489,0,0,0,2019_5_26_15_23_37.128,0,0,0,2019_5_26_15_30_55.098,1,0,316
2019_5_26_14_54_25.382,1,1,337,2019_5_26_15_1_47.186,0,0,0,2019_5_26_15_9_1.839,0,0,0,2019_5_26_15_16_13.523,1,1,1203,2019_5_26_15_23_40.163,0,0,0,2019_5_26_15_30_58.132,1,0,281
2019_5_26_14_54_28.416,1,0,303,2019_5_26_15_1_50.221,0,0,0,2019_5_26_15_9_4.873,0,0,0,2019_5_26_15_16_16.557,1,1,969,2019_5_26_15_23_43.197,0,0,0,2019_5_26_15_31_1.167,1,0,335
2019_5_26_14_54_31.45,1,0,332,2019_5_26_15_1_53.255,0,0,0,2019_5_26_15_9_7.907,0,0,0,2019_5_26_15_16_19.592,0,0,0,2019_5_26_15_23_46.231,0,0,0,2019_5_26_15_31_4.201,1,0,237
2019_5_26_14_54_34.485,1,0,354,2019_5_26_15_1_56.289,0,0,0,2019_5_26_15_9_10.975,0,0,0,2019_5_26_15_16_22.626,0,0,0,2019_5_26_15_23_49.265,0,0,0,2019_5_26_15_31_7.235,1,1,138
2019_5_26_14_54_37.519,1,0,496,2019_5_26_15_1_59.323,0,0,0,2019_5_26_15_9_14.009,0,0,0,2019_5_26_15_16_25.66,0,0,0,2019_5_26_15_23_52.299,0,0,0,2019_5_26_15_31_10.269,1,1,240
2019_5_26_14_54_40.553,1,0,445,2019_5_26_15_2_2.358,0,0,0,2019_5_26_15_9_17.043,0,0,0,2019_5_26_15_16_28.695,1,1,799,2019_5_26_15_23_55.334,0,0,0,2019_5_26_15_31_13.304,1,0,214
2019_5_26_14_54_43.588,1,0,339,2019_5_26_15_2_5.392,1,1,831,2019_5_26_15_9_20.078,1,1,1345,2019_5_26_15_16_31.729,0,0,0,2019_5_26_15_23_58.368,0,0,0,2019_5_26_15_31_16.338,1,0,220
2019_5_26_14_54_46.622,1,1,321,2019_5_26_15_2_8.426,0,0,0,2019_5_26_15_9_23.112,0,0,0,2019_5_26_15_16_34.763,0,0,0,2019_5_26_15_24_1.402,0,0,0,2019_5_26_15_31_19.372,1,0,129
2019_5_26_14_54_49.656,1,1,295,2019_5_26_15_2_11.461,1,0,746,2019_5_26_15_9_26.146,1,1,756,2019_5_26_15_16_37.797,1,1,617,2019_5_26_15_24_4.437,1,1,601,2019_5_26_15_31_22.406,1,1,135
2019_5_26_14_54_52.691,1,1,437,2019_5_26_15_2_14.495,1,1,951,2019_5_26_15_9_29.18,0,0,0,2019_5_26_15_16_40.832,1,1,998,2019_5_26_15_24_7.471,0,0,0,2019_5_26_15_31_25.507,1,1,1
2019_5_26_14_54_55.725,1,0,386,2019_5_26_15_2_17.529,1,1,805,2019_5_26_15_9_32.215,1,1,944,2019_5_26_15_16_43.866,0,0,0,2019_5_26_15_24_10.505,0,0,0,2019_5_26_15_31_28.542,1,0,344
2019_5_26_14_54_58.759,1,0,320,2019_5_26_15_2_20.564,0,0,0,2019_5_26_15_9_35.249,0,0,0,2019_5_26_15_16_46.9,0,1,0,2019_5_26_15_24_13.539,1,1,1106,2019_5_26_15_31_31.576,1,1,405
2019_5_26_14_55_1.793,1,1,382,2019_5_26_15_2_23.598,0,0,0,2019_5_26_15_9_38.283,0,1,0,2019_5_26_15_16_49.934,0,0,0,2019_5_26_15_24_16.574,0,0,0,2019_5_26_15_31_34.61,1,0,323
2019_5_26_14_55_4.828,1,0,395,2019_5_26_15_2_26.632,0,0,0,2019_5_26_15_9_41.318,0,0,0,2019_5_26_15_16_52.969,0,0,0,2019_5_26_15_24_19.608,0,0,0,2019_5_26_15_31_37.645,1,1,313
2019_5_26_14_55_7.862,1,0,473,2019_5_26_15_2_29.666,0,0,0,2019_5_26_15_9_44.352,0,0,0,2019_5_26_15_16_56.003,0,0,0,2019_5_26_15_24_22.642,0,0,0,2019_5_26_15_31_40.679,1,0,303
2019_5_26_14_55_10.896,1,0,831,2019_5_26_15_2_32.701,0,0,0,2019_5_26_15_9_47.386,0,0,0,2019_5_26_15_16_59.037,0,0,0,2019_5_26_15_24_25.677,1,1,1129,2019_5_26_15_31_43.713,1,0,308
2019_5_26_14_55_13.93,1,1,588,2019_5_26_15_2_35.735,0,0,0,2019_5_26_15_9_50.42,0,0,0,2019_5_26_15_17_2.072,0,0,0,2019_5_26_15_24_28.711,0,0,0,2019_5_26_15_31_46.748,1,1,306
2019_5_26_14_55_16.965,1,0,298,2019_5_26_15_2_38.769,0,0,0,2019_5_26_15_9_53.455,0,0,0,2019_5_26_15_17_5.106,0,0,0,2019_5_26_15_24_31.745,1,1,1597,2019_5_26_15_31_49.782,1,0,312
2019_5_26_14_45_10.458,,,,,,,,,,,,,,,,,,,,,,,
